gnbid,type,timestamp,MM5G_NULL,SM5G_PDU_SESSION_INACTIVE,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000043,3,1764491385290360600,0.036864,0.037632,0.530944,27.797248,133.662976,154.670336,402.684672,5450.70848
0000000243,5,1764491385291754200,0.0512,0.05248,0.548352,25.82784,132.22528,153.00096,403.190016,5449.316096
0000000143,4,1764491385302464800,0.031744,0.032256,0.71936,22.844928,122.644992,143.74912,388.089344,5438.607104
0000000044,3,1764491385590425900,0.041472,0.041984,0.366336,113.545728,164.620032,185.502464,424.477184,446.792704
0000000244,5,1764491385591808500,0.050176,0.063232,0.591872,109.314048,160.745728,181.466624,421.363712,444.292352
0000000144,4,1764491385602661400,0.032512,0.04096,0.443392,98.533888,150.15424,170.77248,412.676608,436.629504
0000000045,3,1764491385890543600,0.042496,0.043264,0.467712,139.87072,201.81248,222.700544,458.428416,481.647872
0000000245,5,1764491385891943000,0.03328,0.034048,0.38528,138.414848,200.056576,222.53568,457.00224,480.327936
0000000145,4,1764491385902796800,0.027136,0.027392,0.39808,130.45504,189.743104,210.531584,445.597696,469.303296
0000000046,3,1764491386190712300,0.044032,0.044544,0.698112,172.570368,250.516992,271.167744,507.697152,530.447104
0000000246,5,1764491386192035300,0.022784,0.023296,0.803328,171.628032,245.794816,266.522624,506.355968,528.492544
0000000146,4,1764491386202920700,0.026112,0.026624,0.57856,160.14208,235.084544,255.65696,493.165824,516.150272
0000000047,3,1764491386490771500,0.030208,0.03072,0.320768,221.81632,283.696128,304.317184,559.830272,581.999872
0000000247,5,1764491386492147500,0.033792,0.034304,0.349184,219.991296,283.868928,305.381632,568.714496,591.021056
0000000147,4,1764491386502949000,0.034816,0.035584,0.369152,209.350144,271.970048,292.575232,528.334336,550.807552
0000000048,3,1764491386790826800,0.040192,0.04096,0.3904,206.712832,311.580928,332.23424,419.899904,442.762496
0000000248,5,1764491386792167200,0.02816,0.028672,0.384,205.935872,312.638464,333.242368,418.234112,441.443584
0000000148,4,1764491386803012400,0.029952,0.030464,0.321792,236.622848,299.742976,321.290752,566.379776,588.587008
0000000049,3,1764491387090929400,0.033792,0.03456,0.563712,61.825792,388.895488,409.776896,670.390272,692.671488
0000000249,5,1764491387092232000,0.034816,0.035584,0.728064,64.486656,387.274752,407.964928,667.292928,690.375424
0000000149,4,1764491387103708200,0.029952,0.03072,2.66368,221.14816,309.903616,330.676992,411.5008,434.541312
0000000050,3,1764491387391103500,0.03712,0.037632,0.266752,110.476288,434.779136,456.287488,540.240384,562.434816
0000000250,5,1764491387392337000,0.021248,0.02176,0.20608,110.40128,432.367616,453.182464,538.772992,561.242624
0000000150,4,1764491387403317000,0.032512,0.033024,0.715776,49.053952,366.693632,387.789568,474.789888,497.45024
0000000051,3,1764491387691272000,0.03968,0.040448,1.230336,87.123712,278.49344,299.925504,526.251776,547.565312
0000000251,5,1764491387692425500,0.047872,0.050432,0.311296,89.063424,279.025664,300.571392,558.431488,581.724928
0000000151,4,1764491387703427800,0.030208,0.030464,0.370944,90.46272,425.443328,445.97888,708.637184,731.098112
0000000052,3,1764491387991336200,0.02176,0.022016,0.2624,237.006592,289.033216,309.725952,564.78848,587.159808
0000000252,5,1764491387992548000,0.032512,0.03328,0.242176,204.163584,287.333632,308.209664,564.120576,586.435584
0000000152,4,1764491388003526700,0.02688,0.027392,0.392704,145.527808,461.238528,481.96096,794.521088,817.338624
0000000053,3,1764491388291391200,0.026368,0.02688,0.271616,214.783488,311.822592,332.838912,590.373888,613.168384
0000000253,5,1764491388292622000,0.04864,0.049152,0.626432,213.807872,306.456576,327.188736,385.146624,408.841984
0000000153,4,1764491388303702800,0.05376,0.055296,0.426752,118.95296,449.302784,470.07104,545.322752,567.881728
0000000054,3,1764491388591541800,0.020736,0.021248,0.585728,34.290944,337.348352,357.812224,616.060672,638.022656
0000000254,5,1764491388592690400,0.024832,0.0256,0.288768,33.672192,335.474944,356.19072,409.268992,432.201984
0000000154,4,1764491388603764700,0.030976,0.031488,0.236288,202.319616,487.296768,508.17792,773.246464,795.531264
0000000055,3,1764491388891651800,0.041984,0.042752,0.245504,58.621696,380.785664,401.653248,680.333568,702.634496
0000000255,5,1764491388892919300,0.06144,0.062464,0.520448,59.63904,362.629632,384.016896,641.550848,664.204288
0000000155,4,1764491388903977500,0.027136,0.027392,0.515072,203.388416,526.650368,548.021504,810.320896,832.754176
0000000056,3,1764491389191826000,0.051712,0.062976,1.100288,37.632,328.076032,348.67456,435.156224,457.863936
0000000256,5,1764491389192971500,0.03072,0.031232,0.372224,82.62528,372.203008,392.672768,650.523648,673.639168
0000000156,4,1764491389204181200,0.035072,0.035584,0.619008,184.768512,472.856064,493.360128,559.64288,581.993472
0000000057,3,1764491389491926300,0.025856,0.026112,0.323072,90.090752,384.677888,405.37088,663.687424,686.54336
0000000257,5,1764491389492968400,0.013056,0.013312,0.182016,91.106816,397.707008,418.436608,700.875008,723.07456
0000000157,4,1764491389504290000,0.027904,0.028416,0.29056,218.49344,502.30272,523.03744,777.189632,799.572992
0000000058,3,1764491389792064300,0.020992,0.021248,0.494336,102.466304,466.132224,486.953984,765.13664,787.534592
0000000258,5,1764491389793074400,0.023808,0.02432,0.356608,61.3056,357.457408,378.31808,484.870656,508.391168
0000000158,4,1764491389804460300,0.038656,0.039424,1.139712,218.381824,515.405568,536.281344,820.154368,841.535744
0000000059,3,1764491390092208600,0.037632,0.0384,1.645056,71.321344,416.77568,437.365248,530.418688,552.482816
0000000259,5,1764491390093191700,0.04224,0.04352,0.333056,131.9872,428.429568,449.108992,501.662208,524.717824
0000000159,4,1764491390104598000,0.031232,0.031744,0.57984,182.818048,465.20832,485.979904,570.202368,593.609728
0000000060,3,1764491390392357000,0.054016,0.074496,0.408832,174.614784,477.76128,498.299648,755.472128,5778.053888
0000000260,5,1764491390393312300,0.024064,0.024576,0.30464,153.916672,449.152512,470.027776,722.89792,5745.315584
0000000160,4,1764491390404783000,0.0384,0.038912,0.42752,228.095744,518.761216,539.532544,792.334592,5816.301312
0000000061,3,1764491390692447700,0.048896,0.049408,0.341504,196.428544,501.818112,522.356736,821.138688,845.9456
0000000261,5,1764491390693369300,0.030464,0.030976,0.384768,165.52576,472.927232,493.859328,780.287488,802.739712
0000000161,4,1764491390704879600,0.025856,0.026112,0.265472,240.221696,545.922304,567.449856,879.994368,903.579392
0000000062,3,1764491390992590800,0.04096,0.041728,0.493824,165.883392,462.082816,482.845184,592.992256,615.938304
0000000262,5,1764491390993524500,0.036864,0.037632,1.417472,131.206656,438.878208,459.678976,561.617408,584.85248
0000000162,4,1764491391005046000,0.035328,0.03584,0.511488,208.744448,532.035328,552.862464,635.361024,657.6576
0000000063,3,1764491391292771300,0.036864,0.047616,0.422144,237.944064,538.370816,559.148288,818.257408,841.391616
0000000263,5,1764491391293592600,0.035584,0.036096,0.358912,190.603776,501.025024,521.832192,782.764032,804.322816
0000000163,4,1764491391305203700,0.03968,0.040448,0.406784,289.791744,398.718208,419.992576,682.439936,705.200384
0000000064,3,1764491391592841700,0.041984,0.042752,0.38912,255.81312,573.554432,594.176512,890.201088,913.426176
0000000264,5,1764491391593795600,0.02176,0.022272,0.375552,221.295104,532.115968,552.740608,833.395968,856.612352
0000000164,4,1764491391605240600,0.08576,0.086272,0.363264,60.46592,343.48288,364.124416,442.67776,466.06976
0000000065,3,1764491391893040600,0.04736,0.048128,0.46208,232.102912,525.788416,547.753984,648.509696,672.794624
0000000265,5,1764491391893876200,0.068096,0.080384,0.352256,188.33536,487.28832,508.150784,623.072256,645.486336
0000000165,4,1764491391905438200,0.026368,0.026624,0.465152,92.701184,388.550912,409.222656,680.295168,702.857472
0000000066,3,1764491392193109200,0.0256,0.025856,0.352256,298.751232,433.134336,453.858304,716.65536,739.545344
0000000266,5,1764491392193999400,0.039424,0.040192,0.338688,269.539072,408.795392,429.562112,692.89728,715.435008
0000000166,4,1764491392205509600,0.022272,0.022784,0.400896,105.274112,426.579712,447.455744,502.292992,524.837632
0000000067,3,1764491392493095700,0.015616,0.015872,0.219904,90.482688,375.351552,396.483328,476.98176,499.292416
0000000267,5,1764491392494156800,0.027904,0.028672,0.253952,61.7856,352.379904,373.140224,450.508544,472.952064
0000000167,4,1764491392505969000,0.044544,0.045056,0.485632,88.347648,235.479296,256.39168,486.377472,508.83328
0000000068,3,1764491392793342000,0.040704,0.041472,0.362496,127.57504,417.394176,438.646272,703.479808,726.211328
0000000268,5,1764491392794288000,0.034304,0.035072,0.349184,102.396928,392.104448,412.59776,669.77536,696.728832
0000000168,4,1764491392805945900,0.038656,0.039424,0.406528,199.025152,252.656384,273.348352,508.495872,531.731712
0000000069,3,1764491393093412900,0.026112,0.026368,0.508928,133.317888,459.769088,481.027072,759.691008,782.12864
0000000269,5,1764491393094387700,0.06528,0.077312,1.216,107.79264,438.747392,460.393984,741.598208,764.364288
0000000169,4,1764491393106022700,0.024576,0.024832,0.21632,221.86752,285.632512,306.262272,564.34432,586.583552
0000000070,3,1764491393393525800,0.0512,0.066816,0.310528,112.370688,410.48832,431.47392,521.754112,544.187648
0000000270,5,1764491393394518300,0.035072,0.035328,0.22912,95.298048,391.326208,413.1712,507.452416,530.234368
0000000170,4,1764491393406234600,0.037376,0.037888,0.374784,212.758528,301.124608,322.029312,571.56352,593.187072
0000000071,3,1764491393693678600,0.024832,0.025344,0.381184,170.164224,467.463168,488.219904,744.380416,766.95936
