gnbid,type,timestamp,MM5G_NULL,SM5G_PDU_SESSION_INACTIVE,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000043,3,1764487394040136400,0.037888,0.0384,0.525568,22.752256,100.228864,121.089024,347.741952,5369.707264
0000000044,3,1764487394240347600,0.056832,0.0576,0.406272,154.26048,192.83968,213.602048,507.003136,529.129472
0000000743,10,1764487394249059300,0.047104,0.047872,0.430592,21.98144,59.922944,80.763136,336.479744,5358.897152
0000000045,3,1764487394441223200,0.032,0.033024,0.520192,214.842112,377.991936,398.869248,454.88256,477.3568
0000000744,10,1764487394449128200,0.012544,0.013056,0.291072,146.365184,189.76384,210.380032,470.736896,493.450752
0000000243,5,1764487394489856500,0.224512,0.238848,0.696576,21.074176,84.034048,104.994816,343.153408,5364.67712
0000000046,3,1764487394641337600,0.031488,0.035328,0.289024,114.927872,215.182848,235.912192,326.482176,349.677312
0000000745,10,1764487394649220400,0.048128,0.06016,0.296192,214.850304,374.09152,394.579968,443.382784,465.552128
0000000244,5,1764487394689949400,0.048384,0.04864,0.390144,149.655808,215.6096,236.30848,330.508288,351.817472
0000000047,3,1764487394842999800,0.032768,0.033536,0.34688,65.809664,378.923008,399.617024,678.128128,699.7568
0000000843,11,1764487394846886100,0.226304,0.228352,0.59136,23.017472,107.906304,130.174464,389.528064,5426.546176
0000000746,10,1764487394849345800,0.049408,0.050432,0.313344,94.587136,202.738432,223.894528,326.556928,348.765184
0000000245,5,1764487394890078000,0.038656,0.039168,0.318464,52.350208,375.126528,395.738368,668.689664,690.73536
0000000048,3,1764487395043098600,0.032512,0.033024,0.203264,198.30272,6638.138368,6658.945024,,
0000000844,11,1764487395046974700,0.02048,0.020736,0.36224,198.070016,265.830912,286.496,,
0000000747,10,1764487395049389600,0.013824,0.01408,0.160256,78.450432,380.973312,401.729024,,
0000000143,4,1764487395058854400,0.040192,0.040704,0.434176,18.269696,107.211264,128.461056,353.77536,5394.860032
0000000246,5,1764487395090105300,0.025344,0.025856,0.210432,188.852992,6608.094464,6629.375232,,
0000000343,6,1764487395127824400,0.049664,0.054784,1.086976,22.692608,94.881024,115.71968,348.277248,5385.38112
0000000443,7,1764487395133505800,0.039168,0.039936,0.677888,25.819392,89.473024,110.41024,344.7616,5396.195584
0000000049,3,1764487395243150600,0.035328,0.048896,0.335616,6291.43424,52030.843392,52051.582976,,
0000000845,11,1764487395247410000,0.020224,0.02048,0.273664,25.834496,330.48448,351.195648,,
0000000748,10,1764487395249490000,0.027136,0.027648,0.313856,198.286336,564.659712,585.31072,,
0000000144,4,1764487395258965200,0.043264,0.044032,0.288768,163.134976,223.719424,244.492544,,
0000001043,13,1764487395280286500,0.05888,0.059648,0.483072,24.423168,69.042944,89.830912,,
0000000543,8,1764487395280728800,0.061184,0.061952,0.4928,23.620864,68.513536,89.2416,,
0000000247,5,1764487395290256400,0.041472,0.050176,0.388096,6284.892672,51875.2448,51895.847168,,
0000000943,12,1764487395293955300,0.0384,0.038912,0.503808,23.535104,59.292672,80.167424,,
0000000643,9,1764487395299957200,0.037376,0.038144,0.348416,24.132864,65.31328,86.073856,,
0000000344,6,1764487395327932000,0.0256,0.025856,0.226816,170.17216,241.249792,261.901056,,
0000000444,7,1764487395333607200,0.091392,0.091904,0.474112,156.656896,236.42496,257.009152,,
0000000050,3,1764487395443221500,0.027648,0.02816,0.392704,6127.66464,51830.243328,51851.154176,,
0000000846,11,1764487395447660300,0.035072,0.03584,0.852224,217.142016,355.239936,376.22656,,
0000000749,10,1764487395449680400,0.020992,0.021248,0.395776,258.927616,441.262592,461.822208,,
0000000145,4,1764487395459097300,0.037632,0.038144,0.47488,49.907712,333.533184,354.738432,,
0000001044,13,1764487395480371200,0.023296,0.023808,0.34432,183.408128,270.68032,291.276544,,
0000000544,8,1764487395480943400,0.031744,0.032256,0.377344,173.383936,273.411584,294.190336,,
0000000248,5,1764487395490504000,0.029184,0.029696,0.36096,6122.20672,51820.326144,51840.999424,,
0000000944,12,1764487395494039300,0.035328,0.036096,0.394752,167.482624,258.469376,279.483648,,
0000000644,9,1764487395499929600,0.032256,0.032768,0.335616,150.457344,224.426496,245.916672,,
0000000345,6,1764487395528139300,0.024832,0.025344,0.539904,78.935296,377.182208,397.605632,,
0000000445,7,1764487395533653800,0.015616,0.015872,0.260352,65.88032,377.083392,397.627392,,
0000000051,3,1764487395643357700,0.21504,0.219648,0.452096,27241.244416,,,,
0000000847,11,1764487395647704000,0.0256,0.026112,0.434176,103.036416,215.40992,235.99104,,
0000000750,10,1764487395649906000,0.020224,0.020736,0.78592,126.241536,304.78336,326.686464,,
0000000146,4,1764487395659117600,0.013824,0.014336,0.260608,92.232704,382.708736,403.299584,,
0000001045,13,1764487395680456700,0.08704,0.087552,1.390336,92.923392,403.941632,424.555264,,
0000000545,8,1764487395681125000,0.03968,0.039936,0.44032,92.897792,403.452672,423.970304,,
0000000249,5,1764487395690540000,0.019968,0.020224,0.240128,27150.080256,,,,
0000000945,12,1764487395694253300,0.16896,0.169472,0.40576,77.607168,396.228608,416.75392,,
0000000645,9,1764487395699952400,0.02048,0.020992,1.324288,74.277888,348.18176,369.182464,,
0000000346,6,1764487395728229600,0.026112,0.026624,0.438528,136.351232,432.439808,452.958976,,
0000000446,7,1764487395733753300,0.037888,0.0384,0.22656,127.65824,432.717568,453.872896,,
0000000052,3,1764487395843509500,0.023296,0.023552,0.487168,27070.424832,,,,
0000000848,11,1764487395847847700,0.022016,0.022528,0.210944,75.55328,383.312896,404.402944,,
0000000751,10,1764487395849898800,0.013312,0.013824,0.2816,119.618816,499.514368,520.19456,,
0000000147,4,1764487395859483000,0.022272,0.022784,0.694272,244.105472,397.170688,418.696192,,
0000001046,13,1764487395880581400,0.029696,0.029952,0.309248,164.03072,290.687744,311.420672,,
0000000546,8,1764487395881134300,0.088064,0.105216,0.404992,163.43552,284.143616,305.190144,,
0000000250,5,1764487395890798600,0.01664,0.016896,0.21504,26969.9968,,,,
0000000946,12,1764487395894376200,0.027136,0.027648,0.214272,149.444864,273.747968,294.462208,,
0000000646,9,1764487395900011300,0.019712,0.020224,0.197376,106.646272,422.142464,442.662912,,
0000000347,6,1764487395928280800,0.02688,0.027136,0.296192,340.93184,521.78816,544.182016,,
0000000447,7,1764487395933794800,0.046336,0.046592,0.222976,335.994368,519.757056,540.217088,,
0000000053,3,1764487396043629300,0.029952,0.030464,0.56064,26904.224512,,,,
0000000849,11,1764487396047953000,0.019712,0.019968,0.243712,121.49376,451.464704,471.965952,,
0000000752,10,1764487396050001400,0.019712,0.020224,0.197888,226.542592,415.432704,436.642048,,
0000000148,4,1764487396059512300,0.033024,0.033536,0.401408,64.568576,253.297664,273.757184,,
0000001047,13,1764487396080652800,0.016128,0.016384,0.228096,33.830912,406.772736,428.135936,,
0000000547,8,1764487396081254400,0.021248,0.02176,0.443392,30.777088,417.395712,438.074624,,
0000000251,5,1764487396090937000,0.016128,0.016384,0.279552,26824.639488,,,,
0000000947,12,1764487396094377200,0.109056,0.115712,0.281344,22.502144,429.23776,449.824512,,
0000000647,9,1764487396100132900,0.031488,0.032,0.308992,277.993472,444.744192,465.723392,,
0000000348,6,1764487396128419300,0.022528,0.02304,0.259072,171.51488,384.6528,405.37216,,
0000000448,7,1764487396133902600,0.03072,0.031488,0.4864,170.061824,366.075136,386.831104,,
0000000054,3,1764487396243759000,0.020736,0.020992,0.366336,26740.420096,,,,
0000000850,11,1764487396248032500,0.014848,0.01536,0.19456,291.998464,506.40512,526.90816,,
0000000753,10,1764487396250062600,0.034048,0.03456,0.220672,117.510656,275.77344,296.264192,,
0000000149,4,1764487396259739400,0.020736,0.021248,0.251136,75.950592,390.97728,411.456,,
0000001048,13,1764487396280801500,0.027136,0.027648,1.1264,233.134848,393.463296,415.030784,,
0000000548,8,1764487396281287200,0.014848,0.015104,0.249856,260.573184,407.097856,428.448768,,
0000000252,5,1764487396291420700,0.166656,0.175104,0.540928,26652.915712,,,,
