gnbid,type,timestamp,SM5G_PDU_SESSION_INACTIVE,MM5G_NULL,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000043,3,1764487583662878700,0.04352,0.043008,0.54656,23.74144,182.594048,203.3472,476.117248,5498.976
0000000044,3,1764487583763230500,0.026112,0.0256,0.375808,28.635392,316.681984,337.12512,441.951232,464.114944
0000000045,3,1764487583863395000,0.046336,0.045568,0.367872,231.486976,391.39712,411.864576,555.390976,577.262592
0000000046,3,1764487583963457000,0.019968,0.019712,0.249856,181.37088,340.896768,361.895168,482.344448,504.299008
0000000047,3,1764487584063568400,0.02816,0.027904,0.343296,98.436352,266.152192,286.59072,451.506176,476.133888
0000000048,3,1764487584163651600,0.038656,0.038144,0.328448,63.82464,304.1536,324.663296,429.497856,451.159808
0000000049,3,1764487584263797000,0.02432,0.023808,0.293888,119.39712,358.336256,379.702784,496.45696,519.225344
0000000050,3,1764487584363812900,0.020992,0.02048,0.2176,163.52512,312.451072,332.933632,469.997568,490.968832
0000000051,3,1764487584463925200,0.031488,0.03072,0.298752,95.644416,256.131584,276.78848,406.601216,428.685312
0000000052,3,1764487584564034300,0.023552,0.02304,1.166336,81.716992,322.507008,342.989568,411.10656,432.685824
0000000053,3,1764487584664151600,0.021504,0.021248,0.203264,109.177088,329.240064,349.7728,483.503616,505.757184
0000000054,3,1764487584764305200,0.032,0.031232,0.270848,140.475136,326.462208,346.956544,461.812992,484.136448
0000000055,3,1764487584864389400,0.026112,0.025856,0.475904,64.369408,303.192064,323.840256,415.068416,436.841728
0000000056,3,1764487584964507400,0.033792,0.03328,0.239872,142.043392,335.217664,356.096256,456.934912,479.017216
0000000057,3,1764487585064580900,0.031744,0.031232,0.223744,118.413568,273.107968,293.719296,387.072256,408.945664
0000000058,3,1764487585164691200,0.032256,0.031744,0.347136,73.446656,222.654976,243.158528,329.31584,351.439616
0000000059,3,1764487585264821800,0.023808,0.023296,0.246784,88.781056,253.912576,274.499328,361.55264,383.554048
0000000060,3,1764487585364991200,0.022016,0.02176,0.201216,93.156608,222.479104,243.187968,311.809536,333.606144
0000000061,3,1764487585465222100,0.028928,0.028416,0.217856,90.5408,232.255744,252.907008,324.168704,346.610432
0000000062,3,1764487585565551600,0.032768,0.032,0.292096,74.289664,188.8128,209.24416,275.171584,297.089792
0000000063,3,1764487585665782000,0.022528,0.022016,0.290048,56.274176,197.627136,218.993408,286.030592,307.922432
0000000064,3,1764487585765905000,0.032256,0.031744,0.290304,40.418048,151.330048,171.93216,217.792768,240.07552
0000000065,3,1764487585866036200,0.025344,0.024832,0.22784,25.282816,136.516608,156.999424,407.995136,429.575936
0000000066,3,1764487585966170600,0.023296,0.022784,0.203776,55.372544,351.47008,372.0448,421.904128,443.977472
0000000067,3,1764487586066354700,0.02304,0.022784,0.316672,211.975168,342.223616,363.412736,449.517056,471.843584
0000000068,3,1764487586166455000,0.040448,0.03968,0.342016,125.71136,269.523968,290.412544,384.930048,406.810368
0000000069,3,1764487586266576600,0.062976,0.06272,0.38528,65.096704,194.11328,215.24992,347.434752,369.558272
0000000070,3,1764487586366668000,0.023296,0.022784,0.267008,108.685568,297.974528,318.422016,380.423168,402.671104
