gnbid,type,timestamp,SM5G_PDU_SESSION_INACTIVE,MM5G_NULL,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000043,3,1764426452267802000,0.060416,0.059392,0.674816,8.395776,25.338624,46.332416,244.398592,267.423744
0000000044,3,1764426452667940000,0.028416,0.027904,0.434176,51.96032,64.40832,85.028608,278.225664,299.45728
0000000045,3,1764426453068094700,0.065792,0.06528,0.402176,84.15232,97.520128,118.144256,308.188672,329.411328
0000000046,3,1764426453468154600,0.025856,0.0256,0.345344,115.779072,129.870848,150.53056,340.592896,361.826816
0000000047,3,1764426453868379600,0.026112,0.025856,0.372992,147.517184,160.790528,181.43488,373.079552,394.296576
0000000048,3,1764426454268463400,0.038656,0.037888,0.33664,179.304448,191.411456,212.78336,404.218112,425.265408
0000000049,3,1764426454668553000,0.017408,0.017152,0.253184,4.188672,220.420352,240.943616,433.26464,454.121216
0000000050,3,1764426455068725200,0.039936,0.039168,0.367104,28.532224,243.522048,264.317952,456.922368,478.497024
0000000051,3,1764426455468954000,0.03072,0.030464,0.334848,52.895488,268.55552,289.135872,479.873792,501.054208
0000000052,3,1764426455869129700,0.040448,0.03968,0.414208,75.926272,291.625472,312.275712,504.235008,526.131456
0000000053,3,1764426456269194000,0.039936,0.038656,0.33408,100.378624,315.579392,336.081664,528.678656,549.812992
0000000054,3,1764426456669313000,0.027904,0.027392,0.366592,124.0832,339.25632,360.045312,552.696064,573.494016
0000000055,3,1764426457069474600,0.026112,0.025856,0.343808,148.35456,370.683904,391.391744,583.937792,605.293824
0000000056,3,1764426457469611300,0.03584,0.035072,0.291072,180.11648,395.259904,416.713728,607.609344,628.723456
0000000057,3,1764426457869938200,0.041728,0.041216,0.250368,202.342656,214.98624,236.200192,424.327424,445.554688
0000000058,3,1764426458270126800,0.030976,0.030464,0.390912,19.665408,234.145536,254.786304,447.03232,468.187904
0000000059,3,1764426458670283000,0.04224,0.041216,0.338944,42.918144,258.736128,279.663872,471.156992,492.182784
0000000060,3,1764426459070297600,0.04224,0.041472,1.122816,67.332608,281.343232,301.971456,491.929088,512.930816
0000000061,3,1764426459470475800,0.027392,0.027136,1.0624,88.268288,101.866496,122.668288,313.737728,335.246592
0000000062,3,1764426459870607600,0.023808,0.023552,0.289792,122.071296,137.188096,157.829376,349.875712,371.568384
0000000063,3,1764426460270721300,0.03456,0.033792,0.510464,157.56928,171.718656,192.428544,382.291712,403.632896
0000000064,3,1764426460670911500,0.034304,0.033792,0.567296,189.116672,200.94336,221.53472,411.255552,433.099264
0000000065,3,1764426461071177700,0.040704,0.040192,0.341248,6.605568,224.951552,245.644032,438.486016,459.465216
0000000066,3,1764426461471308500,0.028672,0.02816,0.326656,34.353152,249.409792,270.131968,461.354496,482.585856
0000000067,3,1764426461871503000,0.023808,0.023296,0.235264,57.666816,273.341696,294.145536,486.148608,507.43936
0000000068,3,1764426462271707600,0.022784,0.022272,0.784384,81.588224,93.667584,114.422272,308.749824,330.02752
0000000069,3,1764426462671948300,0.01664,0.016384,0.298496,116.129536,128.251904,148.783104,339.93216,361.100032
0000000070,3,1764426463072130000,0.048128,0.047104,0.381952,148.068096,159.648256,180.232704,373.653248,394.76352
0000000071,3,1764426463472209000,0.022784,0.022528,0.236288,183.9936,196.17408,216.825856,408.507904,430.031616
0000000072,3,1764426463872419600,0.017152,0.01664,0.189952,4.596736,220.026112,240.767488,432.761856,454.038272
0000000073,3,1764426464272725500,0.037888,0.029184,0.391168,28.673792,242.911232,263.516928,453.09568,474.761216
0000000074,3,1764426464672847600,0.026112,0.025856,0.306688,49.498112,263.4624,284.233728,478.185216,499.834112
0000000075,3,1764426465073079600,0.036608,0.03584,0.365312,72.592128,85.555456,106.247936,295.95392,317.048576
0000000076,3,1764426465473182200,0.02432,0.023808,0.239616,102.874112,115.183872,135.947776,327.2896,348.492288
0000000077,3,1764426465873253600,0.028672,0.028416,0.322304,134.451968,146.470912,167.138048,355.71584,376.982272
0000000078,3,1764426466273525500,0.038656,0.0384,0.279296,162.17856,174.107904,194.841344,386.497536,408.619776
0000000079,3,1764426466673815300,0.023552,0.02304,0.40064,194.397696,206.464512,227.149568,419.256832,440.445184
0000000080,3,1764426467074128100,0.026112,0.025856,0.327424,15.286528,230.065408,250.765312,442.848,464.016384
0000000081,3,1764426467474253300,0.021504,0.020992,0.339456,38.736384,254.209792,274.936576,466.206208,487.617792
0000000082,3,1764426467874448000,0.024576,0.024064,0.584192,62.354176,277.006336,297.68704,487.2,508.407296
0000000083,3,1764426468274729200,0.029696,0.02944,0.262912,82.949888,297.18272,317.89184,507.834624,528.81024
0000000084,3,1764426468674880300,0.037888,0.037376,0.402688,102.411776,317.571072,338.211584,530.923776,551.81184
0000000085,3,1764426469075037000,0.025856,0.0256,0.28672,126.723584,341.046016,361.648384,553.929984,575.230464
0000000086,3,1764426469475209200,0.032768,0.032256,0.252672,150.204416,364.881408,385.559552,578.600448,600.150272
0000000087,3,1764426469875395300,0.022784,0.022272,0.269312,174.209024,388.327424,408.98048,598.030592,619.040768
0000000088,3,1764426470275670000,0.023552,0.023296,0.207616,193.759744,413.812224,434.587392,626.498816,647.569408
0000000089,3,1764426470676101600,0.027648,0.027392,0.243712,8.73728,224.814592,245.668864,437.087488,458.334976
0000000090,3,1764426471076209200,0.028416,0.027904,0.325632,33.451264,247.547904,268.154368,456.970752,478.134528
0000000091,3,1764426471476350200,0.029696,0.029184,0.308224,53.480704,267.7504,288.496896,480.718592,502.107648
0000000092,3,1764426471876506600,0.028928,0.028672,0.306432,76.83328,89.402368,110.208,299.599872,320.794368
