gnbid,type,timestamp,MM5G_NULL,SM5G_PDU_SESSION_INACTIVE,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000243,5,1764421459957425200,0.083712,0.08704,1.346304,31.055872,120.137216,141.672192,384.340736,5408.136192
0000000244,5,1764421460358125000,0.146176,0.155392,0.899328,217.215488,285.439488,306.294016,566.307584,590.448384
0000000343,6,1764421460604752000,0.046336,0.046592,0.631552,34.392576,110.374656,131.045632,466.194432,5490.095104
0000000443,7,1764421460604758300,0.039936,0.040192,0.48384,40.67968,110.317824,130.97984,451.378432,5476.375296
0000000143,4,1764421460629677600,0.041728,0.041984,1.089792,41.607168,103.589888,124.411648,425.069568,5451.466496
0000000043,3,1764421460634338300,0.056832,0.0576,0.854272,35.38816,98.804736,119.72864,422.559488,5447.159296
0000000245,5,1764421460758551600,0.072704,0.07296,0.692224,190.032128,325.956352,346.636288,626.450944,650.431232
0000000444,7,1764421461004939000,0.051968,0.052992,0.392192,89.307392,385.715968,407.684608,695.66592,719.067904
0000000344,6,1764421461004950000,0.148736,0.157184,0.510208,110.72256,431.98208,453.57952,520.738304,543.217664
0000000144,4,1764421461029874000,0.073472,0.074752,0.422144,64.862464,359.287808,379.915776,625.736192,649.171456
0000000044,3,1764421461034843400,0.052736,0.05376,0.370176,54.955008,351.98848,373.433088,620.76032,644.201728
0000000246,5,1764421461158855400,0.123136,0.123648,1.026048,267.443712,343.224576,364.251136,644.094976,666.928128
0000000345,6,1764421461405350100,0.024576,0.024832,0.436992,61.280256,393.805056,414.480128,722.114048,746.945792
0000000445,7,1764421461405371600,0.024832,0.025344,0.406528,220.5952,360.154624,380.937472,641.409024,664.40832
0000000145,4,1764421461430017000,0.031232,0.031488,0.340992,245.737984,335.709184,356.29184,618.270976,641.404928
0000000045,3,1764421461435008000,0.03712,0.037376,0.421376,240.676864,329.053184,349.714688,612.603904,636.408832
0000000247,5,1764421461559122700,0.032512,0.032768,0.273152,258.641408,326.58432,347.900672,617.887744,641.55008
0000000346,6,1764421461805718800,0.026624,0.027136,0.387072,233.97248,378.698496,399.382784,673.529344,695.842816
0000000446,7,1764421461805726000,0.027904,0.02816,0.36608,251.266048,344.103424,365.264896,622.597376,645.372672
0000000146,4,1764421461830372400,0.031232,0.031488,0.389376,226.35904,320.026368,340.823808,599.896064,622.1888
0000000046,3,1764421461835319600,0.078848,0.07936,0.393472,222.185728,312.87296,333.98016,592.374784,615.919872
0000000248,5,1764421461959207700,0.027136,0.027648,0.457216,235.41248,305.624576,326.593536,594.430976,617.788672
0000000447,7,1764421462205917700,0.029184,0.02944,0.305664,240.898304,328.252928,349.073664,592.63616,616.627968
0000000347,6,1764421462205921300,0.025856,0.026368,0.32512,292.931584,375.565568,396.970752,676.769536,700.757248
0000000147,4,1764421462230645500,0.055552,0.05632,0.354048,216.296192,305.013504,325.553152,568.592384,594.493184
0000000047,3,1764421462235336200,0.092672,0.094976,0.35584,210.641408,300.109056,320.864256,564.33152,586.299136
0000000249,5,1764421462359450000,0.02944,0.029696,0.498944,206.933248,314.88896,336.2624,591.5776,619.085824
0000000448,7,1764421462606206500,0.031488,0.032,0.589312,212.349952,307.275008,328.710656,583.756544,608.120832
0000000348,6,1764421462606209300,0.028672,0.028928,0.57728,297.071104,384.969984,406.116096,694.768896,718.372864
0000000148,4,1764421462630801000,0.029184,0.02944,0.516352,188.516096,280.374528,301.189632,557.459712,582.327296
0000000048,3,1764421462635441200,0.031232,0.031488,0.360448,183.217408,275.189504,295.993856,553.725952,579.968
0000000250,5,1764421462759540200,0.02944,0.029696,0.28032,213.025792,294.824192,315.809792,578.61376,601.721088
0000000449,7,1764421463006725000,0.03328,0.033536,0.576,202.739712,283.395584,305.216256,549.585664,573.615104
0000000349,6,1764421463006848000,0.022528,0.022784,0.394496,220.270592,358.704384,379.260672,643.367936,667.029504
0000000149,4,1764421463031026200,0.031488,0.031744,0.542208,180.39936,259.547392,280.575488,521.389056,546.081536
0000000049,3,1764421463035580200,0.027648,0.027904,0.36352,172.036608,253.535232,274.15424,518.301184,541.787648
0000000251,5,1764421463159706400,0.032,0.032256,0.289536,189.135872,258.17728,280.148736,537.00992,559.966208
0000000350,6,1764421463406898400,0.093184,0.099328,1.257728,261.343744,336.338432,357.641728,634.719488,658.021888
0000000450,7,1764421463406951700,0.04736,0.048128,0.668672,170.817536,256.623616,277.223424,529.652992,553.016064
0000000150,4,1764421463431102200,0.040704,0.05504,0.413184,145.010432,232.369408,253.001216,501.83552,528.876032
0000000050,3,1764421463436182500,0.02432,0.02432,0.281344,137.197312,227.632896,248.360192,500.308992,524.22656
0000000252,5,1764421463559824000,0.024064,0.02432,0.305408,154.468096,220.896768,241.728256,521.564416,548.64128
0000000351,6,1764421463807035000,0.037888,0.038144,0.513024,264.143104,342.339328,363.24864,628.27776,652.842752
0000000451,7,1764421463807036400,0.036352,0.036608,0.489984,152.494592,257.280768,278.182912,516.9728,541.77152
0000000151,4,1764421463831342300,0.02816,0.028416,0.357376,127.282944,236.168192,257.182208,509.402368,534.610432
0000000051,3,1764421463836741000,0.036608,0.037376,0.805632,118.271744,222.04672,245.513984,484.020736,507.424
0000000253,5,1764421463959906800,0.03584,0.036096,0.663808,140.979968,213.769984,235.573504,498.455296,522.067968
0000000452,7,1764421464207399000,0.055552,0.056064,0.704512,137.86112,221.432576,242.171904,481.071872,504.916736
0000000352,6,1764421464207457800,0.062464,0.063488,0.648192,251.376896,320.62336,343.164928,610.669056,638.022144
0000000152,4,1764421464231910700,0.027136,0.027392,0.31104,128.24064,223.668992,244.330752,509.977088,533.332992
0000000052,3,1764421464236963300,0.041984,0.042496,0.295424,107.661056,192.190464,213.111552,456.474368,479.515648
