gnbid,type,timestamp,SM5G_PDU_SESSION_INACTIVE,MM5G_NULL,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000043,3,1764493382822045400,0.050176,0.049152,0.69376,23.97824,108.993792,129.844224,356.639744,5380.110592
0000000044,3,1764493383022079700,0.022016,0.02176,0.260864,163.454976,205.332224,225.964544,479.100928,500.925184
0000000045,3,1764493383222229500,0.042752,0.041984,0.340224,19.80672,311.122176,331.660544,600.592128,622.345984
0000000046,3,1764493383422409200,0.027904,0.027392,0.38656,83.507456,350.686464,371.204864,445.147904,467.436032
0000000047,3,1764493383622595800,0.015872,0.015616,0.301824,207.53024,305.031936,325.584384,380.01664,401.920512
0000000048,3,1764493383822929400,0.026368,0.026112,0.288256,57.088768,144.341248,164.875264,215.485696,237.18784
0000000049,3,1764493384022961000,0.018176,0.017664,0.246784,34.144,282.110464,302.724608,554.953472,576.899328
0000000050,3,1764493384223100700,0.023808,0.023552,0.271872,57.172736,322.841344,343.380224,395.118848,416.742144
0000000051,3,1764493384423230000,0.016896,0.01664,0.205056,160.816128,429.908992,450.471424,510.465024,533.246464
0000000052,3,1764493384623812400,0.01664,0.016128,0.180736,247.176448,331.584768,352.004864,397.412096,419.243776
0000000053,3,1764493384823947500,0.02688,0.026368,0.2816,62.601984,157.457408,177.919232,232.301056,253.93024
0000000054,3,1764493385023976000,0.02304,0.022528,0.308224,52.131328,309.242624,329.906432,575.17184,597.15328
0000000055,3,1764493385224348200,0.043776,0.04352,0.336128,80.379648,342.336512,362.96832,418.569472,440.924928
0000000056,3,1764493385424690700,0.047616,0.046848,0.36864,182.244608,267.442944,288.057856,543.133952,565.25952
0000000057,3,1764493385624796400,0.023808,0.023296,0.302592,37.259008,308.507392,329.01632,389.72672,412.15616
0000000058,3,1764493385824968200,0.057088,0.056832,0.30848,150.974976,426.782976,447.321344,498.099456,520.142592
0000000059,3,1764493386026027300,0.023296,0.022784,0.314112,242.098176,319.37024,340.450304,392.958976,414.722816
0000000060,3,1764493386226387200,0.046592,0.04608,0.516864,55.740928,151.019776,171.767552,226.253056,264.689152
0000000061,3,1764493386427247400,0.027648,0.027392,0.233728,63.183872,315.16288,335.59424,580.118528,602.459392
0000000062,3,1764493386627425800,0.027392,0.02688,0.319232,88.612864,347.83872,368.403456,421.681664,443.744256
0000000063,3,1764493386827577300,0.031232,0.030976,0.291328,188.762368,270.319104,291.869952,541.866496,563.71968
0000000064,3,1764493387027598800,0.023296,0.022784,0.238848,41.867008,308.336384,328.768768,384.059904,406.44864
0000000065,3,1764493387227788000,0.029184,0.028672,0.319744,148.226048,417.497856,438.901504,486.011648,508.399104
0000000066,3,1764493387428250600,0.06272,0.061952,0.493056,229.872384,310.15552,330.770176,373.31712,395.610112
0000000067,3,1764493387628372200,0.026368,0.025856,0.256512,43.512576,133.259776,153.758464,207.64672,229.504768
0000000068,3,1764493387828408300,0.026112,0.025856,0.281344,25.339904,279.3024,299.84512,544.913408,566.728448
0000000069,3,1764493388028691700,0.029696,0.029184,0.260864,52.909056,312.383488,332.946432,385.57568,407.670528
0000000070,3,1764493388228896300,0.036864,0.036352,0.274432,151.551744,420.222464,441.65888,490.269696,5512.356352
0000000071,3,1764493388428966700,0.030464,0.022528,0.192256,232.282368,313.16608,333.728768,373.372416,395.323904
0000000072,3,1764493388629094100,0.03584,0.035328,0.334848,46.775296,138.296832,158.809344,211.419904,233.570304
0000000073,3,1764493388829183500,0.039424,0.039168,0.39808,31.758848,283.200512,304.642304,551.437824,573.59872
0000000074,3,1764493389029551600,0.03072,0.030208,0.38144,57.066496,316.583936,337.166336,398.067712,420.457472
0000000075,3,1764493389229823200,0.016384,0.015872,0.22272,159.495424,245.656064,266.188544,518.14272,540.048384
0000000076,3,1764493389429891000,0.02432,0.023808,0.36224,21.420544,283.055872,303.80416,365.334272,387.44192
0000000077,3,1764493389630052000,0.029184,0.028672,0.466688,125.278464,401.046528,421.540864,472.88064,495.109632
0000000078,3,1764493389830117600,0.029184,0.028672,0.232192,214.915072,298.011648,318.56384,364.558336,386.533888
0000000079,3,1764493390030233000,0.035584,0.035072,0.380928,28.964864,126.20288,146.95808,200.499712,222.475008
0000000080,3,1764493390230433000,0.015872,0.01536,0.28928,221.745664,273.64352,294.264832,333.451264,355.372288
0000000081,3,1764493390430441700,0.026112,0.0256,0.23424,35.74272,99.90528,120.40576,168.384256,189.351936
0000000082,3,1764493390630476300,0.04224,0.041472,0.247552,195.26656,233.454592,254.50368,491.557888,514.337792
0000000083,3,1764493390830569200,0.035072,0.034304,1.159168,48.043776,324.465664,345.076992,599.142912,621.19936
0000000084,3,1764493391030726700,0.032256,0.032,0.41344,97.687552,364.224256,384.994048,444.356096,466.40896
0000000085,3,1764493391230769400,0.020992,0.020736,0.20096,206.902528,299.942912,320.584704,363.013632,385.120768
0000000086,3,1764493391430875000,0.040448,0.029184,0.331264,55.081984,124.919296,146.223872,200.366848,222.881792
0000000087,3,1764493391631293700,0.014592,0.014336,0.175616,220.150272,270.27456,290.945536,331.748864,353.599744
0000000088,3,1764493391831206100,0.040704,0.039936,0.299264,33.23136,97.07776,117.991424,164.584192,186.611712
0000000089,3,1764493392031311600,0.039424,0.038912,0.2368,183.349504,216.151296,236.71936,475.775232,497.80096
0000000090,3,1764493392231481600,0.039168,0.038656,0.31104,28.610816,309.441792,330.40512,577.817344,599.65568
0000000091,3,1764493392431793000,0.043776,0.042752,0.310528,83.324672,345.93408,366.455552,417.982208,440.205312
0000000092,3,1764493392631966000,0.023296,0.022784,0.247552,184.262144,264.708352,286.082304,534.227456,556.292096
0000000093,3,1764493392832089300,0.023552,0.023296,0.261376,36.676608,299.52256,320.16896,381.504,403.753984
0000000094,3,1764493393032377600,0.02944,0.029184,0.284928,141.450496,416.577024,437.420544,483.627008,505.484288
0000000095,3,1764493393233358600,0.059648,0.058624,0.488704,229.888,308.457728,328.987648,376.11392,398.5792
0000000096,3,1764493393433471500,0.037632,0.03712,1.299712,43.30496,134.120192,154.81984,215.239424,237.236736
0000000097,3,1764493393633555500,0.02688,0.025344,0.313088,34.977792,291.591168,313.111552,566.092032,588.506368
0000000098,3,1764493393833740000,0.02816,0.027648,0.398592,65.778944,328.151296,348.928,411.327744,434.451968
0000000099,3,1764493394033929000,0.033024,0.032512,0.407552,172.028928,264.286976,284.944128,540.422144,5562.758912
0000000100,3,1764493394234028000,0.025344,0.024576,0.376576,32.532992,304.790272,325.53984,389.446912,412.018432
0000000101,3,1764493394434196500,0.029696,0.029184,0.56576,149.802496,426.04672,446.83136,500.212992,522.33344
0000000102,3,1764493394635169500,0.036352,0.035584,0.380672,240.630784,324.576256,345.394688,401.176832,423.504896
0000000103,3,1764493394835300900,0.02176,0.021504,0.312832,56.887296,151.77856,172.461056,235.78752,257.73568
0000000104,3,1764493395035484700,0.093184,0.080128,0.545792,55.328512,309.449216,330.031104,584.94336,606.96576
0000000105,3,1764493395235718100,0.040704,0.040192,0.325888,81.973248,347.136768,367.815168,430.660864,452.507904
0000000106,3,1764493395435837400,0.029952,0.029696,0.336128,193.971456,282.230272,302.85312,551.823872,573.709568
0000000107,3,1764493395635933000,0.02432,0.024064,0.27264,52.120832,319.149056,339.7184,396.732928,419.185152
0000000108,3,1764493395836001000,0.030464,0.030208,0.337152,159.448064,451.104512,471.570176,541.09696,563.386368
0000000109,3,1764493396036251400,0.047872,0.036864,0.368896,223.351296,305.668608,326.313728,396.959744,420.65152
0000000110,3,1764493396236493800,0.030464,0.030208,0.366336,64.984064,160.605696,181.436672,232.95872,255.247872
0000000111,3,1764493396436801500,0.025088,0.024576,0.245504,54.774528,316.8384,338.45888,588.98432,611.405312
0000000112,3,1764493396636964400,0.039936,0.039424,0.476416,87.287552,351.734016,372.298496,437.483008,460.11264
0000000113,3,1764493396837142000,0.029184,0.028672,0.313344,197.697792,292.868352,314.41536,564.002048,590.439168
0000000114,3,1764493397037266700,0.032512,0.032,0.264192,59.421696,331.952128,352.525056,407.997184,430.615552
0000000115,3,1764493397237473800,0.03968,0.039424,0.302848,172.134912,256.032768,276.51072,530.660096,553.561344
0000000116,3,1764493397437535700,0.018688,0.018176,0.197888,26.98112,292.120832,312.749568,388.715264,410.74304
0000000117,3,1764493397637764600,0.04352,0.042496,0.289536,138.359552,430.012928,451.178496,514.928128,536.114176
0000000118,3,1764493397838146000,0.058368,0.04992,0.321536,245.271296,344.745984,365.45664,420.641536,443.048448
0000000119,3,1764493398038303700,0.029696,0.028928,0.383744,64.676352,172.911872,194.477824,264.196864,286.904832
0000000120,3,1764493398238492400,0.039424,0.038656,0.32384,74.28224,325.715456,346.418944,619.731712,642.48832
0000000121,3,1764493398438544600,0.039168,0.0384,0.351488,99.603968,367.479552,388.186112,467.888896,490.5024
0000000122,3,1764493398638696400,0.025344,0.024832,0.235264,226.73152,331.819008,352.41472,399.34208,421.691136
0000000123,3,1764493398838917600,0.022528,0.022272,0.260864,77.424384,159.106816,179.734528,236.41472,258.297856
0000000124,3,1764493399038943700,0.033024,0.032256,0.348928,56.800256,314.663168,336.569344,588.777216,611.15392
0000000125,3,1764493399239162400,0.043264,0.042496,0.407296,84.270336,351.99488,372.7808,435.33312,457.120256
0000000126,3,1764493399439317800,0.03072,0.030208,0.289536,195.757056,289.055232,309.812992,560.106496,582.12608
0000000127,3,1764493399639324200,0.022784,0.022528,0.212992,56.64,324.075264,344.98304,409.323008,431.903488
0000000128,3,1764493399839587300,0.035584,0.034816,0.370688,169.732096,268.04096,288.723968,548.790784,570.97984
0000000129,3,1764493400039693800,0.023296,0.022784,0.323328,31.68512,309.720832,330.387968,394.336512,417.014784
0000000130,3,1764493400239838000,0.03456,0.034048,0.371712,156.59008,449.538048,470.093056,523.376896,545.435392
0000000131,3,1764493400439993600,0.017152,0.016896,0.205824,221.710592,344.03328,364.704,416.577024,438.621184
0000000132,3,1764493400640241200,0.028416,0.027904,0.318208,65.643008,174.373632,195.048192,257.709824,5282.176512
0000000133,3,1764493400840339000,0.037888,0.03712,0.29952,67.895808,321.889536,343.870208,607.49568,629.932032
0000000134,3,1764493401040590000,0.022272,0.022016,0.274176,92.984832,369.478144,390.283264,454.860032,477.3056
0000000135,3,1764493401240703000,0.028672,0.02816,0.258304,220.040704,314.761728,335.313664,372.942848,395.0016
0000000136,3,1764493401440858000,0.032512,0.032,0.24448,62.531584,139.489024,160.61824,209.232896,231.309056
0000000137,3,1764493401640886000,0.043264,0.042496,0.328704,31.243008,296.9792,317.628416,581.682688,605.046016
0000000138,3,1764493401841096400,0.028416,0.02816,0.332288,58.678784,340.64896,361.37216,430.042368,452.790528
0000000139,3,1764493402041294300,0.027136,0.02688,0.28416,192.577024,286.320384,307.764736,556.93952,578.97856
0000000140,3,1764493402241998800,0.024576,0.02432,0.31488,50.940672,324.284928,344.873728,401.258752,423.472896
0000000141,3,1764493402442175200,0.03712,0.036608,0.320512,163.98208,254.97088,275.955456,542.242304,564.428544
0000000142,3,1764493402642204400,0.025344,0.025088,0.301568,21.100544,294.996736,316.358912,380.090368,402.332928
