gnbid,type,timestamp,MM5G_NULL,MM5G_DEREGISTERED,SM5G_PDU_SESSION_INACTIVE,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000344,6,1764424782196638200,0.378112,3.061248,0.37888,36.558336,392.439552,413.180416,509.2032,616.101632
0000000244,5,1764424782235376600,0.020736,0.447744,0.021248,236.56832,457.20448,478.077184,598.809088,641.573632
0000000345,6,1764424782296664300,0.03456,0.674304,0.035072,179.853056,355.936256,387.068672,487.166464,524.508928
0000000245,5,1764424782340235300,0.086528,3.144192,0.08704,164.685312,351.876096,373.139968,501.827072,539.630592
0000000346,6,1764424782397389300,0.11264,0.417792,0.113152,92.584448,314.86592,367.687936,571.7056,678.714624
0000000246,5,1764424782439413500,0.02944,1.686784,0.029696,66.572544,340.197376,366.361344,516.829696,544.389632
0000000347,6,1764424782499255000,0.17664,1.560576,0.17792,61.037312,312.701184,336.732928,481.134592,564.794368
0000000247,5,1764424782539888400,0.037632,21.357056,0.038144,92.013056,466.883328,489.021696,,
0000000348,6,1764424782603821800,0.02432,5.659904,0.024832,56.189952,290.738432,313.10848,423.30752,472.652544
0000000248,5,1764424782639940600,0.018432,0.185344,0.0192,95.219968,,,,
0000000349,6,1764424782700856600,0.018432,0.545536,0.018688,111.761408,,,,
0000000249,5,1764424782747340800,0.019456,0.979456,0.019968,142.287616,,,,
0000000048,3,1764424782760845300,6.830592,6.927616,6.830848,91.770368,,,,
0000000350,6,1764424782812199400,0.013568,0.149504,0.013824,107.707904,,,,
0000000150,4,1764424782839069400,0.02048,1.52064,0.020992,80.998144,,,,
0000000250,5,1764424782867443700,0.023808,1.09952,0.024576,59.733248,,,,
0000000049,3,1764424782868405800,0.013824,0.159232,0.01408,75.284736,,,,
0000000351,6,1764424782902676700,0.013568,0.161792,0.013824,114.146048,,,,
0000000151,4,1764424782940414000,0.025088,0.213248,0.0256,57.38624,,,,
0000000251,5,1764424782963545600,0.022784,7.149056,0.023296,54.307584,,,,
0000000050,3,1764424782968529700,0.01536,1.865728,0.015872,,,,,
0000000352,6,1764424783027472000,0.029952,0.589056,0.030208,,,,,
0000000152,4,1764424783041436200,0.016384,0.191744,0.016896,,,,,
0000000252,5,1764424783064244700,0.018432,0.675584,0.018688,,,,,
0000000051,3,1764424783069085700,0.017152,1.187328,0.017664,,,,,
0000000353,6,1764424783103837700,0.016384,0.200448,0.01664,,,,,
0000000153,4,1764424783143257900,0.027392,0.27904,0.027904,,,,,
0000000253,5,1764424783164796200,0.02048,0.238592,0.020736,,,,,
0000000052,3,1764424783169556200,0.020992,0.546304,0.021248,,,,,
0000000354,6,1764424783213174300,0.026624,0.470272,0.02688,,,,,
0000000154,4,1764424783244040200,0.030208,0.229632,0.03072,,,,,
0000000254,5,1764424783265050000,0.018944,0.622848,0.019456,,,,,
0000000053,3,1764424783273317600,0.02304,1.234688,0.023552,,,,,
0000000355,6,1764424783314115600,0.021504,0.262656,0.02176,,,,,
0000000155,4,1764424783344512800,0.013568,0.222464,0.013824,,,,,
0000000255,5,1764424783365503200,0.211968,0.451328,0.212992,,,,,
0000000054,3,1764424783374634000,0.022784,0.261632,0.023296,,,,,
0000000356,6,1764424783414598100,0.02432,0.483328,0.024576,,,,,
0000000156,4,1764424783444945700,0.02176,0.237312,0.022272,,,,,
0000000256,5,1764424783465811500,0.0256,0.429824,0.026112,,,,,
0000000055,3,1764424783475244000,0.088576,0.626688,0.089344,,,,,
0000000357,6,1764424783514745600,0.03712,0.303104,0.037888,,,,,
0000000157,4,1764424783547043300,0.029184,0.287744,0.029952,,,,,
0000000257,5,1764424783567455000,0.026112,0.280832,0.026368,,,,,
0000000056,3,1764424783577164500,0.256,1.982976,0.256768,,,,,
0000000358,6,1764424783619609000,0.02688,1.592576,0.027136,,,,,
0000000158,4,1764424783650487300,0.021248,0.214784,0.021504,,,,,
0000000258,5,1764424783668018700,0.025344,0.223744,0.0256,,,,,
0000000057,3,1764424783679022600,0.02432,1.020416,0.024832,,,,,
0000000359,6,1764424783719112400,0.022272,2.849024,0.022528,,,,,
0000000159,4,1764424783751676000,0.110336,1.9392,0.111104,,,,,
0000000259,5,1764424783767942000,0.09344,0.743424,0.094208,,,,,
0000000058,3,1764424783779782700,0.026112,0.461824,0.026624,,,,,
0000000360,6,1764424783819307000,0.110336,0.39808,0.111104,,,,,
0000000160,4,1764424783851931400,0.19328,0.431104,0.194048,,,,,
0000000260,5,1764424783868407000,0.015616,0.15104,0.015872,,,,,
0000000059,3,1764424783880102000,0.02688,0.642304,0.027136,,,,,
0000000361,6,1764424783919961600,0.020736,0.714752,0.020992,,,,,
0000000161,4,1764424783961344300,0.016896,0.176896,0.017152,,,,,
0000000060,3,1764424783991685600,0.939264,1.08416,0.940032,,,,,
0000000261,5,1764424783991933700,0.021248,0.836352,0.02176,,,,,
0000000362,6,1764424784021176000,0.0192,0.222464,0.019456,,,,,
0000000162,4,1764424784061549600,0.027136,0.302336,0.027648,,,,,
0000000061,3,1764424784092081200,0.019456,0.62976,0.019968,,,,,
0000000262,5,1764424784092154400,0.012288,0.212736,0.012544,,,,,
0000000363,6,1764424784122054100,0.06912,0.317184,0.069632,,,,,
0000000163,4,1764424784163067000,0.031744,0.3584,0.032512,,,,,
0000000263,5,1764424784192939500,0.017408,0.209408,0.017664,,,,,
0000000062,3,1764424784194608000,0.018176,0.801536,0.018432,,,,,
0000000364,6,1764424784224072700,0.02432,1.408,0.024832,,,,,
0000000164,4,1764424784263082200,0.027648,1.796096,0.02816,,,,,
0000000264,5,1764424784293847600,0.022016,2.472448,0.022272,,,,,
0000000063,3,1764424784294672000,0.02176,0.227584,0.022272,,,,,
0000000365,6,1764424784324914000,0.026368,0.949248,0.02688,,,,,
0000000165,4,1764424784363692300,0.027392,0.30976,0.027904,,,,,
0000000265,5,1764424784395680800,0.027648,3.158528,0.02816,,,,,
0000000064,3,1764424784395962400,0.023552,0.791552,0.024064,,,,,
0000000366,6,1764424784427126800,0.08704,0.73728,0.087808,,,,,
0000000166,4,1764424784464022500,0.027392,0.95488,0.027904,,,,,
0000000065,3,1764424784497354800,0.019456,0.217344,0.019712,,,,,
0000000266,5,1764424784497355300,0.018944,0.218368,0.019456,,,,,
0000000367,6,1764424784529923300,0.034304,3.598848,0.03456,,,,,
0000000167,4,1764424784564222200,0.130304,1.021696,0.131328,,,,,
0000000066,3,1764424784600277000,0.025088,0.299776,0.0256,,,,,
0000000267,5,1764424784600376000,0.03328,0.982272,0.034048,,,,,
0000000368,6,1764424784631160000,0.091904,1.061888,0.092416,,,,,
0000000168,4,1764424784664873200,0.0832,0.355072,0.083456,,,,,
0000000268,5,1764424784700389000,0.027904,1.418752,0.02816,,,,,
0000000067,3,1764424784701514200,0.025344,0.78592,0.025856,,,,,
0000000369,6,1764424784735351300,0.45824,1.575424,0.459776,,,,,
0000000169,4,1764424784767316200,0.07936,0.506112,0.079616,,,,,
0000000269,5,1764424784800927700,0.020224,0.353536,0.02048,,,,,
0000000068,3,1764424784802016800,0.197376,0.696576,0.197632,,,,,
0000000370,6,1764424784836128300,0.03072,0.480256,0.030976,,,,,
0000000170,4,1764424784867123000,0.139776,0.287232,0.140032,,,,,
0000000270,5,1764424784901664800,0.024832,1.32096,0.025344,,,,,
0000000069,3,1764424784902705200,0.018432,0.277504,0.018688,,,,,
0000000371,6,1764424784935582000,0.175872,0.611328,0.17664,,,,,
0000000171,4,1764424784968077300,0.025856,1.609216,0.026368,,,,,
0000000070,3,1764424785004671700,0.022272,0.657664,0.022784,,,,,
0000000271,5,1764424785005418000,0.018432,0.175616,0.018944,,,,,
0000000372,6,1764424785036094700,0.057344,0.448256,0.05888,,,,,
0000000172,4,1764424785068844500,0.471296,1.156352,0.472064,,,,,
0000000071,3,1764424785105342000,0.173568,0.38784,0.17408,,,,,
0000000272,5,1764424785106634800,0.020736,0.175104,0.021248,,,,,
0000000373,6,1764424785136832500,0.081664,1.34528,0.08192,,,,,
0000000173,4,1764424785169732000,0.085248,1.116928,0.086016,,,,,
0000000072,3,1764424785206237200,0.099584,0.588544,0.100096,,,,,
0000000273,5,1764424785207795500,0.013824,0.18944,0.01408,,,,,
0000000374,6,1764424785237923000,0.17536,1.080064,0.17664,,,,,
0000000174,4,1764424785272390100,0.438528,2.634752,0.439552,,,,,
0000000073,3,1764424785306215000,0.030464,1.389824,0.030976,,,,,
0000000274,5,1764424785308308200,0.018688,0.190208,0.018944,,,,,
0000000375,6,1764424785339965000,0.034048,0.54272,0.034816,,,,,
0000000175,4,1764424785372929500,0.025088,0.607744,0.0256,,,,,
0000000074,3,1764424785407340000,0.041216,0.509184,0.041728,,,,,
0000000275,5,1764424785408877000,0.755456,0.92416,0.755968,,,,,
0000000376,6,1764424785440171500,0.0256,0.581632,0.026112,,,,,
0000000176,4,1764424785472940800,0.067072,0.310528,0.067328,,,,,
0000000075,3,1764424785508334600,0.029184,0.263168,0.029696,,,,,
0000000276,5,1764424785509271600,0.017664,0.229376,0.018176,,,,,
0000000377,6,1764424785540160000,0.025344,0.453376,0.025856,,,,,
0000000177,4,1764424785573019400,0.029952,0.54016,0.030464,,,,,
0000000076,3,1764424785608853800,0.023296,0.275712,0.023808,,,,,
0000000277,5,1764424785609311700,0.018944,0.257792,0.019456,,,,,
0000000378,6,1764424785642850000,0.027904,0.3008,0.028416,,,,,
0000000178,4,1764424785673201000,0.026112,0.694528,0.026368,,,,,
0000000077,3,1764424785715715000,0.022272,0.254976,0.022528,,,,,
0000000278,5,1764424785715764500,0.011776,0.188672,0.012288,,,,,
0000000379,6,1764424785743968500,0.050944,0.34048,0.051968,,,,,
0000000179,4,1764424785775213800,0.041984,0.736768,0.042496,,,,,
0000000078,3,1764424785816653600,0.035072,0.365312,0.035584,,,,,
0000000279,5,1764424785816979000,0.018944,0.490496,0.019456,,,,,
0000000380,6,1764424785847251200,0.055296,0.367872,0.055808,,,,,
0000000180,4,1764424785875570700,0.028928,0.5504,0.02944,,,,,
0000000079,3,1764424785916876500,0.048896,0.348672,0.049152,,,,,
0000000280,5,1764424785917035500,0.0128,0.285184,0.013056,,,,,
0000000381,6,1764424785948145200,0.024064,0.241152,0.024576,,,,,
0000000181,4,1764424785975794400,0.025856,0.72448,0.026368,,,,,
0000000080,3,1764424786017843500,0.031744,0.775936,0.032512,,,,,
0000000281,5,1764424786018626300,0.011008,1.970688,0.011264,,,,,
0000000382,6,1764424786049574100,0.030464,0.541696,0.030976,,,,,
0000000182,4,1764424786077167900,0.481536,1.050368,0.530944,,,,,
0000000282,5,1764424786119680800,0.025856,0.2496,0.026368,,,,,
0000000081,3,1764424786119759000,0.019456,1.498112,0.019712,,,,,
0000000383,6,1764424786150898700,0.08448,0.673024,0.084992,,,,,
0000000183,4,1764424786178919400,0.015872,0.209408,0.016128,,,,,
0000000082,3,1764424786219891000,0.022016,0.390144,0.022528,,,,,
0000000283,5,1764424786220781800,0.023808,0.304128,0.024064,,,,,
0000000384,6,1764424786252248800,0.021504,0.362752,0.02176,,,,,
0000000184,4,1764424786280351700,0.018944,0.18816,0.0192,,,,,
0000000284,5,1764424786320374500,0.05504,0.300288,0.055552,,,,,
0000000083,3,1764424786320495400,0.013824,0.178432,0.01408,,,,,
0000000385,6,1764424786354980000,0.31488,0.576512,0.315392,,,,,
0000000185,4,1764424786392431900,0.06272,1.152512,0.064512,,,,,
0000000285,5,1764424786421136100,0.032768,0.258304,0.03328,,,,,
0000000084,3,1764424786421580500,0.025088,1.104896,0.0256,,,,,
0000000386,6,1764424786456387300,0.025344,0.643072,0.025856,,,,,
0000000186,4,1764424786493761300,0.440576,2.14784,0.441088,,,,,
0000000085,3,1764424786522666800,0.020736,0.391936,0.020992,,,,,
0000000286,5,1764424786522999800,0.358656,1.245696,0.35968,,,,,
0000000387,6,1764424786557048600,0.022016,0.412672,0.022528,,,,,
0000000187,4,1764424786593948000,0.01664,0.164096,0.016896,,,,,
0000000086,3,1764424786622711000,0.015872,0.391936,0.016128,,,,,
0000000287,5,1764424786622833000,0.009984,0.153088,0.01024,,,,,
0000000388,6,1764424786657728800,0.82816,1.437184,0.82944,,,,,
0000000188,4,1764424786695202000,0.028416,0.712192,0.028928,,,,,
0000000087,3,1764424786726782500,0.024064,0.468224,0.024576,,,,,
0000000288,5,1764424786726844200,0.050944,0.4544,0.05248,,,,,
0000000389,6,1764424786758254300,0.61952,0.7936,0.620032,,,,,
0000000189,4,1764424786795810300,0.02688,3.648768,0.027392,,,,,
0000000088,3,1764424786827404000,0.024064,0.445952,0.024576,,,,,
0000000289,5,1764424786828127500,0.649984,1.384192,0.654592,,,,,
0000000390,6,1764424786858753300,0.027136,1.100544,0.027648,,,,,
0000000190,4,1764424786895954700,0.54656,1.180928,0.54784,,,,,
0000000290,5,1764424786928415700,0.1664,0.365568,0.166912,,,,,
0000000089,3,1764424786928541000,0.016128,0.239872,0.016384,,,,,
0000000391,6,1764424786958895400,0.110336,0.4928,0.110848,,,,,
0000000191,4,1764424786997286100,0.424704,1.495296,0.425472,,,,,
0000000291,5,1764424787031137300,0.032,0.29184,0.032512,,,,,
0000000090,3,1764424787031655700,0.022528,1.035776,0.022784,,,,,
0000000392,6,1764424787061069800,0.07936,0.32512,0.079616,,,,,
0000000192,4,1764424787098684000,0.054528,0.384512,0.056576,,,,,
0000000091,3,1764424787131896300,0.014848,0.537088,0.015104,,,,,
0000000292,5,1764424787131939600,0.014336,0.210432,0.014848,,,,,
0000000393,6,1764424787163746600,0.038144,0.279808,0.038656,,,,,
0000000193,4,1764424787199702000,0.048384,0.33152,0.049152,,,,,
0000000092,3,1764424787232477000,0.02688,0.864256,0.027392,,,,,
0000000293,5,1764424787232536600,0.015616,0.241664,0.015872,,,,,
0000000394,6,1764424787268776000,0.541952,0.968448,0.542464,,,,,
0000000194,4,1764424787301789400,0.887296,1.369856,0.887808,,,,,
0000000294,5,1764424787333098800,0.03456,0.580608,0.035072,,,,,
0000000093,3,1764424787333190000,0.526336,1.653248,0.526592,,,,,
0000000395,6,1764424787369718000,0.033024,0.298752,0.033536,,,,,
0000000195,4,1764424787402731300,0.026112,0.244224,0.026624,,,,,
0000000094,3,1764424787433533700,0.022784,0.267776,0.023296,,,,,
0000000295,5,1764424787433534000,0.022528,0.26752,0.022784,,,,,
0000000396,6,1764424787470709800,0.084224,0.36352,0.084736,,,,,
0000000196,4,1764424787503451100,0.419072,0.707584,0.419328,,,,,
0000000095,3,1764424787534970600,0.031232,0.17792,0.031744,,,,,
0000000296,5,1764424787534974500,0.091648,0.27392,0.09216,,,,,
0000000397,6,1764424787572416800,0.089856,0.363264,0.091136,,,,,
0000000197,4,1764424787603869700,0.028928,0.42112,0.02944,,,,,
0000000096,3,1764424787635574800,0.028672,0.32768,0.02944,,,,,
0000000297,5,1764424787635730700,0.017664,1.152512,0.018176,,,,,
0000000398,6,1764424787672682000,0.024576,0.34176,0.024832,,,,,
0000000198,4,1764424787704187400,0.027136,0.236544,0.027904,,,,,
0000000298,5,1764424787735484400,0.094208,0.345344,0.094976,,,,,
0000000097,3,1764424787735558400,0.015616,0.179968,0.015616,,,,,
0000000399,6,1764424787775732500,0.027392,1.362176,0.027904,,,,,
0000000199,4,1764424787804802800,0.0256,1.019392,0.025856,,,,,
0000000098,3,1764424787836487000,0.264192,0.484352,0.265216,,,,,
0000000299,5,1764424787836790800,0.013824,0.519936,0.014336,,,,,
0000000400,6,1764424787876711700,0.051968,1.613312,0.052736,,,,,
0000000200,4,1764424787905379000,0.032256,0.295936,0.032768,,,,,
0000000099,3,1764424787937495000,0.027904,2.394112,0.028416,,,,,
0000000300,5,1764424787937677300,0.015616,1.978624,0.016128,,,,,
0000000401,6,1764424787978357500,0.218112,0.496384,0.218624,,,,,
0000000201,4,1764424788006222000,0.040192,0.850176,0.040704,,,,,
0000000301,5,1764424788038039300,0.035584,1.010944,0.036096,,,,,
0000000100,3,1764424788038343700,0.026112,0.725504,0.026624,,,,,
0000000402,6,1764424788078353700,0.063232,2.460928,0.063744,,,,,
0000000202,4,1764424788107117800,0.02944,0.287488,0.029696,,,,,
0000000302,5,1764424788138888200,0.092416,0.4608,0.093184,,,,,
0000000101,3,1764424788139506400,0.015872,0.37504,0.016128,,,,,
0000000403,6,1764424788179488800,0.019968,0.177152,0.020224,,,,,
0000000203,4,1764424788207558400,0.0896,0.848128,0.090368,,,,,
0000000102,3,1764424788242556000,0.035072,1.796864,0.03584,,,,,
0000000303,5,1764424788242768400,0.010752,0.388096,0.011008,,,,,
0000000404,6,1764424788279862800,0.073984,0.365568,0.074496,,,,,
0000000204,4,1764424788309152300,0.021504,0.28032,0.022016,,,,,
0000000103,3,1764424788342929200,0.023296,0.236032,0.024064,,,,,
0000000304,5,1764424788342978800,0.01152,0.16384,0.011776,,,,,
0000000405,6,1764424788380379000,0.026112,1.320192,0.026368,,,,,
0000000205,4,1764424788411843300,0.03584,0.466432,0.036608,,,,,
0000000305,5,1764424788443808300,0.023808,0.666368,0.024064,,,,,
0000000104,3,1764424788444121000,0.286208,1.062912,0.28672,,,,,
0000000406,6,1764424788481655600,0.028928,1.459968,0.02944,,,,,
0000000206,4,1764424788514558200,0.0896,0.311808,0.090112,,,,,
0000000105,3,1764424788546411500,0.023296,0.255232,0.023808,,,,,
0000000306,5,1764424788546492000,0.009984,0.17408,0.01024,,,,,
0000000407,6,1764424788586680800,0.02304,0.287488,0.023552,,,,,
0000000207,4,1764424788619088400,0.03328,0.762624,0.034304,,,,,
0000000106,3,1764424788648730400,0.030464,0.384,0.03072,,,,,
0000000307,5,1764424788648736500,0.024576,1.8816,0.024832,,,,,
0000000408,6,1764424788688533800,0.01664,0.184576,0.01664,,,,,
0000000208,4,1764424788719913700,0.023552,0.255488,0.023808,,,,,
0000000107,3,1764424788749084000,0.02304,0.626944,0.023296,,,,,
0000000308,5,1764424788749361000,0.017664,0.410368,0.01792,,,,,
0000000409,6,1764424788789222700,0.022784,0.668672,0.023296,,,,,
0000000209,4,1764424788820280300,0.021504,0.482304,0.022016,,,,,
0000000108,3,1764424788849848300,0.025856,0.70912,0.026368,,,,,
0000000309,5,1764424788850042600,0.01408,0.704256,0.014336,,,,,
0000000410,6,1764424788889531000,0.076288,0.362496,0.077056,,,,,
0000000210,4,1764424788921916400,0.101888,1.645568,0.102656,,,,,
0000000310,5,1764424788955373300,0.022272,0.538368,0.022784,,,,,
0000000109,3,1764424788956226600,0.03712,1.550592,0.037632,,,,,
0000000411,6,1764424788991604200,0.099328,0.633088,0.100352,,,,,
0000000211,4,1764424789023063000,0.035328,0.602112,0.03584,,,,,
0000000110,3,1764424789056711200,0.046848,2.617088,0.047872,,,,,
0000000311,5,1764424789056893200,0.01792,0.263168,0.018432,,,,,
0000000412,6,1764424789095990300,0.022272,0.20224,0.022528,,,,,
0000000212,4,1764424789127892700,0.036096,1.170688,0.036608,,,,,
0000000312,5,1764424789157279200,0.023552,1.536512,0.024064,,,,,
0000000111,3,1764424789157433300,0.02048,0.279296,0.020992,,,,,
0000000413,6,1764424789197150200,0.302592,1.351936,0.303872,,,,,
0000000213,4,1764424789230696200,0.103168,1.081344,0.103936,,,,,
0000000112,3,1764424789257234000,0.08704,0.365312,0.087808,,,,,
0000000313,5,1764424789257583000,0.017664,0.228864,0.01792,,,,,
0000000414,6,1764424789297545200,0.101888,1.33504,0.103168,,,,,
0000000214,4,1764424789334502000,0.045568,0.762368,0.04608,,,,,
0000000113,3,1764424789358749400,0.031488,0.413184,0.032,,,,,
0000000314,5,1764424789358816800,0.402944,0.541184,0.403968,,,,,
0000000415,6,1764424789398592500,0.020736,0.618752,0.021248,,,,,
0000000215,4,1764424789436525600,0.026368,1.610752,0.02688,,,,,
0000000114,3,1764424789459616800,0.030976,0.507904,0.031488,,,,,
0000000315,5,1764424789461276700,0.02048,0.846336,0.020992,,,,,
0000000416,6,1764424789498821000,0.023296,0.73088,0.023808,,,,,
0000000216,4,1764424789536697000,0.086016,0.32512,0.086784,,,,,
0000000316,5,1764424789565871000,0.025856,1.857024,0.026112,,,,,
0000000115,3,1764424789566277400,0.024576,0.736512,0.025344,,,,,
0000000417,6,1764424789600249300,0.08704,0.654336,0.087552,,,,,
0000000217,4,1764424789637166000,0.02944,1.215488,0.029952,,,,,
0000000317,5,1764424789667758600,0.03712,0.438272,0.037632,,,,,
0000000116,3,1764424789667874800,0.027648,0.230656,0.027904,,,,,
0000000418,6,1764424789700462600,0.215296,1.333504,0.21632,,,,,
0000000218,4,1764424789737831700,0.044032,1.331712,0.0448,,,,,
0000000318,5,1764424789769626400,0.081408,1.015296,0.08192,,,,,
0000000117,3,1764424789770773200,0.021248,0.982784,0.02176,,,,,
0000000419,6,1764424789802165500,0.029952,0.647936,0.030208,,,,,
0000000219,4,1764424789838388000,0.157696,0.473344,0.158464,,,,,
0000000319,5,1764424789870315500,0.185088,0.40832,0.186624,,,,,
0000000118,3,1764424789871243800,0.03072,0.379136,0.030976,,,,,
0000000420,6,1764424789903118300,0.321536,0.816896,0.322048,,,,,
0000000220,4,1764424789940649500,0.039936,0.285696,0.040704,,,,,
0000000320,5,1764424789970782200,0.034816,0.475648,0.035328,,,,,
0000000119,3,1764424789971699500,0.011264,0.276992,0.01152,,,,,
0000000421,6,1764424790003010300,0.022016,1.284352,0.022784,,,,,
0000000221,4,1764424790045786600,0.098816,1.477888,0.099328,,,,,
0000000321,5,1764424790071613700,0.030208,0.7808,0.03072,,,,,
0000000120,3,1764424790072970000,0.014592,1.124864,0.014848,,,,,
0000000422,6,1764424790103344000,0.074496,0.978944,0.075008,,,,,
0000000222,4,1764424790149121000,0.083712,0.706816,0.08448,,,,,
0000000121,3,1764424790175170000,0.036352,0.332032,0.036864,,,,,
0000000322,5,1764424790176280000,0.372992,0.540672,0.3776,,,,,
0000000423,6,1764424790203459600,0.072192,0.565504,0.072448,,,,,
0000000223,4,1764424790251108000,0.027648,0.252672,0.02816,,,,,
0000000323,5,1764424790275805400,0.021248,3.121664,0.02176,,,,,
0000000122,3,1764424790276437800,0.016896,0.38912,0.017408,,,,,
0000000424,6,1764424790306898700,0.047616,1.004544,0.047872,,,,,
0000000224,4,1764424790352487000,0.034048,0.36224,0.03456,,,,,
0000000123,3,1764424790376278000,0.030464,2.64704,0.030976,,,,,
0000000324,5,1764424790376806000,0.053504,1.007104,0.05376,,,,,
0000000425,6,1764424790407446800,0.0256,1.496576,0.02688,,,,,
0000000225,4,1764424790453370000,0.134656,1.34272,0.13568,,,,,
0000000325,5,1764424790477927700,0.026112,3.07072,0.026368,,,,,
0000000124,3,1764424790479476200,0.408576,1.035264,0.409088,,,,,
0000000426,6,1764424790509323500,0.09216,1.67424,0.093696,,,,,
0000000226,4,1764424790554798000,1.039872,1.316864,1.042432,,,,,
0000000326,5,1764424790578791400,0.031488,0.786688,0.032,,,,,
0000000125,3,1764424790580100600,0.320512,0.908544,0.321024,,,,,
0000000427,6,1764424790610728000,0.02944,0.55168,0.029952,,,,,
0000000227,4,1764424790656220000,0.039424,0.361728,0.039936,,,,,
0000000327,5,1764424790680476200,0.036608,3.949824,0.03712,,,,,
0000000126,3,1764424790681985000,0.04736,1.229312,0.047616,,,,,
0000000428,6,1764424790711048400,0.139264,0.819456,0.140032,,,,,
0000000228,4,1764424790757423400,0.062208,0.395264,0.06272,,,,,
0000000328,5,1764424790781191700,0.027392,0.942592,0.027648,,,,,
0000000127,3,1764424790781835000,0.01792,1.560832,0.018176,,,,,
0000000429,6,1764424790811068200,0.0256,0.51456,0.025856,,,,,
0000000229,4,1764424790857797600,0.364288,1.491712,0.3648,,,,,
0000000128,3,1764424790882090000,0.087808,0.525568,0.08832,,,,,
0000000329,5,1764424790882156300,0.038912,0.40192,0.039424,,,,,
0000000430,6,1764424790911920400,0.04096,0.309504,0.041472,,,,,
0000000230,4,1764424790957857800,0.023552,0.248576,0.024064,,,,,
0000000129,3,1764424790982631400,0.024576,0.263424,0.024832,,,,,
0000000330,5,1764424790982837200,0.0128,0.13568,0.013056,,,,,
0000000431,6,1764424791012892000,0.103936,1.331712,0.104704,,,,,
0000000231,4,1764424791061655300,0.035328,0.817152,0.03584,,,,,
0000000130,3,1764424791083026400,0.084992,0.506112,0.085504,,,,,
0000000331,5,1764424791084256000,0.022016,1.727488,0.022272,,,,,
0000000432,6,1764424791114123000,0.040192,0.878336,0.040704,,,,,
0000000232,4,1764424791163212800,0.089088,1.482496,0.089344,,,,,
0000000131,3,1764424791183849200,0.05632,0.626944,0.056832,,,,,
0000000332,5,1764424791184921300,0.019712,0.18048,0.020224,,,,,
0000000433,6,1764424791214759000,0.04096,0.553472,0.041472,,,,,
0000000233,4,1764424791263913000,0.017408,0.367616,0.017664,,,,,
0000000333,5,1764424791285025000,1.607424,2.392832,1.613824,,,,,
0000000132,3,1764424791285384400,0.026112,2.419456,0.02688,,,,,
0000000434,6,1764424791315920400,0.034304,0.606208,0.034816,,,,,
0000000234,4,1764424791364839400,0.0256,0.86912,0.026112,,,,,
0000000133,3,1764424791386897400,0.027392,0.240384,0.027648,,,,,
0000000334,5,1764424791387738400,0.033792,1.043968,0.034304,,,,,
0000000435,6,1764424791416887000,0.096512,0.514816,0.09728,,,,,
0000000235,4,1764424791471645700,0.183552,0.738304,0.184576,,,,,
