gnbid,type,timestamp,SM5G_PDU_SESSION_INACTIVE,MM5G_NULL,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000043,3,1764420539627464200,0.099584,0.09856,1.5424,32.063232,154.11328,175.686912,424.287488,5448.35456
0000000443,7,1764420539627506700,0.162048,0.160256,1.520384,32.47488,139.592704,161.494016,417.83936,5441.687808
0000000243,5,1764420539814278100,0.03072,0.030464,0.975872,29.113856,93.080832,114.106112,385.531648,5411.372544
0000000143,4,1764420539967841800,0.096,0.087552,0.786944,29.425408,110.240512,131.020032,374.478336,5397.23136
0000000444,7,1764420540127848200,0.1024,0.101888,2.293248,144.937472,244.969216,265.63712,516.207616,543.642112
0000000044,3,1764420540127902700,0.037888,0.037632,1.81888,147.485184,244.9408,265.617664,517.4784,543.701504
0000000244,5,1764420540314599200,0.025344,0.025088,0.424192,114.119168,184.990464,205.64992,447.70304,471.506688
0000000343,6,1764420540389359900,0.044032,0.043776,0.503296,30.519808,104.734976,125.59872,376.180992,5400.858624
0000000643,9,1764420540401485800,0.052736,0.052224,0.84224,30.152192,96.784128,117.951488,364.56064,5389.973504
0000000543,8,1764420540401502700,0.03584,0.035328,0.610816,30.280192,98.29504,119.309056,365.705728,5391.44832
0000000144,4,1764420540468402000,0.05504,0.04992,1.754624,103.949312,177.268224,198.466048,442.68672,467.053824
0000000045,3,1764420540627847700,0.03328,0.033024,0.324096,43.2384,312.949504,333.48224,606.777088,631.042304
0000000445,7,1764420540627951900,0.029696,0.029184,0.285184,44.315904,312.829184,333.38112,609.833472,632.452608
0000000245,5,1764420540814812200,0.032256,0.031488,0.461824,188.507648,264.448256,285.600256,544.056576,566.482432
0000000344,6,1764420540889619500,0.067328,0.066816,0.377344,111.835392,190.097408,210.914048,474.40768,497.557248
0000000644,9,1764420540901546800,0.023296,0.02304,0.664064,99.582208,179.097856,200.310528,464.71296,488.6592
0000000544,8,1764420540901800000,0.020224,0.019968,0.360192,100.094976,181.221376,202.472192,463.144704,487.646464
0000000145,4,1764420540968568600,0.054272,0.05376,0.465408,173.234688,284.346112,305.319936,547.6288,571.469056
0000000046,3,1764420541128247800,0.043264,0.042752,0.295424,127.404544,214.555648,235.323136,508.355328,532.50432
0000000446,7,1764420541128289300,0.026368,0.025856,0.245248,130.367744,214.586368,235.420672,516.147968,539.324672
0000000246,5,1764420541314910000,0.08832,0.087296,0.402944,72.966656,373.359872,394.199552,661.732864,689.586944
0000000345,6,1764420541389862400,0.021248,0.020992,0.384256,214.70848,301.699584,324.152064,587.410176,612.73984
0000000645,9,1764420541401636600,0.024064,0.023808,0.435968,213.214208,303.442176,324.24448,603.02592,627.035392
0000000545,8,1764420541402249500,0.034304,0.033792,0.583936,203.878656,303.38816,324.668672,604.898816,627.800576
0000000146,4,1764420541468643000,0.024576,0.02432,0.332544,76.333312,341.406208,362.341632,631.288576,654.730752
