gnbid,type,timestamp,SM5G_PDU_SESSION_INACTIVE,MM5G_NULL,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000343,6,1764423328283443200,0.046592,0.045824,0.611328,7.794432,23.047936,43.892736,237.6896,259.744
0000000344,6,1764423328483730000,0.0448,0.044032,0.480768,30.784768,42.31168,62.938112,254.533632,275.280896
0000000345,6,1764423328683799600,0.029184,0.028672,0.34432,49.34912,264.501504,285.341952,482.447872,503.780096
0000000243,5,1764423328853833000,0.050944,0.049152,0.592128,5.431552,23.768576,44.666112,245.71904,270.114816
0000000143,4,1764423328856001000,0.03072,0.030208,0.416768,5.517568,23.691008,44.445952,241.496064,264.032768
0000000643,9,1764423328863552300,0.049408,0.048384,0.541696,6.332416,24.043264,44.892416,242.37056,267.805184
0000000443,7,1764423328876783900,0.077568,0.076544,0.588544,6.612992,24.662784,45.436672,251.093504,272.17536
0000000346,6,1764423328883931100,0.024576,0.024064,0.355072,60.515328,281.084928,301.87648,498.564352,518.661632
0000000543,8,1764423328885312800,0.306944,0.26368,0.794368,6.239488,22.463744,43.198976,251.569408,273.732864
0000000043,3,1764423328887771100,0.037376,0.036864,0.429568,5.298944,21.581312,42.734848,254.61888,277.099008
0000000244,5,1764423329053881900,0.075776,0.070656,0.574464,38.365184,68.468736,89.509632,275.318784,296.492544
0000000144,4,1764423329056242200,0.032256,0.031488,0.364288,35.692288,71.50464,92.260096,286.110976,307.885824
0000000644,9,1764423329063677200,0.056576,0.056064,0.405504,31.96544,67.47008,88.736512,279.988992,300.53504
0000000444,7,1764423329076757500,0.057856,0.048128,0.287488,44.463616,271.443968,292.0896,500.721152,521.306112
0000000347,6,1764423329084015600,0.024064,0.023552,0.244224,76.867584,298.659584,319.177216,515.608064,537.06112
0000000544,8,1764423329085513200,0.015616,0.015104,0.546816,42.044928,270.456832,291.012352,494.456576,514.852608
0000000044,3,1764423329087844600,0.03968,0.038912,0.303104,39.121408,64.230144,84.945664,275.108608,296.831488
0000000245,5,1764423329253975300,0.023296,0.02304,0.263936,70.913536,287.397376,309.13152,504.622592,525.86112
0000000145,4,1764423329256286200,0.033792,0.033536,0.23936,83.013888,106.924288,127.40864,330.994176,351.546624
0000000645,9,1764423329263795700,0.031744,0.031488,0.947456,75.649536,96.704512,117.215232,318.560512,338.262528
0000000445,7,1764423329276853000,0.022528,0.022016,0.270592,60.4608,80.09344,100.62848,306.407424,325.701888
0000000348,6,1764423329284083700,0.013312,0.013056,0.2688,93.330688,320.4672,342.888704,548.443392,567.878144
0000000545,8,1764423329285612800,0.026624,0.026112,0.219136,63.00544,295.879168,316.89344,520.371968,541.27872
0000000045,3,1764423329287954400,0.04608,0.045312,0.254208,70.651136,300.742656,321.433088,531.578624,552.321536
0000000246,5,1764423329454115300,0.03072,0.030464,0.2624,82.537984,93.529088,114.06336,304.849664,325.779968
0000000146,4,1764423329456437000,0.022784,0.022272,0.265984,119.380992,148.344064,169.006848,366.369024,387.4176
0000000646,9,1764423329463918800,0.022016,0.021504,0.25088,110.23488,134.299904,154.903552,345.122304,366.959104
0000000446,7,1764423329476950500,0.041728,0.041216,0.338944,93.386496,318.585088,339.165184,533.83168,555.313664
0000000349,6,1764423329484178200,0.023296,0.022784,0.865536,108.258048,124.97536,146.49216,349.599232,370.584832
0000000546,8,1764423329485711400,0.020224,0.019712,0.222976,84.199168,107.526144,128.118528,320.90624,341.874944
0000000046,3,1764423329488180000,0.022272,0.022016,0.223488,87.810304,116.555264,137.404928,337.11232,357.727488
0000000247,5,1764423329654274300,0.03456,0.034048,0.35072,99.304704,111.24736,131.789312,318.827264,339.78496
0000000147,4,1764423329656605200,0.028928,0.028416,0.305408,161.995008,180.998144,201.496064,397.119744,418.171648
0000000647,9,1764423329664083000,0.024832,0.024576,0.336384,140.803072,166.368,186.831104,377.555968,399.005952
0000000447,7,1764423329677074000,0.0256,0.025344,0.761088,115.058944,334.340352,354.79808,547.293184,568.692224
0000000350,6,1764423329684260900,0.022272,0.02176,0.342016,136.100864,153.895936,174.420224,366.281216,387.027968
0000000547,8,1764423329685810000,0.034048,0.033536,0.360704,116.28288,330.783488,351.717888,546.05184,567.3472
0000000047,3,1764423329688220400,0.023808,0.023552,0.260352,130.231552,145.767168,166.792704,362.107648,382.88256
0000000248,5,1764423329854356700,0.022784,0.022272,0.291072,114.818816,335.904512,356.499712,548.883456,569.846528
0000000148,4,1764423329856642000,0.012544,0.012032,0.218368,192.452608,421.461504,442.000384,657.001728,678.057728
0000000648,9,1764423329864109600,0.019712,0.019456,0.228352,173.008128,388.185856,408.781056,608.4416,629.943552
0000000448,7,1764423329877235000,0.055808,0.055296,0.404736,128.462336,348.57728,369.737472,564.345088,585.422848
0000000351,6,1764423329884313900,0.025856,0.025344,0.406528,162.029824,384.765184,405.780992,615.897344,636.26752
0000000548,8,1764423329885933600,0.019712,0.0192,0.278528,127.5904,347.506688,368.127744,561.099008,582.64064
