gnbid,type,timestamp,MM5G_NULL,SM5G_PDU_SESSION_INACTIVE,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000443,7,1764419594190745000,0.105984,0.107776,0.914944,8.12416,25.74336,46.582784,249.363712,271.281152
0000000444,7,1764419594292935700,0.057856,0.058368,1.09824,133.585152,155.948544,176.829184,381.870336,403.711232
0000000445,7,1764419594393089800,0.021248,0.021504,0.256512,33.947136,64.10624,86.130176,281.395456,303.530752
0000000446,7,1764419594493268000,0.02432,0.024576,0.512256,174.943744,190.455552,216.922112,415.044864,436.1728
0000000447,7,1764419594593713000,0.044288,0.045056,1.554688,74.622464,96.196864,117.051648,317.714944,341.197312
0000000448,7,1764419594693858300,0.023296,0.023552,2.104576,206.76224,226.077952,246.975488,450.141696,471.509504
0000000449,7,1764419594795810300,0.084224,0.08448,0.375552,110.88512,132.692224,153.289728,352.4096,373.5424
0000000450,7,1764419594896365600,0.043008,0.103168,0.4224,9.666304,26.313216,47.43424,250.816512,272.333312
0000000451,7,1764419594996706300,0.027648,0.027904,0.267776,143.743744,159.471872,180.114432,389.603584,410.802944
0000000452,7,1764419595097270500,0.04224,0.042752,0.481792,43.205632,65.461248,86.654208,289.366016,310.299904
0000000453,7,1764419595197845000,0.024064,0.02432,0.338176,181.16736,198.256128,219.412736,231.323904,253.307648
0000000743,10,1764419595284327700,0.094976,0.096256,0.740608,6.7328,32.549632,55.023616,254.694656,280.78464
0000000454,7,1764419595298094000,0.02304,0.023296,0.53504,80.918272,105.632768,126.491136,138.600448,160.066816
0000000744,10,1764419595384257800,0.039424,0.03968,0.576256,148.78592,189.801472,211.259904,406.447872,427.342848
0000000455,7,1764419595398652200,0.021248,0.021504,0.327424,8.719616,23.221248,44.105216,260.125184,284.370176
0000000343,6,1764419595446823200,0.064256,0.064512,0.594688,6.653952,27.330304,49.050624,257.521664,279.964672
0000000745,10,1764419595484702200,0.038656,0.038912,0.377088,47.784704,76.140544,97.179648,305.35296,326.843904
0000000456,7,1764419595498800000,0.030976,0.031232,0.235008,152.014592,180.388608,202.212864,221.42464,246.321152
0000000344,6,1764419595546621200,0.153344,0.163328,0.668416,143.006208,200.764672,222.088192,430.444544,451.920896
0000000746,10,1764419595585558500,0.0832,0.083712,0.754176,198.581504,226.187264,247.782656,467.409664,490.080256
0000000457,7,1764419595599828500,0.024832,0.025088,0.478208,52.08064,103.507712,124.34432,146.376192,167.388672
0000000345,6,1764419595647303000,0.0384,0.038656,0.641792,42.48064,73.562112,98.868736,323.838464,344.911104
0000000747,10,1764419595685700400,0.03456,0.034816,0.608,98.35392,119.50848,141.338624,367.163904,389.356544
0000000458,7,1764419595700463900,0.026112,0.026624,0.652032,30.5344,273.992192,296.355584,311.72224,336.703744
0000000346,6,1764419595747586800,0.054528,0.05504,0.608256,221.610496,257.005312,280.535552,497.863936,519.053568
0000000748,10,1764419595785801200,0.018688,0.018944,0.333056,8.781824,30.034176,51.113728,268.942592,289.881344
0000000459,7,1764419595800419000,0.034048,0.034304,0.463104,163.731456,193.2736,213.96096,250.639104,272.2624
0000000347,6,1764419595847598600,0.027392,0.027904,0.356096,123.183616,157.23008,179.931648,393.895936,415.914752
0000000749,10,1764419595885852400,0.028928,0.029184,0.744192,149.978112,200.89344,221.78304,233.274368,254.222848
0000000460,7,1764419595900814000,0.027648,0.027904,0.29568,64.192768,98.36288,119.192576,172.943872,194.56128
0000000843,11,1764419595936212700,0.242176,0.279808,0.87424,5.233152,33.534464,54.84032,251.774976,275.363072
0000000348,6,1764419595947633200,0.040448,0.041216,0.549632,23.11936,77.365504,98.8096,298.187264,319.102208
0000000750,10,1764419595986311000,0.02816,0.028416,0.407296,54.921984,113.719552,135.069184,151.087104,172.312576
0000000143,4,1764419595997794000,0.02688,0.027136,1.097728,7.706624,47.79136,69.2736,267.5392,290.099712
0000000461,7,1764419596000888000,0.022528,0.022784,0.260096,18.751744,92.238336,113.225216,347.448064,369.298176
0000000243,5,1764419596001574700,0.062976,0.067584,0.676096,7.036416,55.542272,77.363456,283.778816,306.040832
0000000643,9,1764419596029720300,0.030208,0.030464,1.057024,18.757632,59.305472,80.376576,288.455168,311.047424
0000000543,8,1764419596034637800,0.179968,0.181504,0.837376,18.412544,54.692352,75.459584,299.185664,322.060544
0000000844,11,1764419596039102500,0.091392,0.09216,0.494848,142.742016,160.895744,181.370624,436.704768,463.599616
0000000043,3,1764419596041042700,0.054272,0.05504,0.516864,19.535872,52.072448,72.967168,286.273536,308.703488
0000000349,6,1764419596048172500,0.294656,0.29568,1.226496,189.422336,212.3456,233.9776,254.284032,276.470272
0000000751,10,1764419596086550300,0.020992,0.02176,0.261376,16.75392,40.503552,61.176064,278.412544,299.26912
