gnbid,type,timestamp,MM5G_NULL,MM5G_DEREGISTERED,SM5G_PDU_SESSION_INACTIVE,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000060,3,1764427937464781600,0.040192,0.363008,0.040704,107.614976,326.024448,346.923264,542.752512,564.722944
0000000061,3,1764427937766803200,0.028672,0.282112,0.028928,18.119936,241.071104,262.377472,454.16576,476.770048
0000000062,3,1764427938067186200,0.029184,0.737536,0.02944,149.392384,366.257152,387.16672,579.53792,600.77696
0000000063,3,1764427938368220700,0.026624,0.2624,0.02688,60.292352,278.88256,299.355136,492.81024,514.46784
0000000064,3,1764427938668211500,0.028416,0.298496,0.028928,188.130048,404.350208,425.640192,618.561024,639.602688
0000000065,3,1764427938968759000,0.048896,1.93408,0.049408,98.510592,317.862912,338.622976,532.857344,555.416832
0000000066,3,1764427939269174500,0.050944,0.477952,0.053248,11.492608,233.600768,254.660096,443.141376,464.992256
0000000067,3,1764427939570020000,0.034048,0.55808,0.034304,138.119168,354.51392,376.022784,570.601472,592.989184
0000000068,3,1764427939871968800,0.153344,0.779008,0.154368,47.839488,269.231104,290.649856,485.631488,506.880256
0000000069,3,1764427940172386600,0.025344,0.65408,0.0256,178.55232,196.175872,216.876032,408.457728,429.69856
0000000070,3,1764427940472687000,0.03072,0.557056,0.030976,103.895296,322.204416,344.840704,537.546496,559.23584
0000000071,3,1764427940772832500,0.099328,0.578816,0.09984,15.56736,238.115072,258.834176,452.539392,473.985792
0000000072,3,1764427941072902700,0.029184,0.458496,0.02944,148.15872,363.245568,383.670272,584.717824,605.929472
0000000073,3,1764427941373271600,0.030976,0.319232,0.031488,57.582848,70.488064,90.995456,283.920128,305.630464
0000000074,3,1764427941674238700,0.033792,0.6784,0.034048,188.948736,202.655744,223.338752,415.80032,437.504768
0000000075,3,1764427941974222300,0.026624,0.988928,0.02688,111.388928,330.94912,351.940608,542.116864,564.500992
0000000076,3,1764427942274812200,0.070656,0.404736,0.071168,24.670976,241.880576,262.990592,454.156032,476.076544
0000000077,3,1764427942575348700,0.036352,0.678144,0.036864,149.090048,367.352064,389.248,586.189056,610.245376
0000000078,3,1764427942875790600,0.045568,0.462336,0.04608,60.535552,73.711616,94.280448,285.920768,309.679872
0000000079,3,1764427943176006400,0.0384,0.634112,0.038912,191.896576,205.551616,227.622144,419.77216,440.899328
0000000080,3,1764427943475995600,0.068096,0.531456,0.0768,113.73952,333.355776,354.112,544.072192,567.167744
0000000081,3,1764427943776655600,0.023552,0.339968,0.023808,27.337728,243.93088,265.476096,456.722944,479.156992
0000000082,3,1764427944077626600,0.208128,1.593344,0.209408,151.711488,371.872256,393.064704,593.714432,615.361536
0000000083,3,1764427944377924000,0.448768,1.183744,0.449792,66.39616,79.235328,99.936256,293.275904,314.984704
0000000084,3,1764427944678907000,0.092416,0.82048,0.093184,199.901952,214.2016,235.26144,425.401088,446.733312
0000000085,3,1764427944978919700,0.027392,0.369664,0.027904,121.50144,136.238592,157.327104,351.81696,373.20576
0000000086,3,1764427945279185000,0.035584,0.438784,0.036096,47.714304,264.89728,286.075648,477.420544,500.075008
0000000087,3,1764427945579467000,0.03456,0.341504,0.035072,173.011456,392.122368,412.7808,610.68928,632.172288
0000000088,3,1764427945879783400,0.06016,0.576,0.062464,84.423936,311.07584,331.729664,536.310784,558.539008
0000000089,3,1764427946179958000,0.022272,0.463104,0.022528,6.83392,20.749056,41.869568,236.532736,258.330112
0000000090,3,1764427946480356400,0.028416,0.3072,0.028672,143.450112,157.255168,177.977344,370.681856,395.501568
0000000091,3,1764427946782899200,0.036864,0.32512,0.037376,62.793728,281.944832,302.339072,496.295936,520.20224
0000000092,3,1764427947083526000,0.052224,0.913152,0.05248,188.607232,412.111104,434.072832,636.523264,658.592
0000000093,3,1764427947383965400,0.15232,1.071872,0.153088,105.564928,119.595264,141.87392,336.03456,358.056704
0000000094,3,1764427947684298200,0.023808,0.39552,0.02432,30.000896,250.304,271.118848,465.709056,487.728128
0000000095,3,1764427947984867600,0.106752,0.716544,0.11264,159.952384,377.983232,399.342592,602.869504,625.286656
0000000096,3,1764427948287072000,0.022272,0.475648,0.022784,69.737216,84.817408,105.349376,301.01888,323.13088
0000000097,3,1764427948587537700,0.018176,0.246528,0.018688,207.673856,223.029248,243.813376,437.411584,458.601984
0000000098,3,1764427948888039200,0.0256,0.354816,0.025856,132.520448,146.206208,167.389952,359.941888,380.974592
0000000099,3,1764427949189896400,0.06528,2.126592,0.065792,52.248576,271.40992,293.833984,493.6832,514.843136
0000000100,3,1764427949491025200,0.028672,0.288512,0.028928,183.01568,406.488064,427.419136,623.30368,644.526592
0000000101,3,1764427949791516200,0.027648,0.291584,0.027904,99.963648,323.928832,344.468224,539.392256,560.521984
0000000102,3,1764427950092224300,0.036608,0.42112,0.036864,17.174016,238.836224,259.442176,454.33216,476.41728
0000000103,3,1764427950392727000,0.027392,0.318464,0.027648,148.763648,369.16608,390.706944,591.435776,612.726784
0000000104,3,1764427950693223700,0.032768,0.392704,0.033024,62.088192,76.02176,97.222912,291.008,312.27136
0000000105,3,1764427950994016000,0.026368,0.515072,0.026624,197.536,211.856384,232.498176,424.127744,445.715456
0000000106,3,1764427951295352600,0.073984,0.401152,0.074496,117.901056,338.71104,359.689216,550.929408,572.227328
0000000107,3,1764427951596370000,0.022528,0.366336,0.02304,31.410176,249.526016,270.253568,465.046272,486.299392
0000000108,3,1764427951897427200,0.032,0.557824,0.032256,159.396352,377.456896,398.585856,604.645888,625.827584
0000000109,3,1764427952197869300,0.033024,0.88576,0.075008,70.11584,84.744448,105.714176,304.105472,325.437184
0000000110,3,1764427952497945600,0.039424,0.44032,0.039936,5.947648,222.956032,243.61216,437.192704,459.1488
0000000111,3,1764427952798179600,0.0576,0.447232,0.05888,131.599616,352.623616,374.252032,577.051392,598.47552
0000000112,3,1764427953098601200,0.026624,0.311552,0.02688,45.205504,60.178176,80.814848,276.91776,298.13888
0000000113,3,1764427953398897200,0.024576,0.35968,0.024576,185.08032,198.834688,219.600128,412.091392,433.281024
0000000114,3,1764427953699005400,0.036864,0.83456,0.037376,106.75328,122.96448,143.409664,336.29824,358.551808
0000000115,3,1764427953999945200,0.029696,0.300288,0.030208,29.858048,246.909952,268.793344,462.726912,484.126208
0000000116,3,1764427954300364000,0.026112,0.3456,0.026368,157.019392,377.131264,398.457344,592.065024,614.0096
0000000117,3,1764427954600787000,0.039424,0.532736,0.03968,70.646272,292.451584,313.028096,506.451456,528.020992
0000000118,3,1764427954901035300,0.022528,0.2112,0.022784,200.639232,423.1872,445.171712,648.15232,669.886464
0000000119,3,1764427955201484800,0.100608,0.436224,0.101376,115.734528,130.745344,151.803136,349.652736,373.305856
0000000120,3,1764427955501683000,0.061952,1.076992,0.06272,42.991616,264.150016,285.481984,477.03168,499.65056
0000000121,3,1764427955802063000,0.08576,0.86656,0.086272,171.385344,390.854656,411.375104,605.496576,628.774656
0000000122,3,1764427956103017500,0.0256,0.269824,0.025856,85.793792,304.522496,326.38464,518.22592,541.239552
0000000123,3,1764427956403163000,0.033024,0.27392,0.03328,5.553152,223.110912,244.097024,439.033344,460.630272
0000000124,3,1764427956703993600,0.02816,0.307712,0.028416,133.164032,354.601728,375.273728,571.315712,593.79328
0000000125,3,1764427957005159000,0.04096,0.36608,0.041216,46.811904,270.611712,292.061184,487.532032,508.975104
0000000126,3,1764427957306524200,0.02944,0.293376,0.029696,180.804352,399.766272,422.288384,631.712768,652.694016
0000000127,3,1764427957607613000,0.028416,0.393728,0.028672,91.872256,106.396672,127.871744,329.335552,350.798592
0000000128,3,1764427957907784400,0.03456,0.457984,0.034816,19.29472,38.980352,61.168896,249.343744,272.241664
0000000129,3,1764427958209774300,0.0448,0.36096,0.045312,154.163456,168.88832,190.77376,389.674496,411.71584
0000000130,3,1764427958510858000,0.02688,0.398336,0.027136,84.087552,301.379328,322.703104,532.668672,555.399424
0000000131,3,1764427958810901800,0.02176,0.278016,0.022016,4.894464,18.183168,38.783232,232.905216,255.830016
0000000132,3,1764427959111099000,0.027392,0.572672,0.027904,140.8064,155.488768,176.35712,372.35328,394.859008
0000000133,3,1764427959413027000,0.054016,0.478208,0.05504,65.24544,283.920384,304.710144,496.807936,518.571264
0000000134,3,1764427959713862000,0.045568,0.967168,0.04608,191.386624,407.468032,428.177408,631.0016,653.018624
0000000135,3,1764427960013983200,0.026624,0.641792,0.02688,101.70368,115.58016,136.145408,331.594752,352.957952
0000000136,3,1764427960314411000,0.06144,0.32768,0.062464,24.164608,242.312192,263.613952,456.113664,477.59744
0000000137,3,1764427960614904000,0.061952,0.653312,0.062976,150.388736,373.446912,394.214912,599.354112,621.530368
0000000138,3,1764427960915900400,0.027136,0.305408,0.027392,65.48224,80.447232,101.178624,298.88384,320.692736
0000000139,3,1764427961216885800,0.022528,0.259328,0.022784,205.712128,217.944576,238.642688,435.061504,459.061504
0000000140,3,1764427961517698600,0.029696,0.322816,0.029952,128.221696,349.247488,370.351104,572.581632,596.075264
0000000141,3,1764427961818514400,0.038144,0.351744,0.038656,41.611264,55.964416,76.66944,272.54528,295.301632
0000000142,3,1764427962119504000,0.031488,0.417536,0.031744,179.331584,193.190144,214.283008,405.394688,428.11904
