gnbid,type,timestamp,MM5G_NULL,SM5G_PDU_SESSION_INACTIVE,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000043,3,1764429808475957000,0.061184,0.061952,0.565248,9.718528,34.489088,55.57888,255.41504,276.832256
0000000143,4,1764429808483434500,0.055296,0.05632,0.664064,7.331584,27.008256,48.107264,249.278464,270.78528
0000000044,3,1764429808676178000,0.079104,0.086016,0.4544,40.84736,55.781376,76.45824,265.7024,286.653952
0000000144,4,1764429808683667700,0.030208,0.03072,0.475904,35.117824,52.794624,73.328896,265.415424,286.4128
0000000643,9,1764429808842566400,0.046848,0.047616,0.33152,5.532416,19.484672,40.486912,231.762944,253.383936
0000000045,3,1764429808876327200,0.028928,0.029184,0.294912,61.092352,275.423488,296.003328,491.814656,512.319488
0000000145,4,1764429808883774200,0.024064,0.02432,0.297728,61.437696,276.900864,297.454336,492.83072,514.182912
0000000443,7,1764429808885566500,0.040192,0.04096,0.4288,5.788672,19.165184,40.020736,238.651648,259.15776
0000000243,5,1764429808889738500,0.035328,0.036096,0.360704,4.340992,17.77536,38.774784,230.131968,251.721472
0000000644,9,1764429809042853000,0.045312,0.05632,0.38528,26.85568,41.190656,61.77792,254.67264,275.68512
0000000046,3,1764429809076370000,0.030208,0.03072,0.280832,72.173568,291.976192,312.4352,502.783232,523.74272
0000000146,4,1764429809083867600,0.031488,0.032,0.251648,72.715264,293.730304,314.334464,507.525888,529.12384
0000000444,7,1764429809085645600,0.069888,0.083712,0.397824,30.28608,50.175232,70.980352,265.69344,286.127104
0000000244,5,1764429809089826600,0.050432,0.0512,0.282112,25.780736,41.521664,62.248704,253.123072,273.467392
0000000843,11,1764429809209325600,0.059136,0.172288,0.691968,5.193216,20.626688,41.679872,232.98816,254.245888
0000000743,10,1764429809215458600,0.065792,0.066304,0.5824,4.943616,20.901632,41.719296,238.312448,259.392512
0000000543,8,1764429809218894000,0.050688,0.051456,0.527616,4.811264,18.895104,39.60704,240.865024,262.038528
0000000343,6,1764429809223461000,0.05504,0.056064,0.579072,6.457344,18.81216,39.624448,239.791616,261.46048
0000000645,9,1764429809242928400,0.020736,0.020992,0.221696,50.016768,265.640192,286.32704,479.730432,500.721664
0000000047,3,1764429809276533200,0.020736,0.021248,0.238336,86.0672,304.210688,324.809472,527.279872,550.095104
0000000147,4,1764429809284074800,0.033792,0.03456,0.255744,87.586304,307.060224,327.75168,527.462656,548.562944
0000000445,7,1764429809285747500,0.02304,0.023296,0.23552,59.784448,280.785152,301.498368,513.929728,535.090944
