gnbid,type,timestamp,SM5G_PDU_SESSION_INACTIVE,MM5G_NULL,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000243,5,1764488313290261000,0.068864,0.064256,0.841472,30.113024,171.448064,193.25184,467.008768,5489.65632
0000000443,7,1764488313321141000,0.0448,0.044288,0.377856,23.725056,121.283328,142.173696,203.144192,5227.033856
0000000143,4,1764488313325321000,0.0448,0.043776,0.628224,19.691264,135.553536,156.66048,412.889088,5435.818496
0000000244,5,1764488313390426400,0.083712,0.06912,0.501504,96.463104,531.4688,552.054528,718.763264,741.488896
0000000444,7,1764488313421310200,0.081408,0.059648,0.503808,44.917248,179.348224,200.196608,518.868224,541.287168
0000000144,4,1764488313425449200,0.045312,0.045056,0.230144,59.483904,495.149824,516.01152,761.790976,783.910144
0000000245,5,1764488313490508500,0.032512,0.031744,0.390912,290.74432,568.430592,589.108224,879.123712,901.755648
0000000445,7,1764488313521304000,0.019456,0.0192,0.378624,34.427136,371.170816,391.821056,573.811968,597.003776
0000000145,4,1764488313525580000,0.016896,0.016384,0.355584,255.78624,553.444608,573.98656,869.581056,892.354304
0000000246,5,1764488313590656000,0.031232,0.030976,0.434688,229.741824,611.909888,633.253632,945.510144,969.165568
0000000446,7,1764488313621634800,0.022272,0.02176,0.380672,340.400896,711.124992,731.683072,1035.064576,1058.00832
0000000146,4,1764488313625682200,0.034048,0.03328,0.258816,195.26784,590.215424,610.739456,886.361344,908.553984
0000000043,3,1764488313641040000,0.06016,0.059648,0.589312,22.06208,84.618752,105.348608,383.548672,5407.051776
0000000343,6,1764488313646014500,0.129536,0.11776,0.606208,17.705216,79.24096,100.24192,355.726848,5378.324992
0000000247,5,1764488313690893300,0.03712,0.036096,0.407808,184.414976,583.220224,603.715072,943.015936,969.259776
0000000447,7,1764488313721935600,0.19712,0.179456,0.612608,269.043712,658.93376,679.723776,1053.88672,1076.223488
0000000147,4,1764488313725903600,0.102656,0.102144,0.3968,148.667904,572.581632,593.39648,920.904704,943.794944
0000000044,3,1764488313741035300,0.07168,0.060672,0.460544,217.469696,474.529792,495.211008,680.07552,702.470144
0000000344,6,1764488313746111500,0.142848,0.141824,0.43776,286.662656,519.289088,540.223488,767.192576,791.919616
0000000248,5,1764488313791300400,0.059904,0.050944,0.34944,167.538688,658.101504,678.694912,1022.31552,1044.439552
0000000448,7,1764488313821918700,0.033536,0.03328,0.22144,208.484608,638.998016,659.660288,1130.742016,1153.844992
0000000148,4,1764488313825890800,0.04864,0.048384,0.503808,147.960832,733.87904,754.602752,1106.974208,1130.95936
0000000045,3,1764488313841253600,0.05632,0.055296,2.385152,195.979264,434.595584,455.243776,674.846464,697.831936
0000000345,6,1764488313846400300,0.035328,0.034304,0.409344,214.253824,502.661632,523.341568,809.509888,833.052928
0000000249,5,1764488313891528400,0.02048,0.020224,1.236224,111.233536,796.08704,816.779008,1191.414528,1213.560832
0000000449,7,1764488313922050000,0.015872,0.015616,0.254976,211.976192,636.150784,657.113344,1092.892928,1115.864576
0000000149,4,1764488313926560500,0.016128,0.015872,0.18304,102.107648,784.55168,805.41568,1158.217472,1180.75776
0000000046,3,1764488313941489700,0.08832,0.086528,0.544512,117.111552,417.985792,438.591744,736.116992,761.930496
0000000346,6,1764488313946610000,0.040192,0.039424,0.292608,134.856448,467.944192,488.895744,772.761856,794.92992
0000000250,5,1764488313991835400,0.022528,0.022016,0.22656,305.570304,960.202752,980.908032,1348.475136,1371.119104
0000000450,7,1764488314022235100,0.028416,0.027648,1.668352,179.46624,693.295872,713.967872,1104.3584,1126.902528
0000000150,4,1764488314026679800,0.031488,0.03072,0.39808,292.719872,833.37088,860.524544,1219.84128,1241.874688
0000000047,3,1764488314041809200,0.041984,0.041472,0.273152,111.546368,530.659328,551.770368,841.0048,864.12032
0000000347,6,1764488314046796000,0.029696,0.024064,0.805888,108.759808,512.332544,533.024512,827.239424,850.23488
0000000251,5,1764488314092162000,0.019712,0.019456,0.262144,294.19776,929.197568,949.819136,1338.324224,1360.948736
0000000451,7,1764488314122403300,0.040704,0.039936,0.370432,150.270464,738.284544,759.293952,1178.079488,1200.729344
0000000151,4,1764488314126733000,0.022784,0.022528,0.304384,279.113728,906.44736,927.026176,1305.133312,1326.464256
0000000048,3,1764488314141918500,0.017408,0.017152,0.574976,157.393408,648.23168,669.178368,907.78112,929.389824
0000000348,6,1764488314146820000,0.036864,0.036096,0.268288,141.211648,644.726016,665.27616,921.616384,943.855872
0000000252,5,1764488314192785700,0.023808,0.023296,0.27136,279.32416,964.9984,986.044416,1426.690048,1448.222464
0000000452,7,1764488314222494700,0.035072,0.03456,0.619008,187.52896,972.800512,993.790208,1371.076096,1413.917696
0000000152,4,1764488314226847200,0.022528,0.022016,0.233728,214.015488,905.5744,926.422528,1365.16224,1401.57952
0000000049,3,1764488314242120200,0.110592,0.109568,0.420608,203.907584,732.337152,752.786688,1057.401344,1081.20448
0000000349,6,1764488314247058200,0.031232,0.030464,0.605952,196.562432,724.505088,745.743872,1089.396992,1110.254848
0000000253,5,1764488314292376300,0.044544,0.044032,0.320768,265.290752,926.599424,947.635456,1435.989504,1458.208768
0000000453,7,1764488314322620700,0.03712,0.036352,0.300544,266.548736,1072.585728,1093.50784,1442.392832,1464.165632
0000000153,4,1764488314327325700,0.019456,0.0192,0.217344,330.2272,998.582272,1019.320576,1508.646144,1531.300352
0000000050,3,1764488314342214700,0.036352,0.03584,0.374784,258.400768,765.442048,786.421504,1179.8976,1202.538496
0000000350,6,1764488314347131100,0.038144,0.037632,0.280576,238.198528,811.974656,832.652032,1201.025536,1222.542592
0000000254,5,1764488314392370700,0.028928,0.028416,0.243968,330.897664,1073.662208,1094.271488,1514.998016,1537.244672
0000000454,7,1764488314422875400,0.0192,0.018944,1.98656,393.76,1104.543744,1125.88544,1547.174144,1570.902784
