gnbid,type,timestamp,MM5G_NULL,MM5G_DEREGISTERED,SM5G_PDU_SESSION_INACTIVE,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000550,8,1764493698175857700,0.020224,0.24064,0.020736,241.472,863.286272,883.967744,1218.02368,1240.077824
0000000050,3,1764493698182142700,0.015616,0.25728,0.016128,155.874048,787.128576,808.493824,1150.760704,1174.19648
0000000250,5,1764493698201904400,0.020224,0.463872,0.020736,1297.82656,2427.172608,2448.75392,3461.545984,3484.202496
0000000350,6,1764493698207313700,0.09984,0.470528,0.101632,899.386368,1774.237696,1794.847744,2854.3808,2876.970752
0000000650,9,1764493698214477800,0.022016,0.24704,0.022528,126.394112,595.539456,616.697856,933.291264,956.16
0000000150,4,1764493698222782700,0.0192,0.703744,0.019456,207.147008,784.23168,804.740096,1095.147264,1117.587968
0000000451,7,1764493698273196300,0.022784,1.199872,0.02304,232.02176,808.109312,828.971776,1193.198336,1215.150848
0000000551,8,1764493698276132600,0.013824,1.2288,0.014336,306.578688,982.525696,1003.156736,1429.358336,1451.06176
0000000051,3,1764493698282236200,0.160256,0.916736,0.160768,206.093568,897.330176,917.855232,1234.478592,1256.648448
0000000251,5,1764493698302206200,0.022016,0.21888,0.022528,1292.358912,2392.720384,2413.209344,3472.9472,3496.920064
0000000351,6,1764493698307564800,0.102656,0.489728,0.107008,827.294208,1758.252544,1779.0656,2849.590528,2872.383232
0000000651,9,1764493698314519600,0.019968,0.173568,0.020224,136.09472,615.857152,636.47872,969.433088,991.174656
0000000151,4,1764493698322849800,0.013824,0.217344,0.014336,223.75808,806.82496,827.69664,1211.25632,1233.609728
0000000452,7,1764493698373306600,0.029952,0.203264,0.03072,210.466048,816.207872,836.907264,1279.501312,1300.749824
0000000552,8,1764493698376700000,0.015872,0.193792,0.016128,244.247808,930.742016,951.393536,1382.247424,1429.37216
0000000052,3,1764493698382376700,0.022016,1.336064,0.022528,249.344,871.506688,891.977216,1250.2912,1274.849536
0000000252,5,1764493698402155000,0.01408,0.235008,0.014592,1258.276096,2400.315136,2421.512704,3452.268032,3474.377216
0000000352,6,1764493698407542800,0.046336,0.204544,0.047104,746.830592,1697.787904,1718.748928,2843.826944,2866.058752
0000000652,9,1764493698414623000,0.014848,0.418304,0.015104,168.082688,771.094528,792.2368,1142.558208,1165.275136
0000000152,4,1764493698422923300,0.016384,0.19712,0.01664,213.040128,784.347392,804.901632,1286.950656,1323.322112
0000000453,7,1764493698473492700,0.018176,0.302592,0.018432,181.984768,792.751616,813.383936,1285.176064,1309.006336
0000000553,8,1764493698476929300,0.032256,0.285184,0.04096,241.342208,960.80896,981.402624,1433.155328,1455.606528
0000000053,3,1764493698482857500,0.024576,0.388352,0.025088,313.35168,933.21472,954.208512,1372.81536,1394.873856
0000000253,5,1764493698502311700,0.027904,0.589056,0.02816,1231.697152,2418.88512,2440.35328,3518.409984,3541.058048
0000000353,6,1764493698507827000,0.02432,0.501504,0.024832,666.633216,1654.72128,1675.251456,2791.045888,2814.303744
0000000653,9,1764493698515499500,0.059136,0.58112,0.059392,196.067328,825.708544,846.233344,1196.872704,1231.959552
0000000153,4,1764493698523305500,0.01536,0.530688,0.015616,289.338368,842.055936,863.611136,1325.15584,1347.7312
0000000454,7,1764493698573928400,0.01536,0.697088,0.015872,242.550784,968.324608,989.606656,1455.5328,1477.193728
0000000554,8,1764493698576952300,0.014592,0.183552,0.014848,357.50144,1030.122752,1050.92608,1618.093568,1640.211968
0000000054,3,1764493698582996700,0.073984,0.257024,0.074496,307.97824,981.778176,1002.651904,1459.743232,1481.368576
0000000254,5,1764493698603210000,0.02048,1.219072,0.020992,1160.462848,2393.747712,2415.440896,3552.74752,3575.407616
0000000354,6,1764493698608558600,0.022784,0.264704,0.023296,597.2032,1620.750592,1641.409536,2830.57664,2853.82784
0000000654,9,1764493698615529500,0.027392,0.452096,0.027904,238.608128,870.367744,891.414784,1290.938112,1315.945728
0000000154,4,1764493698624000000,0.013312,0.212736,0.013568,229.548032,839.557632,859.980544,1339.998464,1362.127872
0000000455,7,1764493698674025200,0.02176,0.212736,0.022272,261.153792,1133.133312,1153.848064,1578.723584,1605.194752
0000000555,8,1764493698676973600,0.020224,0.438784,0.02048,310.81728,1130.715136,1151.95264,1721.052672,1743.384576
0000000055,3,1764493698683085600,0.026624,0.227072,0.02688,337.097216,1026.905856,1047.38688,1518.85696,1541.346304
0000000255,5,1764493698703344600,0.021504,0.268288,0.022016,1087.836672,2381.963776,2402.483456,3536.076032,3558.022144
0000000355,6,1764493698708672500,0.021504,0.34304,0.02176,526.36032,1582.064896,1602.802688,2772.54912,2795.08096
0000000655,9,1764493698715644000,0.013312,0.290304,0.013568,306.629376,1049.321472,1069.961472,1483.884032,1506.33216
0000000155,4,1764493698724188700,0.01536,0.19584,0.015616,230.656512,899.985152,920.532992,1445.1776,1467.003648
0000000456,7,1764493698774205400,0.022784,0.670464,0.02304,248.134656,1103.316736,1123.86816,1627.034624,1649.018368
0000000556,8,1764493698777106200,0.01408,0.162048,0.014592,314.532608,1245.812992,1266.454528,1817.300736,1840.066816
0000000056,3,1764493698783328800,0.019968,0.18816,0.02048,293.009408,985.8048,1006.377728,1560.038912,1582.086144
0000000256,5,1764493698803527400,0.029952,0.318208,0.030464,1012.792064,2346.945536,2368.857856,3514.112,3537.60128
0000000356,6,1764493698808885500,0.026624,0.406016,0.02688,448.951296,1545.229568,1565.761024,2763.503104,2785.877504
0000000656,9,1764493698816152800,0.030464,1.782016,0.03072,263.18592,996.699136,1017.339392,1510.077184,1532.412672
0000000156,4,1764493698824417500,0.018944,0.457984,0.019456,263.57632,965.51424,986.04544,1500.45696,1523.475968
0000000457,7,1764493698874589200,0.026624,0.253184,0.027136,351.286016,1228.130304,1248.787968,1770.80704,1793.147392
0000000557,8,1764493698877152500,0.041728,0.310272,0.042752,280.67456,1193.447168,1213.94944,1798.626816,1820.461312
0000000057,3,1764493698884251600,0.036096,0.419072,0.036864,324.379136,1056.714496,1077.633024,1609.726976,1632.360704
0000000257,5,1764493698903656400,0.040192,0.313088,0.04096,950.957824,2295.312896,2316.096,3493.056768,3516.00384
0000000357,6,1764493698909275600,0.036608,0.527616,0.036864,386.189568,1618.58816,1639.502848,2776.36992,2798.264832
0000000657,9,1764493698916098300,0.016128,0.215552,0.016384,307.794688,1107.286784,1127.88224,1580.320512,1602.350848
0000000157,4,1764493698924641000,0.015872,0.208896,0.016128,229.970176,1116.439808,1137.03808,1669.62048,1693.02784
0000000458,7,1764493698974882300,0.016896,0.209664,0.017152,372.31488,1328.59136,1349.110784,1853.053696,1875.230208
0000000558,8,1764493698977379600,0.05376,0.225024,0.054272,350.377216,1314.843392,1335.547904,1948.509952,1971.650304
0000000058,3,1764493698984549600,0.023296,0.240896,0.023552,292.073728,1100.231936,1120.720384,1626.930688,1650.054144
0000000258,5,1764493699004300500,0.019968,2.557952,0.020224,878.291968,2236.1344,2257.220352,3505.92896,3528.66688
0000000358,6,1764493699009497000,0.02048,0.278016,0.020992,335.922432,1714.83392,1735.706368,2850.318336,2873.840128
0000000658,9,1764493699016255500,0.03584,0.711936,0.036352,353.35936,1085.924608,1106.528512,1629.32864,1652.176896
0000000158,4,1764493699024846800,0.015872,0.202496,0.016384,230.534144,1186.899712,1207.945984,1693.851136,1716.102144
0000000459,7,1764493699075051000,0.023296,1.193984,0.023808,321.12896,1374.992896,1395.816448,1983.15008,2005.815808
0000000559,8,1764493699077645800,0.022784,0.232448,0.023296,384.275456,1406.148352,1426.92096,2079.670528,2102.10816
0000000059,3,1764493699084736800,0.017664,0.182272,0.01792,270.67264,1169.156352,1189.83936,1695.655168,1719.199232
0000000259,5,1764493699104445400,0.060928,1.076224,0.065024,803.554304,2214.692608,2235.316992,3470.247168,3494.098432
0000000359,6,1764493699109672000,0.019456,2.456832,0.019968,289.072128,1891.8144,1912.835584,2905.713664,2927.954432
0000000659,9,1764493699116341000,0.01536,0.308224,0.015872,295.748608,1125.25312,1145.792,1627.280896,1648.569856
0000000159,4,1764493699125150200,0.026368,0.299776,0.02688,279.884544,1262.139904,1282.659328,1822.171392,1844.081152
0000000460,7,1764493699175126300,0.044544,0.507904,0.045056,419.098368,1367.300352,1387.842304,2033.221376,2056.863232
0000000560,8,1764493699177653000,0.011776,0.1664,0.012032,346.08768,1532.809728,1553.843456,2161.853952,2184.387328
0000000060,3,1764493699184887300,0.036864,0.486656,0.03712,260.488448,1200.479744,1221.008128,1756.34816,1778.974208
0000000260,5,1764493699204722200,0.025088,0.934656,0.0256,734.176256,2168.269824,2188.810752,3439.52,3462.086912
0000000360,6,1764493699209867500,0.02176,0.36096,0.038144,260.814848,2166.389504,2187.008768,3090.455808,3112.096512
0000000660,9,1764493699216413400,0.16384,0.346112,0.175872,375.162368,1200.6272,1221.255168,1789.967616,1813.392896
0000000160,4,1764493699225201700,0.020736,0.540416,0.021248,324.43264,1298.191616,1318.716928,1886.52544,1909.216
0000000461,7,1764493699275120000,0.022272,0.50688,0.022784,410.166272,1415.348224,1435.831296,2164.05376,2187.433472
0000000561,8,1764493699278153500,0.043008,0.32,0.04352,351.283712,1528.69248,1549.756672,2205.119744,2227.071744
0000000061,3,1764493699284970500,0.013824,0.214272,0.01408,376.395264,1374.593792,1395.213312,1981.070848,2004.094208
0000000261,5,1764493699304681000,0.016128,0.474368,0.016384,668.265216,2107.586048,2128.134912,3401.701888,3423.652608
0000000361,6,1764493699309926100,0.048384,0.279808,0.048896,411.389696,2454.252032,2474.846464,3379.766528,3403.063552
0000000661,9,1764493699317651200,0.014848,0.224512,0.015104,315.137792,1228.220416,1249.050624,1823.945984,1845.947392
0000000161,4,1764493699325729800,0.02048,1.263104,0.020736,408.586496,1452.165376,1473.522432,2028.96256,2052.662784
0000000462,7,1764493699375475000,0.021248,0.368896,0.021504,533.956864,1534.109696,1555.330048,2237.795328,2260.6464
0000000562,8,1764493699378891300,0.020736,0.257024,0.020992,452.041472,1622.559744,1643.04512,2343.174656,2366.531072
0000000062,3,1764493699385016300,0.0192,0.21888,0.019456,412.370432,1461.861376,1482.564608,2033.801472,2055.986944
0000000262,5,1764493699404692200,0.014592,0.182272,0.014848,595.604736,2060.668928,2081.155328,3428.837376,3451.500288
0000000362,6,1764493699410196000,0.01536,0.538368,0.015616,599.450368,2690.632448,2712.170496,3611.288832,3633.754368
0000000662,9,1764493699417783600,0.022528,0.37376,0.02304,437.473792,1388.486144,1409.037568,1974.803456,1997.9456
0000000162,4,1764493699425820700,0.020736,0.208896,0.021248,459.018752,1454.97216,1475.678208,2074.37824,2096.444928
0000000463,7,1764493699475861000,0.029184,0.512512,0.029696,488.208384,1493.539328,1514.215936,2212.27264,2236.6976
0000000563,8,1764493699478983400,0.01408,0.268288,0.014592,467.214848,1618.3552,1639.071744,2329.930496,2352.39552
0000000063,3,1764493699485105000,0.026112,0.384,0.026624,394.795776,1498.33856,1518.834176,2100.1984,2123.066368
0000000263,5,1764493699504958200,0.015872,0.194048,0.016384,628.051712,2088.4928,2109.496832,3518.022144,3540.631296
0000000363,6,1764493699510436000,0.033792,0.27008,0.034304,885.65248,2902.015744,2922.642688,3929.884416,3953.294592
0000000663,9,1764493699517979400,0.02048,0.901888,0.020992,417.505024,1380.464896,1401.083136,1995.030016,2017.839616
0000000163,4,1764493699526112000,0.048384,1.562368,0.048896,461.295872,1501.078784,1521.772288,2215.555072,2238.911488
0000000464,7,1764493699575922700,0.022528,0.397312,0.022784,468.676352,1566.276864,1587.550464,2293.654784,2317.57312
0000000564,8,1764493699579131400,0.02816,0.364032,0.028672,553.94944,1704.023552,1724.658432,2477.289216,2501.411072
0000000064,3,1764493699585319200,0.030976,0.345088,0.031488,401.26976,1513.10336,1533.649152,2191.37792,2214.876928
0000000264,5,1764493699605573000,0.01408,0.464128,0.014336,575.343872,2095.13984,2115.932928,3544.45696,3565.2544
0000000364,6,1764493699610479900,0.024832,0.214016,0.025344,861.164544,2870.709248,2891.307008,3884.687104,3906.824192
0000000664,9,1764493699618984200,0.016384,0.372992,0.01664,427.760384,1450.670848,1471.71712,2075.88096,2097.78944
0000000164,4,1764493699626210300,0.015872,0.557568,0.016384,487.010304,1535.080448,1555.59296,2247.41248,2269.504256
0000000465,7,1764493699676706300,0.142848,1.124608,0.155392,458.356736,1602.687488,1623.256064,2379.740928,2402.965248
0000000565,8,1764493699679254000,0.043776,0.209664,0.044288,546.734336,1731.799808,1752.406272,2560.346112,2585.955328
0000000065,3,1764493699685314300,0.0192,0.37888,0.019712,440.139264,1513.351424,1534.08,2169.181184,2191.100672
0000000265,5,1764493699705699000,0.021504,0.240896,0.02176,561.042688,2196.30336,2217.336064,3582.260224,3605.807616
0000000365,6,1764493699710661000,0.014848,0.297472,0.01536,903.161088,2918.88128,2939.49824,4023.194624,4046.510848
0000000665,9,1764493699720867600,0.018688,0.204032,0.018944,413.023488,1498.842112,1519.686656,2202.136832,2224.303616
0000000165,4,1764493699726316500,0.015616,0.223488,0.016128,518.913792,1543.197184,1564.024064,2284.74368,2307.291136
0000000466,7,1764493699776835600,0.03072,0.713216,0.031232,399.515392,1590.46144,1612.713216,2378.770944,2402.203648
0000000566,8,1764493699779619600,0.0128,0.493824,0.013056,553.000704,1775.870976,1799.603968,2614.8416,2637.697792
0000000066,3,1764493699785364000,0.01408,0.236544,0.014336,488.443136,1532.88704,1553.509632,2223.094784,2245.954048
0000000266,5,1764493699805843000,0.069632,0.481792,0.070144,539.197696,2349.780992,2370.540032,3656.047872,8678.09152
0000000366,6,1764493699811026400,0.082432,0.518144,0.082944,996.979968,2951.748864,2972.62336,4122.867968,4145.404928
0000000666,9,1764493699821222100,0.011776,0.169216,0.012032,444.81152,1489.747456,1510.438656,2185.884416,2207.863808
0000000166,4,1764493699826404900,0.01664,0.260352,0.017152,505.473024,1585.246464,1605.731584,2362.814464,2385.432064
0000000467,7,1764493699876941300,0.015872,0.588544,0.016384,454.595328,1646.366976,1666.915584,2536.699904,2558.390784
0000000567,8,1764493699879824100,0.023552,0.61312,0.03712,545.384704,1771.496704,1792.269056,2658.522624,2680.853504
0000000067,3,1764493699885611300,0.033792,0.347136,0.03456,550.483456,1630.852352,1651.477248,2398.530048,2421.928192
0000000267,5,1764493699906011100,0.070144,0.3328,0.070656,495.260928,2527.251456,2547.7312,3732.339712,3754.553856
0000000367,6,1764493699911109400,0.028416,0.269056,0.029184,976.065536,2917.119232,2937.696768,4122.575616,4146.74048
0000000667,9,1764493699921766700,0.036864,0.338432,0.037376,435.57504,1529.1328,1550.487296,2254.23488,2278.76864
0000000167,4,1764493699926816000,0.020224,0.59392,0.02048,495.538944,1626.131712,1646.752512,2340.167168,2363.90912
0000000468,7,1764493699977022700,0.016384,0.199424,0.016896,498.21312,1766.847744,1787.586304,2568.1664,2590.636544
0000000568,8,1764493699979935500,0.014336,0.314624,0.014592,545.67296,1870.23616,1890.696192,2755.933184,2778.73792
0000000068,3,1764493699985770800,0.014848,0.174592,0.01536,518.383872,1662.669312,1683.835904,2415.776256,2435.636992
0000000268,5,1764493700006035200,0.014592,0.180224,0.014848,471.475968,2735.39968,2755.872512,3862.541568,3884.854016
0000000368,6,1764493700011148800,0.030208,0.249344,0.030976,1075.862528,2919.003904,2939.558912,4182.514176,9204.79104
0000000668,9,1764493700021874400,0.027904,0.248064,0.02816,426.285312,1564.263168,1584.774912,2319.847424,2342.208768
0000000168,4,1764493700026785500,0.025856,0.19584,0.026368,442.582784,1645.728,1666.532608,2384.98176,2406.995456
0000000469,7,1764493700077130200,0.028416,0.767232,0.029184,486.843392,1867.44064,1888.178688,2693.746688,2715.986688
0000000569,8,1764493700080229400,0.014592,0.33536,0.014848,529.149952,1862.249472,1882.950144,2807.372032,2829.357568
0000000069,3,1764493700085947400,0.019712,0.261888,0.019968,469.182976,1641.787392,1662.578432,2393.477888,2416.08064
0000000269,5,1764493700106459000,0.04224,0.267264,0.04352,467.461888,2772.843776,2793.495552,3959.396608,3982.9248
0000000369,6,1764493700111416300,0.019456,0.19456,0.019712,1067.528704,2955.19488,2975.84256,4343.249408,4364.350976
0000000669,9,1764493700121909000,0.060416,0.234496,0.060928,454.300928,1626.355968,1646.982912,2457.092352,2479.497984
0000000169,4,1764493700126994200,0.014336,0.261888,0.014848,486.81344,1693.207296,1714.24,2470.743552,2492.555264
0000000470,7,1764493700177220000,0.014592,0.34304,0.014848,546.86208,2027.10656,2047.835136,2803.818496,2826.57536
0000000570,8,1764493700180621800,0.016896,0.574464,0.017152,565.964288,1931.500544,1952.186624,2899.18464,2922.06464
0000000070,3,1764493700186020900,0.014848,1.035008,0.01536,511.510784,1729.306368,1749.912832,2503.279872,2525.52448
0000000270,5,1764493700206572800,0.033792,1.806848,0.034304,528.241152,2943.494656,2963.944704,4172.324864,4195.557632
0000000370,6,1764493700211603200,0.022272,0.64256,0.022784,1109.581312,2981.54624,3002.170368,4371.860224,4393.666816
0000000670,9,1764493700222101500,0.0256,1.099264,0.026112,447.504128,1633.519872,1654.187008,2437.440256,2462.750976
0000000170,4,1764493700227163100,0.022272,0.418048,0.022528,422.412544,1686.175744,1706.775808,2479.268352,2501.548544
0000000471,7,1764493700277919700,0.015872,0.235264,0.016384,478.077696,1980.850944,2001.707264,2811.275264,2833.071872
0000000571,8,1764493700280827600,0.025856,0.23936,0.026112,574.379776,2022.977536,2043.52896,3016.167168,3038.934272
0000000071,3,1764493700286132700,0.018176,0.221952,0.018688,503.127808,1774.652416,1795.247616,2566.125056,2588.128
0000000271,5,1764493700306402600,0.025344,0.19456,0.025856,730.487808,3071.155712,3092.790272,4300.66176,4322.733824
0000000371,6,1764493700311591000,0.011264,0.152832,0.011776,1184.195328,2974.030592,2994.514432,4390.487296,4414.029824
0000000671,9,1764493700322308900,0.035584,0.211456,0.03712,507.929856,1759.619328,1780.158464,2579.263744,2601.835008
0000000171,4,1764493700327208700,0.011264,0.170496,0.01152,487.42016,1758.354176,1778.917888,2525.896192,2547.691264
0000000472,7,1764493700378020000,0.025344,0.217856,0.025856,476.564736,1973.665792,1994.219776,2821.773824,2844.915712
0000000572,8,1764493700380891000,0.017664,0.217856,0.018176,561.496064,2055.789568,2076.34816,3000.088832,3021.929984
0000000072,3,1764493700386184700,0.015104,0.183296,0.01536,499.93984,1772.9664,1793.521408,2601.307392,2623.6672
0000000272,5,1764493700406716000,0.021248,0.240896,0.02176,873.938432,3273.923584,3295.022592,4470.37184,4493.032704
0000000372,6,1764493700411757300,0.021248,0.926976,0.021504,1182.219008,2965.447424,2987.1296,4380.06912,4401.863168
0000000672,9,1764493700422679000,0.02304,1.105408,0.023552,503.6544,1846.710528,1867.466496,2645.715968,2668.916736
0000000172,4,1764493700427315000,0.04992,0.393216,0.050688,540.15488,1877.448704,1898.660096,2716.875776,2739.217152
0000000473,7,1764493700478560300,0.019968,0.255488,0.020224,608.791296,2136.086016,2156.620288,3052.546304,8077.386496
0000000573,8,1764493700481044200,0.09344,0.498944,0.101632,558.35136,2106.651136,2127.361792,3121.92256,3144.604928
0000000073,3,1764493700486429000,0.033792,0.246784,0.034304,549.266432,1819.279872,1841.206528,2711.473152,2733.856768
0000000273,5,1764493700506847200,0.024832,1.159936,0.02688,990.788864,3429.314304,3449.87264,4608.5248,4630.47424
0000000373,6,1764493700512305200,0.022784,0.355328,0.023296,1121.472256,3069.640448,3091.234816,4443.035392,4466.551296
0000000673,9,1764493700522665000,0.11648,0.284672,0.116992,564.097792,1909.537792,1930.128896,2791.007488,2813.30688
0000000173,4,1764493700527354400,0.014592,0.19712,0.014848,527.550464,1954.313216,1974.848256,2820.948224,7843.795968
0000000474,7,1764493700578766000,0.02688,0.313088,0.027392,648.09728,2129.074176,2149.58464,3091.382784,3113.581568
0000000574,8,1764493700581228300,0.030464,0.475648,0.03072,599.081984,2095.386368,2115.870208,3096.677376,8118.591232
0000000074,3,1764493700586573600,0.018688,0.426752,0.0192,557.955072,1933.956096,1954.50624,2788.365568,2811.532032
0000000274,5,1764493700607121000,0.03712,0.372992,0.037632,936.664064,3400.040192,3420.6016,4582.212352,4605.303808
0000000374,6,1764493700612253000,0.038144,0.204288,0.038912,1101.366528,3020.685312,3041.22368,4456.786432,4478.908672
0000000674,9,1764493700623003600,0.043776,0.563968,0.044032,545.62688,1900.512512,1921.016064,2779.574528,7802.434816
0000000174,4,1764493700627478300,0.01408,0.263424,0.014336,574.601472,1999.296768,2019.8208,2835.804672,2857.338368
0000000475,7,1764493700678951000,0.019712,0.40192,0.019968,633.611008,2166.108928,2186.843136,3134.445568,3156.838656
0000000575,8,1764493700681317400,0.02432,0.17664,0.024832,546.631168,2146.841344,2167.378944,3146.677248,3170.557184
0000000075,3,1764493700686843100,0.012288,0.161536,0.012544,582.411776,1921.809408,1942.36672,2809.475328,2832.837632
0000000275,5,1764493700707531800,0.20224,0.398592,0.20352,1014.916096,3503.854848,3525.94176,6712.67712,6734.613248
0000000375,6,1764493700712367600,0.025856,0.236544,0.026112,1087.736832,3059.704064,3080.251392,4478.58816,4501.146624
0000000675,9,1764493700723081700,0.121856,1.281792,0.131584,544.798208,1977.005312,1997.636864,2837.698048,2862.526464
0000000175,4,1764493700727727000,0.012544,0.15744,0.0128,566.35264,2015.625728,2036.401664,2870.3104,2892.85376
0000000476,7,1764493700779148000,0.019712,0.241408,0.027392,685.279744,2258.46272,2279.063296,3218.245888,3240.502016
0000000576,8,1764493700781584100,0.025856,0.413696,0.026368,586.257408,2234.904832,2255.405312,3236.141056,3258.821376
0000000076,3,1764493700787351800,0.020736,0.259072,0.021248,558.4384,1972.598016,1993.107968,2845.156608,7867.966208
0000000276,5,1764493700807966000,0.019968,0.182528,0.020224,991.498496,3502.03136,3522.66624,6653.561856,6675.290112
