gnbid,type,timestamp,SM5G_PDU_SESSION_INACTIVE,MM5G_NULL,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000143,4,1764485368757047300,1.02528,1.024256,3.108864,14.607616,36.596992,58.317312,264.573952,289.547776
0000000243,5,1764485368757047800,1.199872,1.199104,3.135744,15.037184,37.266688,58.775808,265.553152,289.606144
0000000043,3,1764485368757122300,0.95872,0.95744,3.028992,14.626048,36.914944,58.176512,265.186304,289.5168
0000000144,4,1764485369257300200,0.029952,0.02944,0.457728,8.382208,40.663808,61.659648,256.361216,278.621952
0000000244,5,1764485369257373200,0.031488,0.031232,0.358144,7.715328,35.262976,56.028672,246.568192,268.3712
0000000044,3,1764485369257387300,0.02944,0.029184,0.487424,8.301056,42.525952,63.727872,256.431104,278.569728
0000000145,4,1764485369757728500,0.16512,0.156672,0.581888,7.770368,30.327552,51.111936,244.14464,266.11584
0000000045,3,1764485369757782800,0.020736,0.02048,0.479744,5.988096,24.047616,44.960512,239.458816,261.126912
0000000245,5,1764485369757783000,0.01792,0.017664,0.398336,7.388416,29.844992,51.035904,247.346432,268.393216
0000000146,4,1764485370257953000,0.034304,0.034048,0.510464,6.571008,23.978496,45.702912,237.238784,260.80384
0000000046,3,1764485370257959400,0.028928,0.028672,0.511744,7.38048,30.5856,51.514368,240.77568,261.77664
0000000246,5,1764485370257990000,0.028416,0.02816,0.314112,6.706944,30.742016,51.846656,246.0992,269.978368
0000000247,5,1764485370758417200,0.031488,0.031488,0.463872,7.328,35.557888,57.837056,252.911104,275.028224
0000000147,4,1764485370758795000,0.041728,0.041472,0.285952,6.972416,29.34656,50.272512,239.508736,261.253376
0000000047,3,1764485370758829600,0.018432,0.018176,0.212224,7.182592,36.192768,56.674304,252.512768,274.629888
0000000248,5,1764485371258526700,0.024832,0.024576,0.483584,5.197824,24.687872,46.082304,235.410944,256.818432
0000000148,4,1764485371258853400,0.043776,0.04352,0.256768,6.825216,30.891008,54.847232,246.810112,268.087808
0000000048,3,1764485371259458800,0.031744,0.031232,0.484864,6.656768,31.642112,54.241792,246.8736,268.072448
0000000149,4,1764485371759799800,0.147712,0.14592,0.99456,6.850816,22.920704,43.78368,234.426624,256.770304
0000000249,5,1764485371760004900,0.04992,0.048896,0.652544,6.597376,29.246464,50.229504,245.357568,266.5152
0000000049,3,1764485371761300500,0.12288,0.120832,0.520192,5.507584,28.228864,49.008384,243.9488,265.213184
0000000250,5,1764485372260078600,0.02432,0.024064,0.27648,6.958336,25.886208,47.386368,248.128256,270.981632
0000000150,4,1764485372260086800,0.020224,0.019968,0.393728,7.281664,30.02368,51.83232,248.271104,270.960896
0000000050,3,1764485372260569600,0.022528,0.022016,0.635392,7.374336,30.190592,51.2512,248.935168,270.470144
0000000251,5,1764485372761015000,0.049408,0.049152,0.409856,7.419648,27.280128,48.176384,237.515776,259.222016
0000000151,4,1764485372761043200,0.040448,0.03968,0.4864,7.239424,29.983488,51.339008,245.50144,266.90688
0000000051,3,1764485372761087000,0.052992,0.04352,1.041408,8.147456,28.26752,49.00992,246.336512,268.860928
0000000052,3,1764485373261213200,0.087552,0.087296,0.427008,6.780672,27.051776,48.367872,237.977344,260.467712
0000000152,4,1764485373261288700,0.044544,0.044032,0.882944,7.0912,28.46848,49.343488,242.929664,264.986112
0000000252,5,1764485373261328100,0.024064,0.023552,0.298496,6.53952,22.69696,44.095232,235.000832,256.474112
0000000153,4,1764485373761575000,0.032,0.031744,0.470272,6.994176,23.792896,44.652544,238.411264,259.917312
0000000053,3,1764485373762097700,0.020992,0.020736,0.23168,6.396928,27.421696,48.648704,245.380608,266.957824
0000000253,5,1764485373762117600,0.051968,0.050944,0.4096,6.34496,27.94624,48.86144,245.019392,266.714368
0000000254,5,1764485374262544400,0.090112,0.089088,0.864512,7.58528,24.43392,46.308608,245.31072,266.754304
0000000154,4,1764485374263040000,0.022016,0.02176,0.785664,7.567104,28.452096,49.369088,252.01024,273.984512
0000000054,3,1764485374263475500,0.092416,0.081408,0.4224,7.67744,28.896768,50.067712,251.152128,272.67328
0000000255,5,1764485374762369300,0.022784,0.022528,0.414464,7.8464,28.302848,49.128704,246.916864,268.257536
0000000155,4,1764485374762416400,0.017408,0.017152,0.350464,7.87328,29.597952,50.020608,245.820672,267.515136
0000000055,3,1764485374763321600,0.04224,0.041472,0.572928,7.043584,24.358912,45.051392,243.981568,266.323968
0000000156,4,1764485375265356300,0.051456,0.050432,0.591616,7.967232,29.27616,50.202624,251.389696,271.720704
0000000056,3,1764485375265359600,0.0448,0.043776,0.45696,6.901248,26.048,46.520832,245.34528,266.587648
0000000256,5,1764485375265367600,0.03456,0.034304,0.534016,7.17568,29.869568,50.758144,248.452608,269.528832
0000000157,4,1764485375765652200,0.029696,0.029184,0.488704,8.39424,33.02784,53.627648,249.454848,272.009216
0000000057,3,1764485375765652700,0.036352,0.03584,0.366848,8.434432,33.03168,53.612288,250.236672,271.958784
0000000257,5,1764485375765653200,0.028672,0.02816,0.36608,8.157184,26.60608,47.84384,239.976448,260.817664
0000000158,4,1764485376268158200,0.146432,0.146176,1.330176,7.05408,29.387776,50.072576,245.11232,266.830336
0000000258,5,1764485376268386300,0.013056,0.0128,0.850432,6.921984,29.027072,49.84448,245.153024,266.63808
0000000058,3,1764485376269121500,0.01664,0.016384,1.003264,6.667776,22.470144,42.89792,236.892928,258.799104
0000000159,4,1764485376771068700,0.04352,0.042496,1.94816,7.857152,31.977472,53.238272,246.968832,268.523264
0000000059,3,1764485376771475200,0.027136,0.026368,1.019904,6.926336,23.830016,44.907776,236.320768,262.25408
0000000259,5,1764485376772131000,0.03584,0.035072,0.970496,6.777088,30.328576,52.194048,245.389568,267.46624
0000000160,4,1764485377272064300,0.249088,0.190464,1.200128,6.881024,30.505728,51.96032,248.080896,270.038784
0000000060,3,1764485377272286500,0.023552,0.02304,0.367616,6.66752,24.317696,46.187776,234.966528,256.08064
0000000260,5,1764485377272434200,0.02816,0.027648,0.268544,7.481088,30.908416,51.596288,242.288896,263.758336
0000000261,5,1764485377779028500,0.207872,0.204288,0.750848,8.137984,28.745728,50.255616,242.225152,264.324352
0000000161,4,1764485377779816000,0.151808,0.150528,0.674816,7.79648,28.048128,49.088768,242.811136,264.101888
0000000061,3,1764485377780541200,0.038144,0.037632,0.530944,6.604288,23.054848,43.820288,239.58784,262.666496
0000000262,5,1764485378279299300,0.02688,0.026624,0.275456,7.882752,27.420416,48.358912,243.843328,265.48992
0000000062,3,1764485378279512000,0.01664,0.016384,0.604672,6.816768,23.47904,46.644992,239.840768,262.09536
0000000162,4,1764485378279608000,0.011008,0.011008,0.25856,7.174144,29.069312,50.004736,243.93088,265.206272
0000000263,5,1764485378779659000,0.033536,0.03328,0.301312,8.025088,28.368384,49.292032,243.335936,265.638912
0000000063,3,1764485378780114000,0.187136,0.184576,0.6336,7.379712,27.546368,48.862208,242.813696,264.933632
0000000163,4,1764485378780361700,0.034304,0.034048,0.231936,6.50624,24.314368,46.553856,235.49952,258.243328
0000000164,4,1764485379280689000,0.398336,0.397312,0.7104,7.925504,30.08256,52.118784,245.37088,268.398592
0000000064,3,1764485379281040000,0.046336,0.04608,0.346112,7.065088,25.33248,46.288896,239.803904,261.877248
0000000264,5,1764485379281271800,0.036352,0.036096,0.600832,7.100416,29.453056,51.696384,245.014016,267.837184
0000000065,3,1764485379780805000,0.029952,0.029184,0.810752,7.08608,26.438656,47.5456,243.198208,264.38016
0000000165,4,1764485379781248000,0.026624,0.026368,0.262144,6.268928,22.976256,45.917952,239.089408,260.28544
0000000265,5,1764485379781534000,0.032768,0.032,0.853504,6.444288,25.722112,47.011072,243.620864,264.772096
0000000066,3,1764485380281201000,0.261632,0.244736,0.885248,9.065728,30.24896,51.543808,245.304576,267.264
0000000166,4,1764485380281204000,0.05376,0.052992,1.0112,8.206336,27.070208,47.94624,242.704896,263.725056
