gnbid,type,timestamp,MM5G_NULL,SM5G_PDU_SESSION_INACTIVE,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000043,3,1764423456626336000,2.35904,2.360064,6.568448,95.926784,164.53376,190.417408,505.815808,1131.479808
0000000243,5,1764423456626542300,2.166784,2.167552,6.214656,91.923968,165.499648,187.535872,508.155392,1159.44448
0000000443,7,1764423456626733300,2.736128,2.736896,5.942016,91.208448,162.31424,185.261824,475.701248,515.558144
0000000143,4,1764423456673196300,0.043776,0.044032,7.653376,48.103168,122.182912,143.055872,440.087296,469.255936
0000000343,6,1764423456756968400,0.071424,0.072192,0.81536,22.032384,62.289152,85.893888,351.405824,386.209024
0000000044,3,1764423456838863000,0.102912,0.103424,0.423936,169.688064,284.782848,892.196864,1083.165696,1107.816704
0000000244,5,1764423456839755300,0.56192,0.563968,1.593088,182.455808,914.673408,935.802112,1051.491328,1072.862208
0000000444,7,1764423456840036900,0.028416,0.028672,0.8192,182.045184,291.909376,877.788928,999.90528,1023.62624
0000000144,4,1764423456882323000,0.308224,0.314368,1.097984,144.642048,245.549056,874.12096,1037.64992,1054.83264
0000000344,6,1764423456960124400,0.781312,0.833536,1.156352,85.84448,183.990528,771.067648,885.247744,909.01248
0000000245,5,1764423457039245300,1.060864,1.061376,1.371136,43.49568,714.84672,738.595328,853.206528,874.592
0000000445,7,1764423457041761800,0.018432,0.018688,0.783872,32.226304,846.535936,868.01536,1068.858368,1096.011776
0000000045,3,1764423457042797600,2.041344,2.0416,3.350528,82.313728,801.714944,827.570176,886.741504,908.009472
0000000145,4,1764423457082600200,0.018688,0.0192,0.279808,38.368512,824.066048,845.017856,1059.340032,1073.32352
0000000446,7,1764423457720292400,0.296192,0.296704,18.531072,189.299456,411.37664,433.764608,513.729536,519.2576
0000000046,3,1764423457732043300,0.015872,0.016384,0.376832,165.166848,234.266112,256.306688,284.978688,305.207808
0000000345,6,1764423457732162800,0.014848,0.015104,0.19968,64.604416,209.0432,229.892352,463.934976,491.196672
0000000246,5,1764423457740011800,0.018176,0.018432,0.429056,52.041728,221.593856,245.562112,428.470272,462.947584
0000000146,4,1764423457756758300,0.022784,0.02304,0.139776,59.153408,390.00576,441.231872,609.328128,630.27968
0000000447,7,1764423457923438300,0.025344,0.025856,0.289792,176.389632,258.738944,280.623872,325.316864,353.124864
0000000047,3,1764423457933748200,0.020992,0.021504,0.581376,40.20224,96.596992,118.43072,327.556608,360.82816
