gnbid,type,timestamp,MM5G_NULL,SM5G_PDU_SESSION_INACTIVE,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000643,9,1764485201633107500,0.0512,0.051968,0.541952,39.221504,345.961472,367.071488,646.848256,5668.933888
0000000243,5,1764485201636413200,0.0384,0.039168,0.56832,26.852352,292.302848,313.394432,558.033664,5580.44416
0000000443,7,1764485201640220700,0.053504,0.054272,0.41344,26.623232,312.304384,333.17632,596.25728,5618.754304
0000000543,8,1764485201653323000,0.081152,0.082432,0.817408,53.268736,332.044032,353.049344,621.57824,5643.947264
0000000043,3,1764485201653784800,0.032,0.032768,0.39296,52.465408,309.40032,330.253312,621.106944,5642.366208
0000000343,6,1764485201660432000,0.024576,0.025088,0.650752,58.751232,324.84352,345.592576,619.156992,5641.58592
0000000143,4,1764485201665322200,0.035072,0.035584,0.475392,58.227456,314.248704,334.996736,612.8,5633.696768
0000000644,9,1764485202033170400,0.048896,0.059392,0.352512,263.641088,332.9856,353.440768,590.030592,612.457472
0000000244,5,1764485202036665900,0.046336,0.046848,0.386048,187.968,282.605568,303.340288,520.912896,542.744064
0000000444,7,1764485202040457700,0.126208,0.158208,0.44032,200.696064,301.357056,321.979648,552.51072,574.441984
0000000544,8,1764485202053363700,0.027136,0.027904,0.25088,241.133056,311.92448,332.454912,637.91232,661.23648
0000000044,3,1764485202053859800,0.082432,0.082944,0.41856,240.054272,315.188224,335.721472,635.712,657.728768
0000000344,6,1764485202060345000,0.035328,0.03584,0.381696,245.04704,302.71744,323.394304,561.345024,583.700736
0000000144,4,1764485202065426000,0.052736,0.053504,0.45824,236.519936,297.55264,318.132224,559.707648,582.052608
0000000645,9,1764485202433268500,0.022528,0.02304,0.262144,203.47648,322.057984,342.621184,585.4784,607.504896
0000000245,5,1764485202436764200,0.02304,0.023552,0.224768,128.963328,233.682432,254.270208,493.36448,515.52768
0000000445,7,1764485202440612000,0.019712,0.019968,0.339712,195.23712,272.612096,293.425408,545.892608,567.633664
0000000545,8,1764485202453360000,0.012032,0.012288,0.192768,267.76448,351.619072,372.114432,631.198464,653.21856
0000000045,3,1764485202453964000,0.019968,0.02048,0.280064,264.222208,351.280384,371.753216,631.398656,653.297152
0000000345,6,1764485202460393500,0.02304,0.023296,0.274944,175.414016,253.247744,274.190336,522.827264,545.59616
0000000145,4,1764485202465569300,0.019456,0.019968,0.230144,168.630272,249.432576,270.40256,515.436288,538.7968
0000000646,9,1764485202833406200,0.02176,0.022272,0.288768,201.06496,256.993792,277.614592,521.218048,544.547328
0000000246,5,1764485202836855600,0.022016,0.022272,0.196352,106.317312,175.053312,195.661568,413.216512,434.862848
0000000446,7,1764485202840672000,0.034048,0.034816,0.231936,153.078272,249.973504,270.598656,513.550848,536.384
0000000546,8,1764485202853500700,0.023552,0.024064,0.347904,242.967296,284.98432,305.467392,552.098816,573.570816
0000000046,3,1764485202854069000,0.021504,0.022016,0.167936,241.6512,284.465664,305.149952,546.453248,568.56192
0000000346,6,1764485202860587300,0.021248,0.02176,0.214784,134.529024,234.162944,254.5984,489.682432,513.353728
0000000146,4,1764485202865693200,0.01536,0.015872,0.252416,124.546816,226.5344,246.99776,480.410112,503.496448
0000000647,9,1764485203233517600,0.026112,0.026624,0.303872,129.51424,195.301632,216.189696,443.090432,464.928768
0000000247,5,1764485203237015600,0.02304,0.023552,0.242432,28.864,311.18848,332.327424,553.87776,576.555008
0000000447,7,1764485203240788500,0.023296,0.023552,0.297728,120.794368,186.308352,206.919424,440.782336,463.036416
0000000547,8,1764485203253627100,0.027136,0.027648,0.310272,159.070976,205.005312,225.499392,465.327872,488.155392
0000000047,3,1764485203254211000,0.030976,0.031744,0.274944,157.039616,203.389184,223.917056,467.299328,488.9856
0000000347,6,1764485203260653800,0.021248,0.02176,0.275968,106.614272,164.056064,184.74112,414.72256,436.836352
0000000147,4,1764485203265834800,0.020992,0.021504,0.280064,94.24256,158.544384,179.514368,415.487744,437.920768
0000000648,9,1764485203633639400,0.031232,0.031744,0.22528,71.845632,325.325568,346.405376,579.7888,603.64672
