gnbid,type,timestamp,MM5G_NULL,SM5G_PDU_SESSION_INACTIVE,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000143,4,1764421282662939100,0.710144,0.723456,1.730048,44.69504,152.230144,173.651712,426.730496,5449.963264
0000000043,3,1764421282859824600,0.039168,0.039424,0.60672,37.572352,124.384512,145.41568,385.989376,5412.359424
0000000243,5,1764421282879113200,0.071424,0.071936,0.853248,48.70912,114.317824,135.82208,366.10816,5391.886336
0000000144,4,1764421283063251500,0.043008,0.043264,0.48768,47.959808,342.899712,363.496192,636.660224,659.635456
0000000044,3,1764421283260069600,0.044288,0.044544,0.249088,219.660032,302.1696,323.014656,560.140288,583.600128
0000000244,5,1764421283279800300,0.036864,0.03712,0.437248,200.195072,282.456832,304.143872,540.458752,564.222976
0000000145,4,1764421283463256800,0.075776,0.076288,0.568832,250.87488,313.626368,334.260224,584.85504,608.023808
0000000045,3,1764421283660461600,0.033792,0.034048,0.456448,174.301696,240.616704,261.03168,505.979136,529.032192
0000000245,5,1764421283680082000,0.081664,0.082688,0.50816,154.711552,219.720704,240.457216,484.255488,507.344128
0000000146,4,1764421283863507200,0.030976,0.031232,0.335616,198.168576,267.764992,288.406016,529.094656,552.299776
0000000046,3,1764421284060572200,0.025856,0.026624,0.381952,120.526848,208.845568,229.646848,473.681408,496.64
0000000246,5,1764421284080088000,0.028928,0.029184,0.402944,100.750336,189.323776,210.125824,455.046144,478.071808
0000000147,4,1764421284263597800,0.031488,0.031744,0.288768,143.512832,212.734464,233.434112,471.59552,494.283264
0000000047,3,1764421284460756500,0.03584,0.036352,0.510208,88.579072,155.319296,176.589312,416.379648,439.54176
0000000247,5,1764421284480995600,0.032,0.032256,0.36224,81.105152,342.610176,363.183104,617.869312,640.341248
0000000148,4,1764421284663914800,0.12416,0.124928,0.459264,85.59744,151.593216,172.417792,423.164416,445.806848
0000000048,3,1764421284860888800,0.02432,0.024576,0.4736,41.119744,305.448704,326.320384,562.24768,585.88672
0000000248,5,1764421284881068300,0.054784,0.055296,0.34688,234.184448,329.032448,350.277376,599.270144,623.300608
0000000149,4,1764421285064188200,0.077824,0.07808,0.412928,50.486528,306.975488,327.646464,579.126528,602.752256
0000000049,3,1764421285261409300,0.045824,0.04608,0.774912,179.031808,245.827584,266.832896,507.131136,529.731584
0000000249,5,1764421285281292000,0.092416,0.092928,0.473344,211.715328,275.895808,297.924608,540.478208,562.973952
0000000150,4,1764421285464338200,0.053504,0.054272,0.447744,189.442816,255.752704,276.446464,524.684544,548.604416
0000000050,3,1764421285661585200,0.034816,0.035072,1.148928,121.224448,191.293184,212.217856,495.076864,519.328
0000000250,5,1764421285681817300,0.03328,0.034048,0.367616,155.642368,227.939584,249.117952,500.916736,523.499776
0000000151,4,1764421285864452400,0.027648,0.02816,1.54112,140.117248,238.607616,259.704064,512.725504,534.965504
