gnbid,type,timestamp,SM5G_PDU_SESSION_INACTIVE,MM5G_NULL,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000543,8,1764489578912857000,0.070912,0.070144,0.628992,25.183232,174.744576,195.465984,425.321472,5447.7504
0000000143,4,1764489579046189800,0.061184,0.060416,0.581376,19.028224,60.10368,80.841984,303.273216,5326.97216
0000000544,8,1764489579412868600,0.037376,0.036608,1.722624,145.249792,200.03712,220.649216,445.858816,468.607488
0000001043,13,1764489579459442700,0.04736,0.046592,0.735488,22.180096,59.912192,80.701696,307.542784,5330.634496
0000000144,4,1764489579546264000,0.032,0.031232,0.290304,44.284416,83.643392,104.352,328.728576,350.724608
0000000545,8,1764489579912919000,0.020736,0.020224,0.340736,169.81632,213.993472,234.50496,482.46784,504.841984
0000001044,13,1764489579959627500,0.044032,0.043008,0.37376,27.821312,85.764608,106.440192,332.756224,355.55712
0000000145,4,1764489580046550500,0.025088,0.024832,0.5824,47.229952,84.86272,105.414144,354.109184,375.724288
0000000743,10,1764489580266785000,0.073728,0.072704,0.641536,29.558784,104.672512,125.406464,370.169344,5393.1264
0000000643,9,1764489580276437500,0.067328,0.066304,0.44288,20.442368,96.396032,117.20192,359.980288,5383.393792
0000000843,11,1764489580287665400,0.022528,0.022016,0.689408,31.336448,116.500992,137.193216,431.361024,5453.183744
0000000943,12,1764489580294812700,0.030976,0.030464,0.382208,42.320896,122.70848,143.602688,420.622336,5443.61984
0000000343,6,1764489580301357300,0.037888,0.03712,0.412672,37.282304,116.229632,137.457408,415.885824,5438.919424
0000000243,5,1764489580305645000,0.046336,0.045568,0.873984,24.304384,99.076352,120.073216,408.582912,5431.64544
0000000443,7,1764489580324776700,0.241408,0.239872,0.706816,57.329152,122.320896,143.125504,389.8432,5413.368832
0000000043,3,1764489580326673400,0.040704,0.040192,0.366848,54.623744,120.80768,141.71264,391.303936,5414.46144
0000000546,8,1764489580413036300,0.030976,0.030464,0.4416,208.292864,262.203136,282.835456,503.798016,526.842624
0000001045,13,1764489580459724800,0.033792,0.033024,0.377088,56.537088,95.411968,116.07552,334.611712,356.612352
0000000146,4,1764489580546669000,0.032768,0.030976,0.30336,93.445888,173.322752,193.881856,432.402432,453.956352
0000000744,10,1764489580766917000,0.152832,0.144128,1.25568,99.24608,139.446272,160.283136,380.544768,402.560768
0000000644,9,1764489580776514600,0.036864,0.036352,1.555456,89.760512,130.018048,150.617856,370.922752,392.896512
0000000844,11,1764489580787761700,0.04352,0.042496,1.396992,164.390656,227.180032,247.793152,488.224512,510.386688
0000000944,12,1764489580794974000,0.035584,0.034816,0.564992,145.166848,218.64064,239.206656,468.773632,490.802688
0000000344,6,1764489580801391600,0.027648,0.027136,0.228864,151.907328,211.349504,231.893504,481.229568,503.261696
0000000244,5,1764489580805714200,0.044544,0.037376,1.144064,145.935616,206.201344,227.063552,460.819968,482.932224
0000000444,7,1764489580824789500,0.077312,0.077056,0.267264,117.276672,186.322944,206.929664,442.132224,464.876032
0000000044,3,1764489580826763300,0.030208,0.029696,1.246464,120.099072,187.866624,208.383232,447.85408,470.125568
0000000547,8,1764489580913152000,0.065792,0.064256,0.347136,28.015872,267.966976,288.535296,514.051584,536.425472
