gnbid,type,timestamp,SM5G_PDU_SESSION_INACTIVE,MM5G_NULL,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000543,8,1764484473323305000,0.1024,0.101632,0.6912,24.263168,171.807232,192.855808,419.666944,5442.368
0000000043,3,1764484473391073000,0.044032,0.04352,0.62464,15.848704,106.817024,127.627264,353.185024,5375.272448
0000000544,8,1764484473823425800,0.058624,0.045568,0.339456,143.571456,178.774016,199.381504,422.787072,444.696832
0000000044,3,1764484473891300600,0.043776,0.042752,0.381952,74.139136,110.235648,130.827008,354.478592,376.540416
0000000943,12,1764484474300763100,0.04352,0.042752,0.483584,26.010624,130.034432,150.760192,389.200384,5411.383808
0000000643,9,1764484474307643600,0.11264,0.111104,0.45056,21.85344,104.623616,125.477376,371.07328,5393.162496
0000000143,4,1764484474312590800,0.0384,0.037888,0.388096,17.819136,119.25632,139.974144,375.721472,5397.497856
0000000545,8,1764484474323465200,0.0256,0.025088,0.27904,152.596224,186.486784,207.010304,436.299008,458.166784
0000000443,7,1764484474324755500,0.030976,0.030208,0.458496,24.179456,108.499712,129.195008,362.8288,5384.102656
0000000743,10,1764484474328827600,0.04608,0.045312,0.79488,20.748032,95.720448,116.45952,340.984064,5363.588864
0000000843,11,1764484474340167200,0.035328,0.03456,0.529152,53.518592,1117.573376,1141.512704,1291.795456,6314.13504
0000001043,13,1764484474351142000,0.038656,0.037632,0.423936,48.264704,115.919616,136.69632,378.16192,5399.181312
0000000343,6,1764484474352735700,0.153344,0.141824,0.579072,41.427968,112.73856,133.52832,373.088512,5395.66976
0000000243,5,1764484474358930000,0.037632,0.036864,0.409856,35.962624,107.44064,128.16896,367.264256,5390.471424
0000000045,3,1764484474391401500,0.0384,0.037888,0.24704,83.702528,118.433792,138.909952,367.99488,390.181376
0000000944,12,1764484474800847400,0.0576,0.04864,1.247488,122.173696,182.956032,203.972864,451.224832,473.326336
0000000644,9,1764484474807744000,0.028672,0.027904,0.253184,113.801728,206.507008,227.182592,485.527296,507.018496
0000000144,4,1764484474812650200,0.02176,0.021504,1.186048,104.017152,192.590336,213.305856,450.31808,472.217344
0000000546,8,1764484474823576800,0.04224,0.040448,0.320256,172.961024,218.82368,239.316992,512.5824,534.686464
0000000444,7,1764484474824880600,0.03712,0.036352,0.288768,96.11776,165.512704,186.065152,417.664768,439.904
0000000744,10,1764484474828906500,0.03584,0.033792,0.267264,61.218304,139.267328,160.54016,385.703936,408.955648
0000000844,11,1764484474840243700,0.028672,0.027904,0.375296,643.1808,844.520192,865.122816,912.94464,934.753024
0000001044,13,1764484474851253000,0.028672,0.02816,0.944896,114.76864,190.766336,211.366912,490.61504,512.06784
0000000344,6,1764484474852784000,0.035328,0.034816,1.197312,111.349248,164.884224,185.47456,440.416512,462.800128
0000000244,5,1764484474859004200,0.023296,0.022784,0.312064,103.55072,160.983808,181.572864,476.033792,499.627776
