gnbid,type,timestamp,MM5G_NULL,SM5G_PDU_SESSION_INACTIVE,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000743,10,1764409117229445600,0.83328,0.843264,1.361408,31.580928,116.748544,137.74592,378.657024,5401.58848
0000000744,10,1764409117629508400,0.021504,0.02176,0.324864,209.039104,269.1456,290.089984,548.86016,573.649664
0000000043,3,1764409117814656500,0.078848,0.079616,0.614912,25.318656,84.60288,105.670912,362.434816,5387.027456
0000000843,11,1764409117898990600,0.104704,0.109824,0.496384,25.936128,81.506048,102.739456,356.997376,5381.888256
0000000745,10,1764409118030050800,0.026624,0.027136,0.328192,169.86368,257.366784,277.89952,532.958464,555.639808
0000000044,3,1764409118214559700,0.118528,0.119296,1.500672,187.211008,240.235776,260.812288,503.618048,527.04768
0000000844,11,1764409118299563000,0.062976,0.063744,1.227008,187.3856,261.257472,281.830656,540.098304,564.0256
0000000746,10,1764409118430146000,0.050944,0.051712,0.581888,152.994816,239.643392,260.25216,508.041984,530.282496
0000000443,7,1764409118485531600,0.040448,0.040704,0.511488,42.932736,110.771456,131.542272,387.675392,5412.203776
0000000045,3,1764409118614705200,0.033024,0.03328,0.55424,114.952192,198.258176,219.060224,483.45088,506.81088
0000000343,6,1764409118692570400,0.045568,0.04608,0.496384,30.748416,104.104448,124.946688,408.334592,5430.471424
0000000243,5,1764409118692576500,0.03968,0.040192,0.502272,30.712064,103.927808,124.972544,409.328128,5433.030144
0000000845,11,1764409118699650300,0.053504,0.054016,0.346624,165.23904,243.555328,264.101632,577.385984,600.115968
0000000643,9,1764409118744534800,0.088064,0.089088,0.610048,44.392192,135.60192,156.39296,425.196544,5448.915968
0000000543,8,1764409118762818600,0.038656,0.039168,0.60672,33.215232,116.103168,137.614336,406.074112,5430.621696
0000000143,4,1764409118769048000,0.050432,0.050688,0.621568,25.399808,110.994688,131.744256,407.068416,5431.57248
0000000747,10,1764409118830617000,0.035584,0.03584,0.51712,122.78784,206.500096,227.072512,487.006464,509.866752
0000000444,7,1764409118885749000,0.028672,0.028928,2.989056,232.923392,337.859584,358.890496,614.831104,637.643008
0000000046,3,1764409119015005700,0.03968,0.040192,0.600064,101.081344,209.481472,230.143232,482.364928,505.23904
