gnbid,type,timestamp,SM5G_PDU_SESSION_INACTIVE,MM5G_NULL,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000643,9,1764485944824640500,0.071168,0.070656,0.57472,25.601536,156.916224,178.038784,416.522752,5460.575488
0000000343,6,1764485944969631700,0.078336,0.077056,0.622336,20.564992,63.363072,84.462592,350.541824,5372.998912
0000000644,9,1764485945124793600,0.025856,0.025344,0.354048,127.787264,202.072064,222.67264,467.646208,492.60672
0000000543,8,1764485945178100500,0.055552,0.05504,0.528896,24.496384,94.592256,115.422208,360.082176,5383.299584
0000000043,3,1764485945214988800,0.076288,0.07552,0.447232,31.176448,113.04448,134.633216,377.582848,5403.614208
0000000344,6,1764485945270116400,0.026624,0.026368,0.940544,68.991744,350.213632,371.132416,680.448,702.843392
0000000143,4,1764485945383260400,0.0448,0.044032,0.47744,38.561536,114.948352,135.93472,369.232384,5391.839488
0000000443,7,1764485945384926500,0.031232,0.030464,0.35456,37.15584,114.793216,135.764992,367.234304,5391.428608
0000000645,9,1764485945424880400,0.016128,0.015616,0.219904,182.608384,238.980864,259.81824,525.635072,548.276992
0000000544,8,1764485945478248400,0.036096,0.035328,0.516608,66.212096,151.504896,172.370176,405.073152,427.858944
0000000243,5,1764485945487853800,0.05888,0.057856,0.732928,23.872,95.167232,116.054784,368.15744,5390.42048
0000000044,3,1764485945514969600,0.041728,0.04096,0.381952,89.966848,149.052928,169.740544,441.465088,463.482624
0000000345,6,1764485945570431700,0.029696,0.029184,0.580352,69.849856,413.296896,433.833728,482.961664,505.872128
0000000144,4,1764485945683394000,0.04736,0.038912,0.337152,78.843136,149.212672,170.599168,401.030144,423.007488
0000000444,7,1764485945685019000,0.053504,0.05248,0.386816,78.312192,148.115712,168.890368,399.755264,421.654272
0000000646,9,1764485945725057800,0.026624,0.026368,0.549888,240.163072,292.570624,313.6512,571.459328,593.756928
0000000545,8,1764485945778264000,0.024064,0.023808,0.342016,136.445184,206.336,226.95296,454.481408,476.44032
0000000244,5,1764485945787949600,0.055296,0.04608,0.315392,121.99936,382.503936,403.170816,676.665344,698.883328
0000000045,3,1764485945815056100,0.022528,0.022016,0.497408,147.862272,202.725376,223.29472,461.688064,487.755776
0000000346,6,1764485945870726000,0.02944,0.028928,0.329984,136.258048,446.33344,466.778368,737.853952,761.52832
0000000145,4,1764485945983460000,0.014848,0.014592,0.283904,139.724544,187.93344,208.442368,434.078976,455.531008
0000000445,7,1764485945985147100,0.019456,0.0192,0.38144,139.08352,187.859968,208.540672,432.255744,455.970816
0000000647,9,1764485946024962600,0.033024,0.032256,0.335104,217.80224,317.25952,337.772544,611.11296,634.97856
0000000546,8,1764485946078460000,0.02304,0.022784,0.217856,164.062464,238.38336,259.069184,507.057152,529.894144
0000000245,5,1764485946088192000,0.026112,0.0256,0.54272,49.166848,330.904832,351.472384,429.180928,452.78464
0000000046,3,1764485946115139800,0.022016,0.021504,0.360704,181.293056,230.428672,250.922752,489.535488,514.590208
0000000347,6,1764485946170750500,0.018944,0.018432,0.231424,162.573824,487.8656,508.44416,812.079872,834.760192
0000000146,4,1764485946283636700,0.024576,0.024064,0.406016,144.434176,191.994112,213.770496,447.33824,470.168064
0000000446,7,1764485946285359600,0.016896,0.01664,0.210944,144.120064,192.479488,212.933888,467.098112,489.883392
0000000648,9,1764485946325139500,0.039168,0.0384,0.213504,37.830144,354.659072,375.570688,675.811584,698.99136
0000000547,8,1764485946378537000,0.024064,0.023808,0.34176,212.07552,272.19968,292.68736,522.192896,544.831488
0000000246,5,1764485946388243500,0.034816,0.034304,0.293632,87.650048,393.737216,414.26688,676.85504,701.878528
0000000047,3,1764485946415317500,0.029952,0.02944,0.247552,199.19488,259.484672,280.316928,516.216576,539.1104
0000000348,6,1764485946470878200,0.027648,0.027136,0.266496,145.315328,440.668672,461.310976,596.800256,619.442432
0000000147,4,1764485946583659300,0.017664,0.017408,0.247552,162.184448,228.06272,249.289216,506.06592,528.101888
0000000447,7,1764485946585585400,0.036864,0.036096,1.480704,182.348032,243.556352,264.158208,523.80288,545.724928
0000000649,9,1764485946625202700,0.01664,0.016384,0.233216,21.716736,327.341056,348.2688,474.762496,498.191104
0000000548,8,1764485946678666800,0.030464,0.029696,0.480512,236.950528,306.106624,327.201024,390.272,412.819712
0000000247,5,1764485946688406800,0.033536,0.033024,0.472576,112.70144,456.32,476.852736,769.127424,792.257792
0000000048,3,1764485946715447000,0.048128,0.047104,0.817664,220.914688,304.727552,325.373184,571.668736,593.8368
0000000349,6,1764485946771110000,0.026368,0.026112,0.268288,232.989184,386.68928,408.3008,685.460992,707.789056
0000000148,4,1764485946883988000,0.040704,0.039936,0.367872,216.339968,282.878208,303.296768,573.901824,596.734976
0000000448,7,1764485946885721000,0.034048,0.033536,0.438016,240.343808,292.38784,313.035776,582.07488,604.143104
0000000650,9,1764485946925232000,0.02816,0.027648,0.282624,92.098816,412.318976,432.827392,700.801536,723.337472
0000000549,8,1764485946978905000,0.0384,0.037632,1.669888,28.468992,326.619904,347.04768,627.683328,650.042112
0000000248,5,1764485946988578300,0.027392,0.02688,0.337152,97.407232,413.94048,434.928384,540.927232,563.184128
0000000049,3,1764485947015589400,0.097024,0.095232,0.411904,24.447232,289.479424,309.940992,591.8656,614.308352
0000000350,6,1764485947071238400,0.039424,0.038912,0.297728,41.08544,335.614976,356.814848,463.537152,485.891584
0000000149,4,1764485947183904300,0.040448,0.03968,0.953088,202.88896,321.034496,341.571584,422.481152,445.569792
0000000449,7,1764485947186588000,0.017408,0.016896,0.239104,229.578752,338.129408,358.98496,438.530048,460.331008
0000000651,9,1764485947225289000,0.022528,0.022016,0.24704,128.326144,447.806976,468.32256,740.251648,762.570752
0000000550,8,1764485947279008300,0.028928,0.028416,0.340992,44.235776,365.911808,386.463232,625.627904,647.494656
0000000249,5,1764485947288657000,0.033536,0.024576,0.2432,184.69248,488.120064,508.789248,767.099136,788.994304
0000000050,3,1764485947315611100,0.014848,0.014336,1.100032,233.286656,359.605504,380.653312,649.9776,672.314112
0000000351,6,1764485947371407400,0.028416,0.027904,0.519936,102.300672,406.870272,427.422464,693.709056,715.818752
0000000150,4,1764485947483994400,0.034816,0.034048,0.259584,62.725888,368.911872,389.920256,644.198144,666.462208
0000000450,7,1764485947486783700,0.030208,0.02944,0.519168,70.34752,370.307072,390.812672,642.407936,664.448512
0000000652,9,1764485947525763300,0.016896,0.016384,2.639872,110.662144,391.846912,412.213504,508.763136,531.01312
0000000551,8,1764485947579094500,0.026368,0.026112,0.259072,86.122752,375.369728,395.881472,665.460224,688.300544
0000000250,5,1764485947588954400,0.016896,0.01664,0.524288,206.627584,521.87264,542.61504,778.236928,802.273536
0000000051,3,1764485947615809800,0.018944,0.018688,0.335104,29.95328,300.692224,321.340672,411.917568,433.900544
0000000352,6,1764485947671410200,0.01664,0.016128,0.191488,124.625152,440.374272,461.175552,518.470912,540.402944
0000000151,4,1764485947784142000,0.030464,0.029952,0.359936,82.255872,375.368192,396.089344,660.665088,682.756096
0000000451,7,1764485947786900700,0.031744,0.030976,0.391424,83.909632,374.276352,394.833664,658.092288,680.072192
0000000653,9,1764485947825947600,0.056064,0.040448,0.316928,150.253568,448.498176,469.70112,722.846464,745.18656
0000000552,8,1764485947879215400,0.028672,0.027904,0.29056,42.54208,328.526592,349.028352,414.34624,436.101632
0000000251,5,1764485947888958700,0.02176,0.021248,0.203776,182.925824,504.096768,524.686848,772.324096,794.752
0000000052,3,1764485947916915000,0.02048,0.020224,0.355328,66.05824,353.04576,373.523456,626.521856,648.591872
0000000353,6,1764485947971659500,0.022784,0.022272,1.374976,100.017408,244.886528,265.40288,512.210688,534.036736
0000000152,4,1764485948084257800,0.020736,0.020224,0.231168,94.605056,391.99744,412.659456,711.033344,733.764608
0000000452,7,1764485948087267300,0.026112,0.0256,0.346624,93.13536,389.937664,410.577664,672.990976,695.105792
0000000654,9,1764485948126095000,0.02944,0.028928,1.468416,169.773312,465.355264,486.584576,814.573312,838.525184
0000000553,8,1764485948179361500,0.0256,0.025344,0.228864,71.525888,365.041664,385.657856,669.784832,694.681344
0000000252,5,1764485948189057800,0.015104,0.014848,0.25472,220.904704,513.303296,534.18752,825.416704,847.792384
0000000053,3,1764485948216664000,0.024064,0.023808,0.304128,69.100544,353.24672,373.753088,682.49216,705.302016
0000000354,6,1764485948271783000,0.019968,0.019456,0.427008,220.792576,277.10592,297.609728,545.365248,572.038656
0000000153,4,1764485948384429600,0.01792,0.017664,0.234752,62.857984,346.299648,367.140352,505.96992,528.36224
0000000453,7,1764485948387389700,0.02432,0.023808,0.228352,59.557632,411.71456,432.44416,528.095488,553.182208
0000000655,9,1764485948426170600,0.071936,0.063488,0.483328,135.256064,446.220032,466.789888,571.153664,592.985088
0000000554,8,1764485948479537700,0.02176,0.021504,0.721408,82.239232,439.97312,461.181952,725.296128,748.208128
0000000253,5,1764485948489152300,0.025344,0.025088,0.223232,180.993024,480.413184,501.299712,578.407424,601.841152
0000000054,3,1764485948516765200,0.02944,0.029184,0.411392,65.841408,402.912,423.415552,479.083776,502.32832
0000000355,6,1764485948571871500,0.05632,0.02816,0.741376,264.900096,350.523392,371.038976,616.770304,639.387136
0000000154,4,1764485948684554000,0.02688,0.026368,0.859136,124.012544,447.072768,468.447232,714.283776,736.324608
0000000454,7,1764485948687567000,0.047872,0.047104,0.317184,135.069952,473.11744,493.62944,747.710976,769.531136
0000000656,9,1764485948726267600,0.027136,0.026368,0.298496,227.163136,515.56352,536.219136,584.561664,606.794496
