gnbid,type,timestamp,MM5G_NULL,SM5G_PDU_SESSION_INACTIVE,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000143,4,1764411253796208000,0.078592,0.079104,0.82944,31.675648,129.484032,150.38336,400.248064,5426.525696
0000000144,4,1764411253997095700,0.081152,0.08192,0.902912,216.703488,322.487552,343.19744,435.781376,458.614528
0000000145,4,1764411254197169000,0.018688,0.018688,1.990656,48.052736,174.10304,194.749696,331.392768,354.348032
0000000543,8,1764411254241721300,0.041984,0.04224,0.95872,33.52064,94.973184,116.352,397.285632,5421.346048
0000000146,4,1764411254397273600,0.02432,0.024576,0.300544,155.864064,451.208448,472.772864,750.675712,774.444288
0000000643,9,1764411254412803000,0.040192,0.040448,0.769024,62.366208,187.958016,209.015552,511.641088,5536.925184
0000000544,8,1764411254443017700,0.123136,0.134144,0.783872,212.34944,313.395456,334.402816,436.110848,459.288064
0000000043,3,1764411254564905200,0.095232,0.096256,0.648704,38.237696,112.521984,134.321664,406.645504,5431.794432
0000000147,4,1764411254597599000,0.036864,0.037376,0.54272,193.748736,415.194368,436.18048,650.20416,672.978176
0000000644,9,1764411254613051400,0.134912,0.136192,0.487168,232.575488,491.76832,512.520448,686.423296,709.057536
0000000545,8,1764411254643099400,0.032,0.032256,0.52096,46.010112,162.57408,183.867392,326.592512,351.750144
0000000044,3,1764411254764892700,0.08704,0.087808,0.515072,239.08608,388.836096,410.110976,573.662464,597.93664
0000000148,4,1764411254797817000,0.022016,0.022272,0.41472,100.603136,509.760256,532.303616,709.9968,739.898112
0000000645,9,1764411254813267200,0.036096,0.036352,0.329984,151.568384,393.687808,414.952448,639.490816,665.622528
0000000546,8,1764411254843679200,0.082688,0.083456,0.556288,164.513536,492.069376,512.861184,681.693696,705.02784
0000000243,5,1764411254882667000,0.141056,0.148224,0.814592,46.250496,141.39008,162.664448,458.91584,5483.014144
0000000045,3,1764411254964905500,0.02304,0.023296,0.368896,81.348096,249.293312,271.151616,1496.994816,1525.763328
0000000149,4,1764411254998146800,0.143872,0.144384,0.618752,173.140224,617.05344,637.761536,946.627328,973.030144
0000000646,9,1764411255013417000,0.029184,0.02944,0.356864,133.179904,497.401344,521.496064,762.330112,789.850368
0000000743,10,1764411255016367000,0.047616,0.048128,0.758528,38.47424,137.406976,158.378752,447.353856,5471.648
0000000443,7,1764411255017106200,0.037888,0.038144,0.458496,34.44864,136.748288,157.686528,447.533312,5470.916608
0000000343,6,1764411255040915200,0.03968,0.039936,0.50688,40.049152,146.85824,168.520448,477.739264,5503.305472
0000000843,11,1764411255041238800,0.038144,0.0384,0.531968,43.318272,146.743296,168.047616,480.365312,5505.610496
