gnbid,type,timestamp,MM5G_NULL,SM5G_PDU_SESSION_INACTIVE,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000043,3,1764410237443056400,4,4.056832,13.170688,36.901888,81.70752,103.357696,319.30624,344.30592
0000000044,3,1764410237632738600,0.2816,0.282112,0.521216,101.716224,121.341696,143.83488,348.799488,370.72512
0000000045,3,1764410237832691200,0.029696,0.030208,0.261632,139.907072,367.659008,388.476416,589.985536,610.928128
0000000046,3,1764410238033437700,0.06656,0.067072,1.22752,159.617536,385.978624,409.400064,611.054336,629.963776
0000000047,3,1764410238234104800,1.575168,1.575936,1.930752,177.683456,403.970816,428.762624,627.916544,647.698176
0000000048,3,1764410238434403800,0.023808,0.024576,0.226048,196.85888,429.281024,458.954752,513.132032,533.078272
0000000049,3,1764410238634830800,0.014336,0.014592,8.678144,222.092544,276.675072,300.078336,321.747456,342.076928
0000000050,3,1764410238834815000,0.095232,0.095744,0.69888,20.481024,43.519744,67.0144,106.906112,128.101888
0000000051,3,1764410239034909400,0.02176,0.022016,0.6976,122.677248,143.703552,164.411904,362.54976,382.903552
0000000052,3,1764410239241580000,0.521472,0.52224,2.022912,147.402496,169.849088,193.4592,390.108928,411.399168
0000000053,3,1764410239447263000,0.0256,0.026112,1.241344,177.36448,198.950912,223.04384,419.055104,440.691456
0000000054,3,1764410239647585000,0.02176,0.022272,0.808448,211.537408,232.970752,254.512128,461.462784,483.745536
0000000055,3,1764410239848942300,0.082688,0.0832,0.316672,13.820416,39.913728,61.991424,260.77056,282.434048
0000000056,3,1764410240049246700,0.069888,0.070144,1.374976,51.28192,273.938944,296.57472,515.347712,536.651264
0000000057,3,1764410240255104500,0.021248,0.021504,1.222912,64.022272,82.47296,103.616256,307.117568,326.990848
0000000058,3,1764410240455184600,0.036864,0.03712,1.046528,97.423872,326.53312,347.373056,581.136896,604.505088
0000000059,3,1764410240656971300,0.041984,0.042496,0.516352,115.000576,133.469696,159.913472,379.5456,402.276352
0000000060,3,1764410240857610200,0.033024,0.033536,1.904896,158.022144,390.737664,413.106688,612.313856,633.020672
0000000061,3,1764410241057927400,0.022784,0.023296,0.301568,182.788608,411.592704,433.41824,451.8464,473.71136
0000000062,3,1764410241258110700,0.0768,0.077312,0.42752,199.548416,223.866112,246.471424,267.60448,288.573952
0000000063,3,1764410241459366000,0.019712,0.020224,0.452352,13.677568,38.519296,59.414016,75.952128,98.846464
0000000064,3,1764410241663094300,0.029184,0.029696,1.170944,83.782912,101.33376,122.109696,325.861376,348.155136
0000000065,3,1764410241863751700,0.084224,0.084736,0.311296,120.1472,141.53856,163.384832,359.463936,380.894976
0000000066,3,1764410242064541000,0.019968,0.020224,1.270784,152.607744,171.744768,194.061056,395.489024,431.190528
0000000067,3,1764410242265430500,0.016384,0.017152,0.609792,183.452672,231.328512,253.329664,449.446912,470.259968
0000000068,3,1764410242466628000,0.06912,0.069632,1.100544,31.625984,255.377408,276.193536,486.522368,507.926016
0000000069,3,1764410242667064800,0.071168,0.07168,1.294336,42.111488,64.539904,87.018752,290.570752,311.243008
0000000070,3,1764410242867941600,0.073472,0.073984,0.747776,75.562752,96.145664,119.542784,315.641856,337.179392
0000000071,3,1764410243069234400,0.08448,0.084992,1.000192,105.16608,131.590912,152.813824,348.320768,370.565632
0000000072,3,1764410243269590300,0.032256,0.032768,1.91872,140.616192,158.526976,179.854592,373.366784,394.998016
0000000073,3,1764410243470531000,0.025344,0.025856,4.399616,164.279808,183.067136,203.686656,405.498112,434.041344
0000000074,3,1764410243671352600,0.013824,0.01408,0.146944,197.781248,215.238912,235.88224,461.449216,483.45472
0000000075,3,1764410243872151000,0.017664,0.01792,0.297984,7.318784,33.814016,54.64576,258.921216,278.237184
0000000076,3,1764410244072520000,0.080128,0.08064,0.325632,49.181952,271.095808,291.677184,510.914304,531.054592
0000000077,3,1764410244273798000,0.025856,0.026368,0.668416,66.5088,84.19584,105.90976,309.723392,329.8176
0000000078,3,1764410244474857700,0.09088,0.091136,1.4144,93.130752,112.748288,134.2976,332.905728,354.329344
0000000079,3,1764410244679334700,0.281856,0.282624,3.553792,120.233728,347.986432,370.157568,584.347904,605.252864
0000000080,3,1764410244879182000,0.022528,0.022784,1.60768,139.707392,158.607616,180.115456,384.945408,406.434304
0000000081,3,1764410245080908500,0.02688,0.027392,1.316608,169.43872,196.372992,217.862912,422.009856,444.708608
0000000082,3,1764410245285674800,0.016896,0.017408,0.200448,204.03584,231.18336,253.494272,457.605632,480.5888
0000000083,3,1764410245486832600,0.029184,0.02944,0.925696,12.194048,39.20512,60.694784,259.414272,284.30976
0000000084,3,1764410245688004600,0.098048,0.098816,0.51072,51.868416,278.160128,299.08224,529.774592,551.7568
0000000085,3,1764410245889233200,0.10752,0.108032,0.645632,71.392256,91.592192,113.637632,327.719936,350.872832
0000000086,3,1764410246089536000,0.081408,0.082176,0.481792,111.951104,133.748224,154.614784,351.595776,373.780736
0000000087,3,1764410246289600300,0.030976,0.031488,0.929792,142.944256,160.1984,180.866816,376.690944,399.119616
0000000088,3,1764410246489781000,0.019456,0.019968,0.866304,168.172288,186.922752,207.394816,414.4,435.78368
0000000089,3,1764410246690844700,0.014848,0.015104,0.433152,196.48384,228.29696,249.265152,471.616512,494.619648
0000000090,3,1764410246890989600,0.010752,0.011008,0.738304,17.607936,44.122368,65.89184,270.928896,294.411264
0000000091,3,1764410247091495700,0.0192,0.019456,0.353792,60.100096,80.073984,102.146816,309.583872,333.523712
0000000092,3,1764410247292205000,0.03072,0.031232,0.556032,90.342656,115.8144,136.260096,331.691264,362.186752
0000000093,3,1764410247494896600,0.029184,0.029696,0.505088,121.545216,138.953984,160.017408,354.951424,377.745408
0000000094,3,1764410247695150000,0.079104,0.079616,0.234496,148.809728,368.803072,390.885376,591.794176,614.380032
0000000095,3,1764410247895762200,0.243968,0.245248,1.661696,162.76992,390.441728,413.203968,628.48768,650.441728
0000000096,3,1764410248099117000,0.07936,0.079872,0.77952,176.614656,419.296512,440.382208,455.686656,476.881408
0000000097,3,1764410248300220200,0.063488,0.064,0.462848,211.06176,244.422144,265.4656,471.40608,493.385984
0000000098,3,1764410248500973000,0.025856,0.026368,0.259584,12.27264,34.755328,55.369728,274.036736,295.4624
0000000099,3,1764410248703587600,0.028416,0.029184,0.249856,59.942656,284.998144,306.272512,528.619776,551.152896
0000000100,3,1764410248903917800,0.57984,0.580864,1.02784,79.823872,101.038848,124.06016,331.815424,351.958016
0000000101,3,1764410249104703700,0.08448,0.084992,0.967168,114.451968,133.052672,154.995712,350.890496,371.71584
0000000102,3,1764410249307122200,0.027648,0.02816,2.137856,139.069184,367.564288,388.915968,599.096576,620.64128
0000000103,3,1764410249508075000,0.029184,0.029952,0.31744,158.185472,178.4192,199.308288,398.243328,420.262912
0000000104,3,1764410249708335600,0.075008,0.07552,0.791296,188.406528,419.4688,442.592768,457.522432,480.428288
0000000105,3,1764410249908731000,0.059648,0.06016,0.33024,212.9088,240.343296,278.998016,477.91872,496.64512
0000000106,3,1764410250111431200,0.017664,0.01792,0.801536,16.98304,38.632704,76.331776,277.849344,299.98208
0000000107,3,1764410250317556500,0.846848,0.847872,1.754368,58.438144,292.229632,314.460416,514.28352,545.234176
0000000108,3,1764410250518676500,0.060672,0.060928,0.265728,78.807296,97.04448,118.998016,318.420736,344.587776
0000000109,3,1764410250718686500,0.101888,0.102656,0.634112,105.816576,128.606976,150.6624,345.073152,367.983104
0000000110,3,1764410250918962700,0.058624,0.05888,0.281856,138.545152,153.92896,176.258304,369.996032,392.30336
0000000111,3,1764410251119591400,0.07808,0.078848,0.664576,163.7952,384.563968,405.888,627.341056,648.023552
0000000112,3,1764410251320103200,0.015104,0.01536,0.460032,176.732672,196.7104,218.644992,424.9472,447.074304
0000000113,3,1764410251523269600,0.0192,0.019712,1.135616,213.90592,452.83968,474.094848,693.836544,710.818304
0000000114,3,1764410251724119600,0.07296,0.073472,0.387072,13.330176,254.012672,275.96032,493.923072,515.292672
0000000115,3,1764410251930771700,0.06016,0.060416,0.27904,36.124672,56.06784,76.948992,287.132416,308.13696
0000000116,3,1764410252132048400,0.027904,0.028416,0.32,69.120512,89.899776,111.282176,308.602368,332.016384
0000000117,3,1764410252334786000,0.08448,0.084992,0.96896,98.189568,346.747136,374.711552,577.88928,599.103232
0000000118,3,1764410252535249400,0.041216,0.041984,0.598528,113.815808,151.932416,172.548096,375.66464,396.141568
0000000119,3,1764410252736167400,0.080128,0.08064,0.314112,164.445696,183.698432,204.596224,401.164032,423.31136
0000000120,3,1764410252936489000,0.025344,0.025856,0.831488,192.286976,414.633472,435.342592,454.873344,475.665152
0000000121,3,1764410253136661500,0.017408,0.01792,0.471808,208.541952,232.169472,255.205632,478.591232,500.070912
0000000122,3,1764410253337561600,0.068608,0.06912,2.825728,11.701248,43.298304,65.453312,277.6,299.330304
0000000123,3,1764410253539898600,0.06656,0.066816,1.202944,62.077696,82.79424,105.903104,296.498176,318.349824
0000000124,3,1764410253740148700,0.032,0.032512,0.30464,90.047744,109.594368,131.482368,331.737344,354.288384
0000000125,3,1764410253943462000,0.07296,0.073216,1.580032,116.958464,134.171904,155.243008,353.11616,374.92736
0000000126,3,1764410254145238300,0.034304,0.035072,1.362688,141.96096,160.086528,181.756416,378.0224,400.819968
0000000127,3,1764410254345108200,0.27904,0.279552,0.744448,171.289344,395.76704,416.560384,611.814144,634.464768
0000000128,3,1764410254546138400,0.014592,0.014848,0.207616,187.113472,413.455616,434.12864,654.524928,677.869312
0000000129,3,1764410254747629800,0.019712,0.020224,0.22272,202.531584,228.374272,250.034432,457.274112,483.588352
0000000130,3,1764410254948090000,0.02176,0.022528,0.54656,5.031424,33.228032,55.106816,257.027584,283.21408
0000000131,3,1764410255149765400,0.077568,0.07808,1.620224,45.565696,267.891968,288.472832,510.578432,533.302272
0000000132,3,1764410255351134500,0.075776,0.076032,0.397312,62.095104,81.144576,103.8336,308.414464,332.619776
0000000133,3,1764410255557010200,0.033024,0.034304,1.819648,86.457088,105.288192,126.092544,318.884608,341.67168
0000000134,3,1764410255758115000,0.085248,0.08576,0.51328,112.206336,130.70976,151.721984,345.400576,368.498176
0000000135,3,1764410255959409700,0.503296,0.50432,1.23264,138.557696,367.824896,388.9984,590.261504,611.90912
0000000136,3,1764410256160368600,0.0256,0.025856,0.243712,160.198912,386.359808,408.415232,612.750592,633.874944
0000000137,3,1764410256361406500,0.093696,0.094208,0.736512,179.693056,410.310656,431.872512,631.940352,653.984512
0000000138,3,1764410256561739800,0.432384,0.433152,1.06112,203.112192,430.625536,452.153088,648.882944,670.532096
0000000139,3,1764410256762238700,0.021504,0.022016,1.4144,10.57792,450.651648,473.696512,695.396864,719.191296
0000000140,3,1764410256962777300,0.02816,0.028928,0.984576,25.2416,256.176128,277.766656,501.628928,522.350336
0000000141,3,1764410257163625700,0.025856,0.026368,0.470784,42.042368,66.685184,87.926016,302.161664,322.652416
0000000142,3,1764410257364168700,0.03328,0.033792,0.271616,83.696384,107.066112,127.835392,318.614784,339.497472
