gnbid,type,timestamp,SM5G_PDU_SESSION_INACTIVE,MM5G_NULL,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000243,5,1764484103465719800,0.114688,0.11392,0.633344,26.161408,149.240064,170.027776,401.705216,5424.150784
0000000343,6,1764484103574861600,0.043776,0.043008,0.502016,18.808576,57.734144,78.782208,303.690752,5326.441472
0000000443,7,1764484103680270600,0.047104,0.046336,0.548864,19.888896,57.143296,77.890816,302.094848,5324.178688
0000000244,5,1764484103965801500,0.043776,0.043264,0.316928,130.3616,180.516352,201.172736,426.193408,448.092928
0000000143,4,1764484103991172900,0.054016,0.053248,0.544,46.770688,93.816064,115.658752,343.452672,5365.710336
0000000543,8,1764484103998538200,0.0512,0.050432,0.41216,38.335488,94.003456,114.699008,341.529856,5363.517184
0000000043,3,1764484104010296600,0.041216,0.040448,0.573696,25.15712,75.171584,96.101376,326.404352,5350.38208
0000000643,9,1764484104010414000,0.11392,0.112384,0.733184,31.494656,76.230144,96.91264,324.073984,5346.572288
0000000344,6,1764484104074998800,0.023296,0.022784,0.551424,21.74336,71.699456,92.270848,316.892416,338.83264
0000000444,7,1764484104180490200,0.052224,0.0512,1.514752,25.473792,88.495616,109.197824,328.870912,350.901504
0000000245,5,1764484104465923300,0.022528,0.022272,0.230144,150.50624,189.973248,210.421504,438.764032,460.595712
0000000144,4,1764484104491212300,0.03584,0.035328,1.359616,67.561984,121.634304,142.406144,403.006464,424.800512
0000000544,8,1764484104498570000,0.030976,0.030464,1.346048,68.631552,112.93184,133.410048,384.57856,406.832128
0000000044,3,1764484104510500600,0.014848,0.014592,0.276992,49.993984,98.07232,118.664192,370.359808,392.221696
0000000644,9,1764484104510557200,0.026624,0.026112,2.855168,51.236608,100.14976,120.705024,373.753856,396.042752
0000000345,6,1764484104575091200,0.022528,0.022016,0.19968,42.144512,80.103424,100.838656,329.55392,351.378944
0000000445,7,1764484104680569600,0.02432,0.023808,0.290816,48.876032,84.522752,105.046528,328.46848,350.432768
0000000246,5,1764484104966050600,0.041216,0.040704,0.347648,172.804608,227.740672,248.9216,493.487104,515.296512
0000000145,4,1764484104991206000,0.022272,0.02176,0.575488,136.559872,195.386112,216.240384,461.616128,483.1616
0000000545,8,1764484104998680000,0.021504,0.020992,0.264448,122.949888,177.606912,198.22464,430.563072,452.553728
0000000045,3,1764484105010578200,0.030976,0.02944,1.114368,96.57472,156.198656,176.87552,401.3696,423.383808
0000000645,9,1764484105010662700,0.027904,0.027648,0.390144,100.488704,160.75008,181.412352,408.067072,430.213376
0000000346,6,1764484105075325000,0.030976,0.030208,0.290304,53.605376,120.061952,141.463296,383.85024,405.890048
0000000446,7,1764484105180690700,0.024576,0.024064,0.203008,50.072064,89.163264,109.940992,330.653184,352.499456
0000000247,5,1764484105466753800,0.02304,0.022784,0.274688,227.94112,288.663552,310.013952,545.897472,568.73088
0000000146,4,1764484105491312600,0.02176,0.021504,0.255488,197.565952,264.435968,285.024,521.894912,544.177152
0000000546,8,1764484105498795500,0.038912,0.036864,0.302336,157.852928,223.6608,244.186112,465.580544,487.533568
0000000046,3,1764484105510640400,0.02048,0.019968,0.219648,125.356288,186.158336,206.68288,430.09792,451.982592
0000000646,9,1764484105510750000,0.030464,0.030208,0.58624,135.357696,204.6464,225.178368,454.482688,476.505344
0000000347,6,1764484105575453700,0.027392,0.02688,0.343552,117.942016,181.697536,202.736384,433.85856,456.300032
0000000447,7,1764484105680828000,0.05888,0.057856,0.600576,54.04672,97.777664,119.15008,354.999552,376.814336
0000000248,5,1764484105966952200,0.039936,0.039424,0.783104,64.410112,318.199552,338.739712,570.98112,593.069824
0000000147,4,1764484105991452200,0.02432,0.023552,0.274944,39.755264,293.874176,314.3424,548.321792,569.205248
0000000547,8,1764484105998829800,0.156416,0.149504,0.378112,189.63968,242.036736,262.6496,487.87584,509.746688
0000000047,3,1764484106010795000,0.018688,0.018432,0.228864,149.941248,196.601856,217.232896,435.077632,457.042176
0000000647,9,1764484106010868000,0.061696,0.060928,0.4992,177.175552,233.271808,254.0352,476.0896,497.741312
0000000348,6,1764484106075536000,0.025856,0.0256,0.285184,154.634752,210.577152,231.791104,460.80896,482.950912
0000000448,7,1764484106180874200,0.022784,0.022272,0.312064,78.522624,122.89024,143.854848,374.72768,397.921792
0000000249,5,1764484106467016000,0.023808,0.023552,0.379648,74.429696,122.175488,142.749952,361.802752,383.58656
0000000148,4,1764484106491639600,0.024576,0.02432,1.293056,63.789312,304.864512,325.622784,557.977856,579.651584
0000000548,8,1764484106499063800,0.014848,0.014336,0.259584,207.742464,244.83968,265.376512,487.804928,509.895424
0000000648,9,1764484106511000300,0.018944,0.018688,0.177664,195.57248,236.894464,257.572864,475.968512,498.03648
0000000048,3,1764484106511027700,0.223232,0.215808,0.484864,156.38528,204.549632,225.426176,450.524416,472.408064
0000000349,6,1764484106575738400,0.019456,0.018944,0.247808,183.816192,224.475136,245.277696,473.10976,495.264
0000000449,7,1764484106681008000,0.023552,0.02304,0.276224,97.07904,137.61664,158.098944,418.020352,440.315904
0000000250,5,1764484106967139600,0.033024,0.032512,0.333312,82.895616,137.817088,158.349824,382.926848,405.147648
0000000149,4,1764484106991788000,0.02176,0.021504,0.214016,92.119808,162.217472,182.753024,405.705984,428.240384
0000000549,8,1764484106999880000,0.024064,0.023808,0.251904,211.884288,254.696704,275.190784,500.861696,522.545408
0000000049,3,1764484107011045400,0.14976,0.140544,0.483072,167.68,209.593088,230.07488,454.4064,477.444096
0000000649,9,1764484107011220000,0.027648,0.027136,0.217856,201.097216,246.81728,267.289088,489.21088,511.139328
0000000350,6,1764484107075800000,0.02048,0.019968,0.23936,192.479488,231.753472,252.314368,472.915968,498.644736
0000000450,7,1764484107181129200,0.031744,0.029184,0.429568,147.53024,187.463936,208.04224,435.732224,458.965504
0000000251,5,1764484107467396900,0.025856,0.0256,0.2496,116.832256,158.51136,179.039488,409.959424,431.647744
0000000150,4,1764484107492398600,0.069888,0.062464,0.279296,136.778752,207.2256,227.79648,448.034048,469.996544
0000000550,8,1764484107499932700,0.033792,0.03328,0.20736,219.394048,257.44,277.975296,503.161856,524.99328
0000000050,3,1764484107511187700,0.035584,0.032,0.249088,175.690752,215.471616,235.917312,456.278016,478.095872
0000000650,9,1764484107511329800,0.037632,0.03712,0.381184,237.943296,274.816,295.324928,522.828288,544.952064
0000000351,6,1764484107575940000,0.033536,0.032768,0.209152,194.918656,232.153344,252.614144,480.10368,501.71648
0000000451,7,1764484107681277000,0.037376,0.036864,0.309248,159.248896,198.383872,218.920704,441.204992,463.138816
0000000252,5,1764484107967504000,0.016896,0.01664,0.93952,133.334272,169.17376,190.2016,413.221376,435.330816
0000000151,4,1764484107992452900,0.031488,0.03072,0.414976,171.651328,209.474304,229.989632,460.393984,483.143936
0000000551,8,1764484108000012300,0.022784,0.022272,2.024192,23.200768,266.588928,287.87072,511.631616,534.831872
0000000051,3,1764484108011423000,0.03328,0.032512,0.233216,176.39936,212.798976,233.261056,462.904064,485.683968
0000000651,9,1764484108011440000,0.019712,0.019456,0.178176,42.782976,286.292992,306.829824,532.674304,555.044608
0000000352,6,1764484108076034800,0.020736,0.02048,0.281856,202.863616,244.758272,265.680896,505.451776,527.574272
0000000452,7,1764484108181375200,0.03456,0.034048,0.301824,164.353792,209.564928,230.283008,459.1232,481.196288
0000000253,5,1764484108467658000,0.056064,0.054784,0.350208,139.030528,180.268032,200.844288,420.357376,5442.69952
0000000152,4,1764484108492590600,0.0448,0.044288,0.383744,194.345728,234.024448,254.523136,472.883968,494.719744
0000000552,8,1764484108500209200,0.029696,0.029184,0.433664,30.7712,269.502464,289.988096,504.5184,526.679552
