gnbid,type,timestamp,SM5G_PDU_SESSION_INACTIVE,MM5G_NULL,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000643,9,1764488280584206800,0.054528,0.05376,0.826368,6.39616,23.001856,45.877504,249.680128,273.71136
0000000443,7,1764488280665477400,0.049408,0.0448,0.488192,4.724224,20.432384,41.396992,236.98432,258.42176
0000000343,6,1764488280869300700,0.04736,0.047104,0.708608,5.440512,23.314688,45.149952,237.271552,260.945152
0000000644,9,1764488280884456200,0.068096,0.067328,1.731328,164.201472,187.549696,208.78976,399.637248,421.18272
0000000444,7,1764488280966027300,0.031744,0.031488,0.46208,143.376896,159.876096,180.882432,377.562368,399.480064
0000000344,6,1764488281169355000,0.026624,0.026624,0.396544,145.533696,158.321152,179.01824,370.572288,391.332864
0000000645,9,1764488281184634000,0.08576,0.084992,1.208064,95.011072,308.484352,329.311488,541.42336,562.60992
0000000445,7,1764488281266477300,0.089856,0.08832,0.5312,72.105472,286.84672,307.555584,504.998912,526.709504
0000000243,5,1764488281407940400,0.045312,0.044544,0.909312,6.804224,24.377344,46.074368,237.469184,260.492288
0000000043,3,1764488281414807000,0.043008,0.042752,0.675328,5.054464,22.251264,43.038208,236.951296,258.954496
0000000143,4,1764488281437247200,0.052992,0.05248,0.575232,4.97408,23.106304,44.32384,234.437888,257.283072
0000000543,8,1764488281443053300,0.028928,0.028672,0.511232,6.461696,22.31168,43.481856,235.45856,257.384192
0000000345,6,1764488281469523500,0.02816,0.027904,0.612864,65.216512,281.051648,301.590272,499.410432,521.330432
0000000646,9,1764488281485182200,0.041728,0.040448,0.535296,11.40224,23.5968,44.272384,241.09696,262.147584
0000000446,7,1764488281569557000,0.04864,0.047872,0.669184,194.496512,418.668032,439.786752,634.436864,656.0384
0000000244,5,1764488281708087300,0.048896,0.04864,0.354048,145.12256,163.133952,183.614464,390.38464,411.519488
0000000044,3,1764488281714951000,0.11776,0.096768,1.961728,143.414784,160.402688,181.549568,381.774592,404.640512
0000000144,4,1764488281738118100,0.043008,0.04224,1.748736,138.430976,156.433408,177.225728,377.470464,400.288512
0000000544,8,1764488281743660800,0.123136,0.11008,2.713088,142.163712,158.456832,178.932736,392.280832,416.628224
0000000346,6,1764488281769662700,0.029696,0.02944,0.345088,193.121536,415.485696,436.13312,646.428672,668.023552
0000000647,9,1764488281786423800,0.022016,0.02176,0.421632,147.553024,163.02464,183.738624,380.321536,401.731328
0000000447,7,1764488281869689900,0.021504,0.021248,0.34048,113.033216,334.7776,355.67488,558.911488,580.783872
0000000245,5,1764488282008363000,0.050944,0.0448,0.734976,73.12,301.536256,322.67008,514.649344,537.082368
0000000045,3,1764488282015501000,0.023808,0.023552,0.275456,71.752448,108.340736,129.830144,321.3056,342.978816
0000000145,4,1764488282038301400,0.027392,0.027136,0.488192,68.488704,99.6992,121.428224,315.246336,337.581568
0000000545,8,1764488282043862300,0.048896,0.048128,1.3888,76.374016,313.971456,334.625792,546.321408,568.227584
0000000347,6,1764488282070401300,0.037888,0.037376,0.43008,108.012288,127.983616,148.459008,345.667584,367.103744
0000000648,9,1764488282086649300,0.030208,0.029952,0.352,72.436224,292.91264,313.450496,508.124928,529.68832
0000000448,7,1764488282170136800,0.024064,0.023808,0.344832,27.226368,44.658432,65.20704,259.06176,280.283392
0000000246,5,1764488282308446500,0.052224,0.051712,0.754944,208.879104,428.07296,449.951744,649.643264,670.991616
0000000046,3,1764488282315958800,0.066048,0.06528,0.381184,15.677696,235.38816,256.13952,447.34336,468.45952
0000000146,4,1764488282338550500,0.022272,0.022016,0.326656,9.95712,231.074048,251.826944,449.6896,471.162112
0000000546,8,1764488282344043000,0.03328,0.033024,0.315904,16.361472,33.2928,53.961728,246.90304,268.069376
0000000348,6,1764488282371024100,0.023552,0.023296,0.357632,37.366016,253.99552,274.7264,469.364224,490.759168
0000000649,9,1764488282387038500,0.02816,0.02816,0.307712,200.785664,423.895552,444.60672,655.002368,675.900672
0000000449,7,1764488282470324500,0.042752,0.04224,1.222656,167.513088,183.552512,204.006912,398.262528,419.534848
0000000247,5,1764488282608694800,0.0512,0.050432,0.9216,121.63968,135.805184,156.83072,349.666048,370.945536
0000000047,3,1764488282616205800,0.026624,0.026368,0.263168,142.134784,366.344704,387.061248,583.648,605.114624
0000000147,4,1764488282638831600,0.027392,0.027136,0.630016,144.10112,363.9488,384.777728,578.403072,599.58656
0000000547,8,1764488282644075800,0.029184,0.028928,0.399616,158.74816,178.536704,199.469056,403.606784,425.139712
0000000349,6,1764488282671390000,0.022784,0.022528,0.414208,163.741696,390.559488,411.442432,622.169856,643.184384
0000000650,9,1764488282687163000,0.019968,0.019712,0.396544,115.54944,132.213248,154.079232,354.774272,375.809536
0000000450,7,1764488282770896000,0.031232,0.030976,0.222464,92.754432,308.128256,329.159424,538.512384,559.653376
0000000248,5,1764488282908649200,0.146176,0.145408,0.532992,43.038208,58.28736,79.180544,273.198848,294.653952
0000000048,3,1764488282916726000,0.627712,0.625408,1.00736,58.884608,283.60576,304.56064,498.376192,520.004096
0000000148,4,1764488282938897400,0.020992,0.020736,0.297728,57.241856,278.956032,299.414784,496.154368,517.194496
0000000548,8,1764488282945092400,0.033792,0.033792,0.420352,90.88256,122.16832,143.197184,335.122944,356.90112
0000000350,6,1764488282971977500,0.045824,0.045312,0.521472,78.809344,101.501696,122.745856,321.172736,342.54208
0000000651,9,1764488282987502000,0.031232,0.030976,0.363776,43.798272,70.626304,91.814144,280.166912,301.653504
0000000451,7,1764488283071057700,0.041472,0.041216,0.3968,11.378432,25.521664,46.551296,238.395904,259.472384
0000000249,5,1764488283209173000,0.021504,0.021248,0.386304,180.104448,201.024256,221.725696,421.891328,442.908416
0000000049,3,1764488283216974300,0.029952,0.02944,0.38272,192.326144,417.504512,438.746624,642.142976,663.724544
0000000149,4,1764488283238939400,0.018688,0.018432,0.347648,188.757504,415.313664,436.316672,649.41824,671.49696
0000000549,8,1764488283245143800,0.028928,0.028672,0.349696,29.308416,250.12224,270.965504,468.598272,489.25952
0000000351,6,1764488283272347000,0.039424,0.039168,0.433408,13.05728,230.779136,251.261184,451.12064,472.7488
0000000652,9,1764488283287902700,0.024064,0.023808,0.361216,185.681408,201.08672,222.349056,421.700096,441.6896
0000000452,7,1764488283371513600,0.038656,0.0384,0.781056,146.897408,162.50752,183.104768,377.729536,399.44704
0000000250,5,1764488283509764600,0.021248,0.020736,0.476928,114.931456,135.559424,156.240128,356.183552,377.481728
0000000050,3,1764488283516874200,0.017408,0.017152,0.664832,106.912,125.56544,146.588416,343.476224,364.913664
0000000150,4,1764488283539186200,0.022528,0.022272,0.292352,108.149504,125.286912,146.42688,349.039872,371.233536
