gnbid,type,timestamp,MM5G_NULL,SM5G_PDU_SESSION_INACTIVE,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000443,7,1764487026179492600,0.06656,0.110592,0.735488,8.241152,24.708864,45.603072,242.921728,264.4224
0000000444,7,1764487026586024400,0.056064,0.057088,0.685568,43.255552,54.94784,76.734208,265.731072,287.484416
0000000343,6,1764487026905312800,0.040192,0.040448,0.635392,4.476672,16.538624,37.534976,232.70272,254.33088
0000000445,7,1764487026989171500,0.092416,0.093184,0.416256,68.052992,79.355904,100.594944,288.04352,309.156096
0000000143,4,1764487027159959600,0.02688,0.027136,0.5504,4.360192,16.599552,37.382656,229.686528,251.762944
0000000243,5,1764487027188946200,0.128256,0.129536,0.429312,4.7232,17.165568,38.305792,230.304768,251.90144
0000000344,6,1764487027305563100,0.02048,0.020736,1.211904,39.056384,51.785472,72.90496,267.586816,288.755456
0000000446,7,1764487027389447400,0.034304,0.034816,0.468224,95.837696,108.012544,128.637696,320.575488,341.408256
0000000144,4,1764487027560457200,0.019456,0.019712,0.268032,37.275648,49.815296,70.448896,266.109696,287.579904
0000000043,3,1764487027562395600,0.036096,0.036864,0.536064,5.565696,23.094528,44.340224,241.089536,265.44768
0000000543,8,1764487027563204000,0.038144,0.0384,0.704512,5.103872,24.950528,46.87744,239.621888,264.651008
0000000643,9,1764487027570046700,0.050432,0.050688,0.9408,7.07072,21.924864,43.520256,237.684224,260.453376
0000000244,5,1764487027589094700,0.034816,0.039424,1.583104,35.325696,48.466688,69.111552,267.625984,288.655872
0000000345,6,1764487027705739000,0.0256,0.025856,0.296448,79.319552,100.327424,121.050624,318.423552,339.689728
0000000447,7,1764487027789582000,0.027392,0.027648,0.273152,126.979072,140.539392,161.71392,352.930048,374.437632
0000000145,4,1764487027960716800,0.092928,0.096512,0.842752,73.066752,90.145536,111.034368,304.748544,326.082304
0000000044,3,1764487027962595000,0.020992,0.021248,0.230912,46.075392,72.855296,93.415168,285.464576,307.81696
0000000544,8,1764487027963694000,0.020992,0.020992,0.283136,54.15552,78.758144,99.412224,290.94272,312.252928
0000000644,9,1764487027970382600,0.03712,0.037376,1.060096,47.120896,68.255232,89.06112,281.26336,302.295552
0000000245,5,1764487027989191400,0.121088,0.122368,0.397056,72.350976,87.27936,108.088064,296.306176,317.305088
0000000346,6,1764487028106130700,0.066304,0.067584,0.604672,122.38976,138.065408,159.069952,351.240192,372.442368
0000000448,7,1764487028189897700,0.026112,0.026368,0.466176,161.494528,178.387968,199.828736,388.326144,409.34656
0000000146,4,1764487028360976000,0.025344,0.0256,0.434176,112.857088,128.583168,149.345792,341.41312,362.998016
0000000045,3,1764487028362996500,0.045056,0.045568,0.313344,91.55328,112.417024,133.277696,323.725056,346.365184
0000000545,8,1764487028364134100,0.045312,0.045568,0.46848,101.503232,120.768512,141.709056,334.104064,355.343616
0000000645,9,1764487028370372600,0.026112,0.026624,0.361472,87.217152,108.200192,128.875264,320.04224,341.13792
0000000246,5,1764487028389548800,0.031232,0.031488,0.347392,103.859456,118.372096,139.558912,329.734656,351.876608
0000000347,6,1764487028506277600,0.027136,0.027392,0.438016,159.512064,173.411072,194.136832,392.578048,414.17088
0000000449,7,1764487028590240300,0.0192,0.019456,0.242688,195.3088,209.91104,230.806784,423.215616,445.07648
0000000147,4,1764487028761009200,0.04992,0.0512,0.407552,152.279552,176.797952,197.88288,395.751936,417.1072
0000000046,3,1764487028763267000,0.089856,0.092416,0.336128,132.549376,161.699072,182.205696,375.875072,397.587456
0000000546,8,1764487028764268500,0.018432,0.018688,0.319744,150.301184,176.069376,197.115648,392.541696,413.763584
0000000646,9,1764487028771040500,0.027648,0.02816,0.605184,128.74368,158.566144,179.354112,371.986176,393.50272
0000000247,5,1764487028789640000,0.025344,0.025856,0.310528,136.619776,155.112704,175.900928,368.786432,390.590464
0000000348,6,1764487028906764300,0.034816,0.035072,0.38912,200.10112,215.566336,236.247552,432.148736,453.566976
0000000450,7,1764487028990438100,0.031744,0.032,0.395264,16.446208,234.718208,255.761408,453.283584,474.28096
0000000148,4,1764487029161036000,0.075776,0.077056,0.50176,207.063808,224.314368,245.463808,440.790784,462.671104
0000000047,3,1764487029163394000,0.029952,0.03072,0.337664,180.844032,199.027712,220.015872,412.475648,434.002944
