gnbid,type,timestamp,MM5G_NULL,MM5G_DEREGISTERED,SM5G_PDU_SESSION_INACTIVE,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000250,5,1764432947917913000,0.026368,0.334336,0.027136,52.96512,66.841344,87.717376,274.639104,295.911424
0000000151,4,1764432948305865000,0.027648,0.32128,0.027904,94.829824,109.190912,129.751808,318.225408,339.59552
0000000051,3,1764432948311691800,0.025344,0.36096,0.025856,81.74464,296.704256,317.293824,510.302976,531.628032
0000000251,5,1764432948318038000,0.045824,0.283392,0.04736,82.761728,97.879552,118.433536,309.81504,331.117312
0000000152,4,1764432948706043000,0.023552,0.277248,0.023808,125.206784,139.013888,159.546624,349.897472,370.832128
0000000052,3,1764432948711779600,0.028928,0.393984,0.029696,106.258944,325.395968,345.84192,538.512384,559.943424
0000000252,5,1764432948718176000,0.08064,0.29056,0.081152,121.472256,134.880768,155.38176,345.50912,366.711296
0000000153,4,1764432949106083600,0.0256,0.989952,0.026112,161.651456,177.629184,198.208256,386.716928,408.253696
0000000053,3,1764432949111861800,0.01408,0.20352,0.014592,134.24896,347.909376,368.483584,556.53888,577.594368
0000000253,5,1764432949118248200,0.05504,0.260096,0.055296,155.026944,168.500736,189.164032,377.96224,398.946048
0000000154,4,1764432949506239700,0.021504,0.248576,0.022016,198.005504,212.65408,233.156352,428.641536,449.996544
0000000054,3,1764432949512004600,0.030464,0.272384,0.031232,153.42464,371.772416,392.397056,580.76544,602.33984
0000000254,5,1764432949518386700,0.020736,0.261376,0.021248,186.117632,200.331264,220.95616,415.86944,437.772544
0000000155,4,1764432949906390300,0.06528,0.2816,0.065792,24.009472,237.291008,257.883648,447.620864,468.818432
0000000055,3,1764432949912080600,0.021248,0.281344,0.02176,177.19552,393.11104,413.825024,605.270528,626.55616
0000000255,5,1764432949918566700,0.022016,0.275712,0.022528,11.787776,229.076736,249.680384,439.667968,460.853248
0000000156,4,1764432950306489300,0.028416,0.3456,0.029184,43.267584,57.45664,77.96736,269.866752,290.940416
0000000056,3,1764432950312608500,0.01408,0.203008,0.014592,200.179968,416.747776,437.296896,628.911616,650.161152
0000000256,5,1764432950318666500,0.014592,0.7872,0.014848,34.694656,249.615104,270.187264,463.464704,483.869952
0000000157,4,1764432950706568000,0.029696,0.314368,0.030208,76.704256,88.597248,109.140736,297.037824,318.422528
0000000057,3,1764432950712802600,0.022784,0.927744,0.02304,12.00896,227.922688,248.477952,440.180992,461.261824
0000000257,5,1764432950718878500,0.022272,0.205568,0.022784,57.910784,272.418304,292.996608,481.194496,502.288384
0000000158,4,1764432951106655200,0.029696,0.300288,0.030208,104.595456,116.620032,137.106944,328.867072,350.370816
0000000058,3,1764432951112949000,0.039424,0.29568,0.039936,36.333568,251.536896,272.227328,464.47488,486.285056
0000000258,5,1764432951119051500,0.023296,0.209152,0.023552,77.55904,292.556288,313.073152,501.83936,523.042816
0000000159,4,1764432951506825700,0.027904,0.877056,0.028416,136.602112,147.929344,168.584704,357.931264,379.226112
0000000059,3,1764432951513107200,0.027136,0.324096,0.027648,60.62976,274.913536,295.617536,489.389312,510.695168
0000000259,5,1764432951519213300,0.024832,0.320512,0.025088,98.051072,316.216832,336.961024,526.824448,548.158976
0000000160,4,1764432951906955800,0.016384,0.364288,0.016896,165.19296,178.222848,198.862848,388.548352,409.613568
0000000060,3,1764432951913240000,0.017408,0.32256,0.01792,84.867584,298.459648,319.056896,508.295936,529.675776
0000000260,5,1764432951919419100,0.043008,0.26368,0.044032,121.925376,335.647744,356.293376,544.941568,565.965056
0000000161,4,1764432952308084700,0.015104,0.186368,0.01536,190.914048,202.820608,223.651584,413.44128,433.996032
0000000061,3,1764432952313531000,0.02688,0.242432,0.027392,103.667712,318.619136,339.290624,531.454208,552.69632
0000000261,5,1764432952319634200,0.017152,0.3264,0.017408,141.106432,355.96416,376.824832,564.368128,585.462272
0000000162,4,1764432952708346000,0.027392,0.297216,0.027904,8.723712,223.4304,243.899392,434.922752,456.687872
0000000062,3,1764432952713645800,0.035328,0.238592,0.037632,127.581184,341.361152,362.077696,551.12064,572.789504
0000000262,5,1764432952719734500,0.031232,0.42368,0.043776,160.84736,375.48928,396.068864,584.266496,605.580032
0000000163,4,1764432953108430300,0.040448,0.310528,0.040704,28.862208,42.532864,63.10144,251.568896,272.975104
0000000063,3,1764432953113937200,0.014592,0.2496,0.041216,146.774784,362.512384,383.32544,574.362368,595.795968
0000000263,5,1764432953120040400,0.046336,0.656128,0.047104,180.2944,394.976768,416.365056,603.981056,625.149184
0000000164,4,1764432953508551400,0.054784,0.3072,0.087296,58.699008,69.93024,90.510592,279.473664,300.740864
0000000064,3,1764432953514107600,0.014848,0.307456,0.015104,170.485504,386.344192,406.860288,598.495744,619.583744
0000000264,5,1764432953520182500,0.021504,0.24832,0.022016,199.380736,417.047296,438.036992,628.941056,650.571264
0000000165,4,1764432953908676600,0.02688,0.234496,0.027136,87.189248,98.381824,119.222272,307.794176,329.7024
0000000065,3,1764432953914221300,0.02176,0.328192,0.022272,194.441472,409.364736,430.057984,637.124864,658.418944
0000000265,5,1764432953920291600,0.016896,0.206592,0.017152,11.983872,227.916288,249.05472,440.13312,461.394432
0000000166,4,1764432954308866000,0.032,0.322048,0.032256,115.051264,126.717184,147.374848,334.555136,356.017408
0000000066,3,1764432954314377700,0.03328,0.643072,0.034816,11.153408,22.034432,42.6432,237.286912,258.442752
0000000266,5,1764432954320463400,0.024576,0.206592,0.025088,36.636416,250.482688,271.185664,463.136256,484.2624
0000000167,4,1764432954709016600,0.022528,0.593664,0.022784,138.614272,149.705472,170.372864,358.444032,379.574016
0000000067,3,1764432954714471000,0.01408,0.255232,0.014592,41.268736,52.649216,73.424128,261.412096,282.577408
0000000267,5,1764432954720557000,0.042752,0.331776,0.044032,59.6032,270.363648,291.230464,482.364928,503.540736
0000000168,4,1764432955109228300,0.022784,0.269824,0.023296,162.258176,174.018048,194.466048,383.225088,423.608576
0000000068,3,1764432955114581500,0.036352,0.508416,0.03712,68.438016,81.590528,102.248448,292.815104,313.98144
0000000268,5,1764432955120768000,0.020224,0.184832,0.020736,79.777792,91.943424,112.492288,302.127104,323.466496
0000000169,4,1764432955510129400,0.014592,0.36224,0.014848,189.213696,200.502016,221.074176,409.787136,431.246592
0000000069,3,1764432955514764300,0.02176,0.19968,0.022016,96.857088,109.391872,129.980416,320.936448,342.534656
0000000269,5,1764432955520957200,0.022528,0.199936,0.022784,110.002944,120.926464,141.554688,330.299648,351.338752
0000000170,4,1764432955910347000,0.022272,0.333312,0.022784,6.60736,220.791296,241.489152,434.540032,455.760384
0000000070,3,1764432955914863000,0.02432,0.292096,0.024576,128.850688,140.684032,161.246464,349.531392,371.082496
0000000270,5,1764432955921120800,0.020224,0.198656,0.02048,134.183936,145.488896,165.984256,354.055424,375.471104
0000000171,4,1764432956310530800,0.069632,0.406016,0.070912,30.063104,246.22208,266.733824,457.549568,478.628096
0000000071,3,1764432956315043000,0.031744,0.7744,0.032512,157.21984,170.102784,190.765056,382.028032,403.126784
0000000271,5,1764432956321252000,0.019712,0.297984,0.020224,158.80448,170.590208,191.3088,377.836032,398.937088
0000000172,4,1764432956710604300,0.023296,0.236032,0.023552,54.056448,269.338624,290.002688,477.84064,498.990592
0000000072,3,1764432956715222500,0.0256,0.370176,0.025856,189.517824,202.5792,223.22688,419.999488,441.313536
0000000272,5,1764432956721396200,0.069376,0.294656,0.069888,183.399168,196.032512,216.708864,413.937664,436.262656
0000000173,4,1764432957110878500,0.04352,0.290304,0.043776,73.800192,288.605952,309.340928,496.628992,517.861632
0000000073,3,1764432957115567400,0.075008,0.937472,0.075776,15.213312,228.297472,248.919296,437.66784,458.650368
0000000273,5,1764432957121622000,0.025344,0.307456,0.0256,9.301504,20.88704,42.20416,229.70624,250.893056
0000000174,4,1764432957510994400,0.026112,0.265472,0.026624,93.325568,104.799232,125.34016,312.862976,333.955072
0000000074,3,1764432957515684000,0.035584,0.246528,0.036096,33.288448,248.015872,269.4208,457.545984,478.46528
0000000274,5,1764432957521810200,0.035328,0.313088,0.036096,33.331712,44.139008,64.726272,253.915648,275.267584
0000000175,4,1764432957911192800,0.042752,0.351488,0.043008,120.043008,130.908672,151.498752,339.619072,360.729088
0000000075,3,1764432957915786500,0.024576,0.24832,0.025088,53.484288,267.92192,288.440832,477.107968,498.733824
0000000275,5,1764432957922102300,0.089344,0.26752,0.091904,65.082624,77.154304,97.677312,285.294848,306.603776
0000000176,4,1764432958311448300,0.059648,0.343808,0.060672,143.50336,155.204352,175.67872,363.72096,384.827648
0000000076,3,1764432958316100000,0.040704,0.207616,0.041216,72.846592,287.835648,308.493824,500.515328,521.624064
0000000276,5,1764432958322425900,0.046848,0.38016,0.047616,92.845824,103.780352,124.405248,313.225472,334.56
0000000177,4,1764432958711555000,0.015616,0.347136,0.015872,172.165888,183.310592,204.01408,391.556352,412.55296
0000000077,3,1764432958716185900,0.021248,0.260352,0.02176,96.644096,311.123968,331.807488,519.394816,540.629248
0000000277,5,1764432958722517500,0.021504,0.219136,0.022016,116.296704,127.9296,148.52608,337.2672,358.602752
0000000178,4,1764432959111857700,0.016896,0.224,0.017152,199.268864,211.051008,231.817728,419.93088,440.99328
0000000078,3,1764432959116258300,0.025344,0.233984,0.0256,116.1216,326.982656,347.55072,535.947008,557.305856
0000000278,5,1764432959122681600,0.042752,0.258048,0.043008,144.785152,155.90528,176.571648,365.109248,386.373888
0000000179,4,1764432959512108500,0.042752,0.33664,0.0448,16.566016,230.951424,251.62368,439.47648,460.583936
0000000079,3,1764432959516470800,0.022272,0.197376,0.022784,132.359936,347.17824,367.79904,556.078848,577.691392
0000000279,5,1764432959522915600,0.019968,0.25472,0.020224,172.467712,184.41472,205.112064,392.87424,413.986048
0000000180,4,1764432959912266200,0.025856,0.269824,0.026112,36.27648,246.53824,267.219968,469.295616,490.33344
0000000080,3,1764432959916500500,0.023552,0.220416,0.023808,152.261632,366.92992,387.613184,575.540992,596.698624
0000000280,5,1764432959923929600,0.02176,0.253696,0.022016,199.34208,210.348032,230.901504,422.242048,441.878784
0000000181,4,1764432960312358100,0.039936,0.269312,0.040704,65.81888,278.459136,299.209472,487.239936,508.289536
0000000081,3,1764432960317309000,0.013568,0.181504,0.01408,171.361792,386.993408,407.557376,599.130368,620.246272
0000000281,5,1764432960324138000,0.017664,0.205824,0.018176,17.202944,231.488512,252.379648,444.325632,466.114048
0000000182,4,1764432960712557300,0.041728,0.319744,0.051456,83.680256,294.207232,315.423488,503.355392,524.597504
0000000082,3,1764432960717432000,0.041216,0.269312,0.042496,195.123968,410.655232,431.311872,635.096576,655.398656
0000000282,5,1764432960724351200,0.023808,0.275968,0.024064,40.434176,254.64576,275.332608,464.528384,485.651968
0000000183,4,1764432961112793600,0.01664,0.254976,0.016896,99.857152,314.669312,335.287808,523.498496,544.958976
0000000083,3,1764432961117648400,0.062208,0.242944,0.062464,7.327232,19.174912,39.949056,234.79552,255.252224
0000000283,5,1764432961124454100,0.030208,0.256768,0.03072,60.329472,275.1296,295.846144,483.987968,505.357312
0000000184,4,1764432961513148000,0.043264,0.26368,0.044032,119.611648,334.194944,354.95808,543.202304,564.30592
0000000084,3,1764432961517935900,0.061184,0.306944,0.06272,37.764096,49.49632,70.10816,258.879232,280.422656
0000000284,5,1764432961524627200,0.02944,1.007104,0.030208,80.041984,294.467328,315.262208,503.390976,524.580608
0000000185,4,1764432961913226800,0.057856,0.332032,0.058368,139.506944,353.7344,374.364928,562.39616,583.5072
0000000085,3,1764432961918132500,0.019456,0.24064,0.040704,65.198848,76.893952,97.534208,285.597696,306.814208
0000000285,5,1764432961924792600,0.059904,0.281344,0.061184,99.732736,314.72128,335.46368,524.212736,545.641472
0000000186,4,1764432962313469400,0.022016,0.271104,0.022528,158.984704,370.06976,390.806272,578.363136,599.743488
0000000086,3,1764432962318343700,0.02432,0.267776,0.024576,97.549824,109.346816,130.049792,317.135872,338.307328
0000000286,5,1764432962324918300,0.048384,0.2176,0.048896,119.83232,333.976576,354.731264,547.59936,568.759296
0000000187,4,1764432962713635800,0.021248,0.35584,0.02176,174.70208,390.503168,411.083264,605.990912,627.18208
0000000087,3,1764432962718540300,0.02176,0.24192,0.022272,121.314816,133.270272,154.750208,340.61824,361.599744
0000000287,5,1764432962725100000,0.066048,0.347904,0.067328,143.656448,357.883136,378.392064,571.06944,592.695552
0000000188,4,1764432963113891000,0.036864,0.247296,0.037376,201.360384,413.75488,434.629888,627.696128,649.257728
0000000088,3,1764432963118742000,0.021504,0.310016,0.022016,144.822528,156.3968,176.992,365.470976,386.895616
0000000288,5,1764432963125183200,0.03456,0.244736,0.036096,167.162624,180.25728,200.93952,391.233792,412.33152
0000000189,4,1764432963513999600,0.032768,0.256256,0.033024,9.925376,227.93088,248.676096,443.098368,465.074432
0000000089,3,1764432963518940400,0.022528,0.202496,0.02304,172.57984,184.602624,205.298688,392.953856,414.306048
0000000289,5,1764432963525308700,0.022528,0.271616,0.02304,198.478592,210.46656,231.18336,418.810368,440.196352
0000000190,4,1764432963914016500,0.139008,0.450048,0.150784,38.41152,49.730304,70.340096,257.466368,278.786048
0000000090,3,1764432963919589600,0.059392,0.397568,0.059904,200.060928,212.460544,233.092608,425.085696,446.172416
0000000290,5,1764432963925582000,0.037632,0.310528,0.0384,15.049216,228.871168,249.504768,438.715904,460.099072
0000000191,4,1764432964314261000,0.04096,0.353536,0.041472,60.765952,71.991808,92.6592,281.130752,302.445312
0000000091,3,1764432964319848400,0.02944,0.304128,0.029952,21.25696,235.950336,256.580096,445.21472,466.64192
0000000291,5,1764432964325755400,0.014336,0.237824,0.014848,35.076352,249.779968,270.388224,457.773568,478.704896
0000000192,4,1764432964714409500,0.04736,0.314368,0.06016,85.038848,96.048384,116.706048,304.876032,326.271232
0000000092,3,1764432964719966000,0.05504,0.29952,0.055552,41.227776,255.289856,275.933696,465.078272,486.891008
0000000292,5,1764432964725957600,0.022528,0.312576,0.02304,54.272512,265.0752,285.878528,473.952768,495.133184
0000000193,4,1764432965114644500,0.022528,0.207616,0.02304,112.6656,123.872,144.567808,332.430592,353.49376
0000000093,3,1764432965120315400,0.065536,0.366336,0.066816,60.439552,275.344128,296.004352,484.286208,505.60256
0000000293,5,1764432965126209500,0.02048,0.284928,0.020736,70.35392,284.655872,305.270528,493.585408,514.936832
0000000194,4,1764432965514799000,0.02432,0.254464,0.024576,136.450816,147.323648,167.935232,356.758272,377.9264
0000000094,3,1764432965520547600,0.022528,0.233472,0.02304,80.59136,295.703296,316.300032,507.402496,528.41856
0000000294,5,1764432965526477600,0.014848,0.390912,0.015104,90.078208,305.325056,326.04544,517.386496,538.6944
0000000195,4,1764432965914972200,0.02176,0.255488,0.022016,160.30464,171.165184,191.97184,380.278016,401.508352
0000000095,3,1764432965920812300,0.044032,0.290304,0.044544,103.702528,318.668032,339.315968,527.003648,548.219648
0000000295,5,1764432965926680600,0.024576,0.204032,0.024832,113.737728,328.388096,349.078528,541.352192,562.211584
0000000196,4,1764432966315148500,0.022528,0.259584,0.022784,188.937216,201.4976,222.383616,413.4784,434.32576
0000000096,3,1764432966321012700,0.039168,0.215296,0.039424,123.66976,339.2384,359.857152,551.431168,572.501504
0000000296,5,1764432966326882300,0.024832,0.227072,0.025088,137.552896,352.802816,373.515264,560.4544,581.768704
0000000197,4,1764432966715288600,0.04224,0.428544,0.044288,9.142528,223.751168,244.412928,433.490176,454.628608
0000000097,3,1764432966721180700,0.015872,0.223744,0.016128,147.854848,362.216192,382.89152,570.913536,591.960576
0000000297,5,1764432966726983000,0.022528,0.280576,0.022784,157.214464,367.596032,389.042176,581.366528,602.59456
0000000198,4,1764432967115538700,0.028416,0.263936,0.028672,29.137152,247.706624,268.299264,456.815616,478.082048
0000000098,3,1764432967121364000,0.041984,0.205568,0.04224,167.53536,382.294784,402.816256,590.68928,612.055296
0000000298,5,1764432967127304200,0.020992,0.243968,0.021248,177.298176,397.385216,418.562816,611.835648,633.139712
0000000199,4,1764432967515644200,0.024832,0.652288,0.025344,53.362176,268.833536,289.446912,479.780608,501.042944
0000000099,3,1764432967521428000,0.044032,0.338944,0.046336,186.169344,197.590272,218.784512,406.694656,427.809536
0000000299,5,1764432967527327000,0.029184,0.457472,0.029696,207.7888,419.487488,440.125952,629.616384,650.662912
0000000200,4,1764432967915931100,0.030976,0.323328,0.031232,76.485632,287.49824,308.132864,495.788544,517.105152
0000000100,3,1764432967921553000,0.02048,0.201472,0.020736,4.227072,15.726848,36.340736,225.977856,247.225088
0000000300,5,1764432967927452700,0.037632,0.333056,0.0384,16.34432,229.53472,250.088192,441.447936,462.3552
0000000201,4,1764432968316141800,0.027648,0.354304,0.02816,92.109568,307.033856,327.807744,515.151872,536.523264
0000000101,3,1764432968321787400,0.024576,0.285184,0.025088,33.97504,47.902208,68.466432,259.294208,280.603392
0000000301,5,1764432968327655000,0.025344,0.766464,0.025856,37.104128,254.021376,274.665984,465.530112,486.23488
0000000202,4,1764432968716294100,0.059904,0.344064,0.061184,112.123904,322.993152,343.6672,531.37024,552.550144
0000000102,3,1764432968722103000,0.048384,0.338176,0.051712,65.85856,77.469952,98.168576,289.167872,310.658048
0000000302,5,1764432968727836400,0.02176,0.33024,0.022016,60.976896,275.741184,296.337664,484.306688,505.852928
0000000203,4,1764432969116483800,0.05504,0.313856,0.055808,128.15232,342.84288,363.464448,550.999296,572.203008
0000000103,3,1764432969122058000,0.044288,0.687872,0.045056,92.85632,104.159744,124.723712,317.186304,338.255616
0000000303,5,1764432969128155600,0.059648,0.367104,0.060672,80.544256,295.112704,315.67104,505.202944,526.505472
0000000204,4,1764432969516686600,0.038144,0.227328,0.03968,147.736064,358.365952,379.03872,570.720512,592.217856
0000000104,3,1764432969522316500,0.048896,0.234752,0.049408,120.810752,132.132608,152.87552,340.749568,362.308096
0000000304,5,1764432969528229600,0.045312,0.292864,0.062208,101.064448,316.594432,337.441536,528.819968,549.818624
0000000205,4,1764432969916817200,0.025856,0.2432,0.026624,167.310336,378.132736,398.751488,587.601152,608.85504
0000000105,3,1764432969922633000,0.013824,0.30464,0.01408,144.5632,155.677184,176.43904,365.002752,386.268928
0000000305,5,1764432969928370400,0.026112,0.29952,0.026368,124.893952,339.389184,359.936,547.860224,569.058304
0000000206,4,1764432970316994800,0.03712,0.308224,0.037632,183.671808,399.789056,421.088768,612.396544,633.566208
0000000106,3,1764432970322894000,0.022272,0.177408,0.022784,168.550656,182.780416,203.282176,393.863168,415.1552
0000000306,5,1764432970328536300,0.028928,0.309248,0.029696,144.038912,359.56608,380.225536,572.045312,593.452032
0000000207,4,1764432970716990500,0.020736,0.299776,0.020992,207.287808,422.372864,443.281408,632.158208,652.992768
0000000107,3,1764432970723958800,0.056832,0.8256,0.057344,199.960832,212.898304,233.618432,424.137472,445.34144
0000000307,5,1764432970728791000,0.057344,0.355584,0.058368,168.139264,382.655744,403.166208,590.437376,611.481088
0000000208,4,1764432971117195300,0.056576,0.360448,0.057088,18.812672,231.467008,251.984896,447.031296,467.572224
0000000108,3,1764432971124103700,0.043776,0.406528,0.044544,19.935488,234.393856,254.98624,444.452352,465.87136
0000000308,5,1764432971128780500,0.030976,0.321792,0.031232,186.6048,399.018496,419.73376,608.216576,629.382144
0000000209,4,1764432971517452800,0.043776,0.476928,0.044544,40.969472,253.553408,274.250496,463.425536,484.649216
0000000109,3,1764432971524150500,0.050432,0.323328,0.051968,41.3312,53.732352,74.407936,264.012032,285.564928
0000000309,5,1764432971528890400,0.022784,0.33536,0.02304,203.369984,421.814272,442.462976,635.061504,656.542464
0000000210,4,1764432971917606000,0.037888,0.466944,0.038656,59.328768,275.522816,296.353536,488.088832,509.703936
0000000110,3,1764432971924358000,0.03584,0.403968,0.036608,71.771136,84.271616,105.050112,297.337344,318.636288
0000000310,5,1764432971929089500,0.036608,0.414976,0.037376,17.16736,233.993216,254.95296,445.610496,467.135488
0000000211,4,1764432972317784800,0.043264,0.460032,0.044032,84.140544,299.678464,320.424192,513.370112,535.134976
0000000111,3,1764432972324493600,0.031744,0.438528,0.032256,108.78464,122.343424,143.010816,334.423552,356.027648
0000000311,5,1764432972329262000,0.032,0.343808,0.032768,40.861184,255.009792,275.923456,467.877632,489.238784
0000000212,4,1764432972717940500,0.043264,0.445184,0.044032,108.655104,322.28096,343.052032,536.081408,557.272576
0000000112,3,1764432972724619000,0.039936,0.347648,0.041216,144.017408,157.581568,178.35008,372.63744,394.409216
0000000312,5,1764432972729470200,0.070912,0.501504,0.072448,63.668992,279.659008,300.565504,492.62592,513.995776
0000000213,4,1764432973118080000,0.038656,0.38272,0.039168,132.040704,346.0672,366.799872,567.085312,587.081216
0000000113,3,1764432973124758800,0.033024,0.427264,0.03328,179.395072,194.0864,214.788608,404.639488,426.291712
0000000313,5,1764432973129567700,0.026368,0.430336,0.027136,88.463104,303.519488,324.4224,516.960256,538.82368
0000000214,4,1764432973518300200,0.040704,0.413952,0.041216,156.059392,374.550784,395.40352,589.036032,610.292224
0000000114,3,1764432973524902100,0.032256,0.360192,0.032768,4.975104,220.538624,241.330944,434.409728,456.069376
0000000314,5,1764432973529708000,0.024064,0.356096,0.02432,112.381696,327.463936,348.369408,541.093888,562.776064
0000000215,4,1764432973918392300,0.035328,0.334848,0.03584,183.33824,399.336192,420.190976,612.308224,634.090496
0000000115,3,1764432973925124900,0.03456,0.351488,0.035072,29.27744,244.249856,265.058048,457.62688,479.484928
0000000315,5,1764432973929864700,0.034304,0.39296,0.035072,136.690688,350.749696,371.6288,563.182848,584.778752
0000000216,4,1764432974318478300,0.02816,0.35968,0.028672,207.141888,220.038656,240.700416,431.977472,453.143552
0000000116,3,1764432974325228500,0.038656,0.569344,0.039424,53.2672,267.706112,288.447744,481.653504,502.943488
0000000316,5,1764432974330030300,0.025344,0.485888,0.0256,159.461888,374.822656,395.51616,589.054208,609.93408
0000000217,4,1764432974718634500,0.043008,0.359424,0.043776,27.13344,242.755584,263.530752,456.879616,478.52928
0000000117,3,1764432974725402000,0.035072,2.392064,0.035584,76.35072,291.796224,312.719616,504.313856,525.735936
0000000317,5,1764432974730114000,0.018176,2.120192,0.018432,183.920384,398.246912,419.120384,612.876288,634.66112
0000000218,4,1764432975118851800,0.039936,0.469504,0.040704,51.848448,270.802944,291.63648,483.54432,504.664064
0000000118,3,1764432975125488000,0.05248,0.431104,0.05632,100.406528,316.352256,337.151744,528.45824,550.157824
0000000318,5,1764432975130263300,0.046592,0.357632,0.04736,207.504896,422.691584,443.70688,650.092032,671.282432
0000000219,4,1764432975518968300,0.041984,0.382976,0.042752,78.67776,296.700672,317.641728,506.921728,528.385024
0000000119,3,1764432975525699800,0.037376,0.4288,0.037888,124.140288,339.452672,360.000512,552.708864,574.755584
0000000319,5,1764432975530469000,0.032512,0.337408,0.03328,19.086848,33.096704,53.83424,250.740736,272.194048
0000000220,4,1764432975919150000,0.039168,0.445952,0.039936,102.7456,316.640512,337.390592,526.034688,547.397888
0000000120,3,1764432975925887500,0.03584,0.396544,0.036608,147.936256,362.187008,382.972416,575.318272,596.525568
0000000320,5,1764432975930574600,0.031744,0.350208,0.032256,57.874432,71.36896,92.208384,282.528,304.162304
0000000221,4,1764432976319364900,0.03584,0.32128,0.036352,121.587968,335.945216,356.632064,545.154816,566.376704
0000000121,3,1764432976326045400,0.024064,0.346112,0.02432,170.902528,385.485824,406.027776,594.348032,615.614208
0000000321,5,1764432976330762200,0.031488,0.373504,0.032,89.48096,101.80096,123.344384,313.176064,334.5472
0000000222,4,1764432976719403500,0.02688,0.316416,0.027392,141.171456,357.916672,378.58944,571.4176,592.394752
0000000122,3,1764432976726186800,0.022528,0.350976,0.02304,190.099712,408.97792,429.622784,618.687232,639.95136
0000000322,5,1764432976730873900,0.031488,0.23936,0.032,121.0624,135.955456,156.643584,346.348544,367.595264
0000000223,4,1764432977119522800,0.026368,0.230656,0.027392,165.618432,178.148096,198.642176,391.411968,412.676864
0000000123,3,1764432977126355500,0.030464,0.263168,0.030976,5.469952,217.192704,237.76256,425.285632,446.4896
0000000323,5,1764432977130970600,0.013312,0.314368,0.013824,153.321216,164.90368,185.57568,372.986368,394.4256
0000000224,4,1764432977520060700,0.02176,0.294656,0.022016,195.321344,209.702912,230.653696,421.289984,442.279424
0000000124,3,1764432977526496000,0.032,0.249344,0.032512,22.056192,233.23904,254.077952,446.464512,468.690944
0000000324,5,1764432977531088600,0.054016,0.323328,0.054528,181.057024,194.756864,215.367168,406.496256,427.72864
0000000225,4,1764432977920249900,0.057856,0.328192,0.058624,18.610432,30.455552,51.001344,243.184384,264.535296
0000000125,3,1764432977926666800,0.02304,0.392704,0.023552,42.619648,259.876096,280.581632,470.064128,491.337728
0000000325,5,1764432977931177700,0.030208,0.29312,0.030976,7.06176,220.303616,241.010176,429.53472,450.745344
