gnbid,type,timestamp,MM5G_NULL,SM5G_PDU_SESSION_INACTIVE,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000543,8,1764494279764683300,0.081664,0.103424,0.804864,26.980352,172.859904,193.725184,438.427904,5461.769216
0000000643,9,1764494279813767000,0.053248,0.054016,14.345984,33.456896,141.74848,162.514688,404.816896,5427.543296
0000000544,8,1764494279964774700,0.022528,0.022784,0.315904,243.98336,312.226048,332.795648,420.47488,442.739712
0000000644,9,1764494280013917400,0.056832,0.071168,0.417792,217.650944,315.349504,336.2752,427.896064,449.995264
0000000545,8,1764494280164984000,0.055296,0.056576,0.465408,65.29024,164.823808,186.21952,276.908032,298.849792
0000000645,9,1764494280214057200,0.033536,0.034304,0.399616,37.361664,156.5952,177.362176,267.778816,289.37728
0000000546,8,1764494280365016800,0.028672,0.029184,0.51072,84.927488,334.231808,354.786048,642.2464,664.486912
0000000646,9,1764494280414147800,0.026624,0.02688,0.38912,91.596032,381.549568,402.144512,795.157248,817.571584
0000000547,8,1764494280565207000,0.022528,0.02304,0.207872,107.257344,370.45888,390.94656,643.72608,666.662912
0000000647,9,1764494280614510600,0.047104,0.047616,0.292608,121.756416,450.291712,471.988224,693.91872,715.102464
0000000743,10,1764494280699422200,0.047104,0.047872,0.415744,21.5872,78.78144,99.849216,338.90304,5360.825344
0000000943,12,1764494280710820000,0.05632,0.057088,0.631808,25.714176,99.177728,119.893504,459.97824,5484.689664
0000000443,7,1764494280720568300,0.027392,0.027904,0.387328,21.204736,90.800384,111.520512,452.623616,5474.876672
0000000043,3,1764494280729464800,0.056832,0.0576,0.869632,25.13536,109.170176,129.872384,466.436352,5488.783872
0000001043,13,1764494280731626500,0.303872,0.310016,0.97408,25.728256,87.805184,108.57216,448.24064,5471.688448
0000000143,4,1764494280742865000,0.07168,0.073216,0.786432,39.768576,113.548288,134.30528,455.728128,5478.299904
0000000343,6,1764494280743478000,0.059136,0.059904,0.8192,39.292672,111.240704,132.0064,416.942336,5439.761408
0000000843,11,1764494280752121600,0.039424,0.040192,0.723968,41.892608,104.788736,125.513216,443.488,5467.263232
0000000243,5,1764494280761883400,0.237568,0.239872,0.663808,27.626496,93.631232,114.402048,431.698688,5457.647616
0000000548,8,1764494280765358000,0.067584,0.06784,0.367616,250.106112,603.9616,624.588032,825.673216,848.116736
0000000648,9,1764494280814628400,0.08192,0.091904,0.496896,270.090752,621.904128,642.578432,806.076672,827.960576
0000000744,10,1764494280899679700,0.055808,0.063744,0.356864,172.91648,284.130816,305.246208,404.633344,426.947584
0000000944,12,1764494280910997200,0.022528,0.022784,0.3776,277.115648,3812.67968,3833.344768,4232.237056,4253.495552
0000000444,7,1764494280920725000,0.041728,0.043264,0.475648,267.412736,389.545216,410.407168,574.678016,597.00224
0000000044,3,1764494280929459500,0.121344,0.13056,0.371456,283.470592,420.450048,441.410304,593.835776,616.474624
0000001044,13,1764494280931691300,0.02816,0.028928,0.391168,256.844032,1600.4736,1621.03168,2843.821568,2865.92896
0000000144,4,1764494280942931700,0.101888,0.104192,0.479488,257.413888,1566.67904,1587.295232,1785.979648,1808.790784
0000000344,6,1764494280943561700,0.037632,0.0384,0.406272,242.4064,425.020672,446.943232,608.393728,630.263808
0000000844,11,1764494280952273400,0.020992,0.021248,0.274432,259.810304,385.602816,406.451712,560.258816,583.07456
0000000244,5,1764494280961983700,0.05376,0.054528,0.342272,233.280256,376.1216,396.92288,501.618176,525.021184
0000000549,8,1764494280965393700,0.020224,0.020736,0.263936,269.78176,519.912448,540.6144,721.361408,743.4176
0000000649,9,1764494281014691600,0.063488,0.063744,0.370944,201.558272,512.094208,534.02624,697.94304,719.50336
0000000745,10,1764494281100063700,0.027904,0.02816,0.605952,126.263808,348.096768,368.843776,669.891328,691.692032
0000000945,12,1764494281111214300,0.03584,0.036608,1.02784,3112.697856,3862.537472,3883.3408,5884.216576,10908.698112
0000000445,7,1764494281120806000,0.016128,0.01664,0.243456,106.717952,246.916608,268.207616,448.232448,470.260736
0000000045,3,1764494281129592000,0.104192,0.105216,1.151232,129.828096,275.525632,297.411328,450.911488,473.741056
0000001045,13,1764494281131813600,0.388608,0.403456,0.939776,115.48416,1455.951616,1476.570624,2774.198016,2796.953088
0000000145,4,1764494281143212500,0.052736,0.054016,4.542464,108.89216,1424.994304,1445.58976,1696.1984,1718.975488
0000000345,6,1764494281143663400,0.015104,0.015616,0.24832,118.445568,282.961664,304.544,473.155328,496.00128
0000000845,11,1764494281152589600,0.034048,0.035072,1.310976,111.282688,240.52864,261.733888,410.803968,434.382848
0000000245,5,1764494281162125300,0.118016,0.126976,2.650368,90.925568,237.417472,258.307328,388.943872,411.284992
0000000550,8,1764494281165629200,0.020736,0.020992,0.391936,130.802688,460.152576,480.705024,599.76064,624.607488
0000000650,9,1764494281214951200,0.01792,0.018432,0.222208,130.394368,449.50656,470.028544,572.127488,593.812736
0000000746,10,1764494281300254700,0.025856,0.026368,0.484864,48.380416,421.547264,442.073344,585.16352,606.54464
0000000946,12,1764494281311288000,0.025344,0.025856,0.368128,2953.560064,3744.115968,3764.67712,5759.545856,5781.55648
