gnbid,type,timestamp,MM5G_NULL,MM5G_DEREGISTERED,SM5G_PDU_SESSION_INACTIVE,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000045,3,1764430853649870300,0.063488,1.238016,0.064,28.70528,69.2352,89.9136,289.011456,310.260992
0000000451,7,1764430853650336800,0.027392,0.4288,0.02816,104.767232,123.05536,143.52384,363.282688,384.085504
0000000546,8,1764430853651049000,0.019456,0.297984,0.019712,161.019392,412.7808,433.234944,459.624448,480.89984
0000000147,4,1764430853652058600,0.019712,0.332544,0.019968,39.019008,60.873472,81.777664,310.344448,331.38816
0000000345,6,1764430853654871000,0.02176,0.319744,0.022272,33.199104,67.699712,88.729344,287.054848,307.567616
0000000645,9,1764430853697973000,0.105728,1.505024,0.10624,25.638912,47.550464,68.121088,279.328,300.196608
0000000247,5,1764430853746754300,0.033024,0.245248,0.033792,43.734272,65.632512,86.245376,303.590912,327.872
0000000046,3,1764430853750090000,0.034304,0.279552,0.034816,182.197248,224.302592,244.697344,263.7056,286.398208
0000000452,7,1764430853750434300,0.023296,0.195328,0.023808,6.886912,28.534528,48.992256,263.33568,286.10816
0000000547,8,1764430853751283000,0.034048,0.73728,0.034816,61.23392,316.760576,338.388224,360.770304,382.6624
0000000148,4,1764430853752295400,0.292352,0.559616,0.30208,194.053632,228.155648,248.701184,298.854656,318.035968
0000000346,6,1764430853755029000,0.083456,0.259584,0.084224,183.176704,226.17344,247.163136,304.486656,326.276608
0000000646,9,1764430853798054100,0.028416,0.210176,0.028928,157.805056,207.200512,227.907072,297.32352,317.739008
0000000248,5,1764430853846866400,0.02304,0.346624,0.023296,186.349568,231.597568,253.752576,269.647616,290.01088
0000000047,3,1764430853850158000,0.023808,0.21504,0.024064,89.323264,164.81408,186.187264,227.960064,249.519104
0000000453,7,1764430853850573300,0.021504,0.221696,0.022016,153.358592,222.276352,242.77888,269.387776,290.2144
0000000548,8,1764430853851346000,0.032768,0.296448,0.033536,184.16512,225.214208,245.755648,264.15616,285.58848
0000000149,4,1764430853852306000,0.018944,0.248832,0.019456,96.43392,133.106432,153.746688,198.880256,220.76928
0000000347,6,1764430853855202600,0.026624,0.466688,0.027136,83.986944,134.611456,155.346432,204.648448,225.936896
0000000647,9,1764430853898328800,0.04224,0.406016,0.043008,59.981312,110.67136,131.7952,189.332736,211.531264
0000000249,5,1764430853947261000,0.021504,0.2688,0.022016,86.227456,145.260032,165.91744,174.937344,195.838464
0000000048,3,1764430853950356000,0.021504,0.448256,0.022016,32.082688,105.335552,128.083712,144.596736,165.280256
0000000454,7,1764430853950719200,0.015872,0.20096,0.016384,56.031488,143.649792,164.625664,175.759104,196.187392
0000000549,8,1764430853951826700,0.022016,0.439296,0.022528,88.715008,138.87616,161.232128,380.29824,400.068864
0000000150,4,1764430853952791800,0.022528,0.646144,0.02304,13.844224,71.959552,100.263168,312.162304,333.280256
0000000348,6,1764430853955184000,0.013568,0.45952,0.013824,13.609984,74.08256,101.624064,122.487552,144.895744
0000000648,9,1764430853998417200,0.016128,0.18048,0.016384,17.62176,72.242944,94.55872,308.993024,333.58208
0000000250,5,1764430854048216800,0.012544,1.435648,0.0128,17.53472,58.717952,79.596288,288.416,309.668352
0000000049,3,1764430854050690600,0.015104,0.559872,0.015616,21.300992,60.74496,81.362176,270.85312,292.689664
0000000455,7,1764430854050872800,0.027392,0.62592,0.027904,25.89952,57.975808,78.370048,299.334144,320.82688
0000000550,8,1764430854051805000,0.012288,0.16512,0.012544,11.163136,47.533824,68.616192,282.26816,303.344128
0000000151,4,1764430854052849000,0.0128,0.169472,0.013056,208.775168,222.5664,243.044352,442.040576,462.620672
0000000349,6,1764430854056043500,0.018688,0.515072,0.0192,34.281728,243.820032,264.653056,295.755776,316.829696
0000000649,9,1764430854098480600,0.013568,0.672256,0.013824,203.827968,232.09984,252.613376,272.373248,296.97792
0000000251,5,1764430854147179800,0.022272,0.214528,0.022528,182.518784,221.340672,242.001664,261.439488,282.43328
0000000050,3,1764430854150699500,0.021504,0.255232,0.022016,169.871104,225.675008,246.78528,263.378176,283.751168
0000000456,7,1764430854150908200,0.023808,0.217344,0.02432,189.270272,214.975744,235.479552,262.799104,283.359488
0000000551,8,1764430854151827700,0.018944,0.20096,0.0192,175.520768,210.070784,231.281664,246.378496,266.573056
0000000152,4,1764430854152961300,0.020224,0.229888,0.02048,108.994304,123.646208,144.132352,346.703104,365.72032
0000000350,6,1764430854156002000,0.022016,0.222976,0.022528,136.22656,159.874048,180.471296,213.47712,234.356224
0000000650,9,1764430854198632700,0.020736,0.271104,0.021248,107.121664,156.834816,177.468416,204.1984,225.411328
0000000252,5,1764430854247375000,0.02304,0.214528,0.023552,83.078144,141.045248,161.740032,384.977408,405.736704
0000000051,3,1764430854250919200,0.07424,0.784128,0.096,68.757504,108.809472,129.313792,154.834176,175.582976
0000000457,7,1764430854251178500,0.013056,0.168192,0.013312,90.826752,141.856,162.411776,391.642112,406.892544
0000000552,8,1764430854251894300,0.02944,0.284928,0.029952,80.130304,132.949248,153.4656,353.259776,376.649472
0000000153,4,1764430854253049300,0.027136,0.228096,0.027648,10.341632,27.970816,52.527616,246.073088,266.2464
0000000351,6,1764430854256133000,0.02048,0.281088,0.020736,36.366336,78.276352,98.791424,128.58496,147.726592
0000000651,9,1764430854298769200,0.034048,0.322816,0.03456,7.296,36.383488,57.043456,95.963136,118.848768
0000000253,5,1764430854347854600,0.046336,0.479488,0.046592,38.160128,60.079104,81.311744,284.414976,302.969088
0000000052,3,1764430854351106600,0.025088,0.189696,0.0256,12.27776,41.525248,62.376192,283.373568,305.2544
0000000458,7,1764430854351561200,0.01664,0.312576,0.016896,25.458944,52.986624,73.481216,291.196672,310.68544
0000000553,8,1764430854351926500,0.012032,0.181248,0.012288,12.96768,44.119552,65.170432,258.2144,278.705664
0000000154,4,1764430854353167000,0.022272,0.193024,0.022784,138.459392,357.434368,377.958656,593.651968,614.633472
0000000352,6,1764430854356288000,0.069376,1.13152,0.075776,23.901184,241.2736,261.882368,283.953664,305.470976
0000000652,9,1764430854398854100,0.031488,0.221184,0.032,7.991296,246.7392,267.137024,491.70816,515.095808
0000000254,5,1764430854448231000,0.045312,0.308224,0.061952,177.62176,209.378304,229.946112,453.172224,474.606336
0000000053,3,1764430854451262500,0.022272,0.66304,0.022784,176.62336,204.259072,224.695808,237.3824,259.11808
0000000459,7,1764430854451674400,0.023296,0.31232,0.023808,178.497024,209.907712,230.477568,461.543168,483.074304
0000000554,8,1764430854452074000,0.040448,0.371968,0.040704,149.900032,375.502592,396.600064,599.603456,621.833984
0000000155,4,1764430854453276400,0.02176,0.192512,0.022272,37.90336,257.487616,278.013952,497.170688,520.230656
0000000353,6,1764430854456369700,0.020736,0.282112,0.021248,136.004096,159.052032,180.657152,192.27904,214.604032
0000000653,9,1764430854498964200,0.021504,0.2368,0.02176,116.17024,154.639616,175.140096,399.74528,420.861696
0000000255,5,1764430854548175600,0.02176,0.173568,0.022016,81.275904,121.094144,141.634816,352.069632,373.259008
0000000054,3,1764430854551447800,0.021248,0.211456,0.021504,78.422016,115.716864,137.142784,368.196608,391.395072
0000000460,7,1764430854551686100,0.018688,0.187136,0.018944,79.686912,121.24928,141.824512,365.684736,389.911296
0000000555,8,1764430854552189700,0.032512,0.21632,0.032768,51.996928,275.29728,295.776256,498.927104,519.74784
0000000156,4,1764430854553351000,0.104448,0.385536,0.11136,151.212032,164.462592,184.945664,402.147328,421.85984
0000000354,6,1764430854556578000,0.042496,0.317184,0.04352,36.110336,61.56928,84.04864,103.09632,124.152832
0000000654,9,1764430854599164700,0.086528,0.874496,0.09472,18.447616,61.244928,81.66016,298.651648,321.146368
0000000256,5,1764430854648289300,0.019456,1.511936,0.019712,15.790592,252.225536,272.793344,298.234368,321.326848
0000000461,7,1764430854651828500,0.024064,0.274176,0.024576,14.65728,28.281088,48.747776,266.27456,290.247424
0000000055,3,1764430854652357000,0.019968,0.375552,0.02048,18.545152,30.489856,50.971904,267.760128,290.148864
0000000556,8,1764430854652497200,0.013312,0.16384,0.013568,168.84736,180.781824,201.649664,402.87104,424.128
0000000157,4,1764430854653982200,0.022272,0.190464,0.022528,51.991552,67.879936,88.310272,301.157632,322.139904
0000000355,6,1764430854656608800,0.013056,0.18816,0.013312,213.088768,267.687936,288.490752,303.093504,323.833344
0000000655,9,1764430854699298000,0.023296,0.52864,0.023808,179.410688,229.03552,249.638144,264.177408,288.0256
0000000257,5,1764430854748378600,0.016128,0.182528,0.016384,138.286592,189.445888,211.262464,428.440576,452.275456
0000000462,7,1764430854751904000,0.023552,0.27904,0.024064,139.20256,183.087104,203.648768,408.754176,429.5808
0000000056,3,1764430854752424700,0.020224,0.201728,0.02048,161.796608,195.176192,215.737344,224.65408,244.73088
0000000557,8,1764430854752645600,0.030208,0.345856,0.03072,69.417728,86.3424,107.121408,303.482112,324.880896
0000000158,4,1764430854754006000,0.021504,0.298496,0.02176,186.549504,434.270976,455.633408,480.269824,500.710656
0000000356,6,1764430854756638500,0.02048,0.208128,0.020736,113.398272,167.959808,194.979072,212.51072,235.369984
0000000656,9,1764430854799488800,0.02048,0.2752,0.020736,87.044096,137.465856,157.993984,171.252736,191.855104
0000000258,5,1764430854848434000,0.020992,0.227584,0.021504,38.944512,81.07776,102.29248,321.627392,342.489856
0000000463,7,1764430854852026400,0.020736,0.348416,0.020992,43.837184,91.862016,112.891392,315.193344,336.639232
0000000057,3,1764430854852603100,0.014336,0.529408,0.014592,63.294464,109.502976,129.999104,352.27392,373.353728
0000000558,8,1764430854852761300,0.070656,0.378624,0.071168,192.5248,209.045504,229.799424,437.037056,457.691136
0000000159,4,1764430854854090000,0.039168,0.312832,0.039936,86.198016,329.399296,350.11968,375.401472,397.95968
0000000357,6,1764430854856762000,0.039168,0.316928,0.039936,15.291648,96.1792,117.296128,336.404224,357.249024
0000000657,9,1764430854899577900,0.020992,0.231424,0.021248,17.8176,58.490112,79.083776,301.768704,324.10496
0000000259,5,1764430854948478500,0.029184,0.345344,0.029952,208.47744,258.36544,279.443968,299.856896,321.439744
0000000464,7,1764430854952070400,0.054784,0.477696,0.055552,200.104192,253.56416,274.29248,298.012416,319.73376
0000000058,3,1764430854952712000,0.01664,0.212224,0.017152,12.768768,27.991552,48.506368,255.319552,277.682176
0000000559,8,1764430854953273600,0.02944,0.194304,0.029696,94.840064,114.084352,134.558976,337.39136,358.246656
0000000160,4,1764430854955355000,0.014848,3.38048,0.015104,208.495872,255.919104,278.926592,487.434496,508.603904
0000000358,6,1764430854956831500,0.013056,0.191232,0.013312,8.52352,247.053056,267.68896,285.556224,306.21696
0000000658,9,1764430854999683600,0.029696,0.308992,0.030464,180.86784,240.225024,261.010432,478.013184,498.401024
0000000260,5,1764430855048932400,0.022528,0.210432,0.022784,112.835584,165.325056,186.189568,210.337792,230.886144
0000000465,7,1764430855052179000,0.041472,0.219136,0.04224,106.24768,166.861568,188.994816,206.494464,228.276992
0000000059,3,1764430855052832800,0.030976,0.302336,0.031744,144.280832,180.748288,201.241088,412.08448,438.762752
0000000161,4,1764430855054588400,0.019712,0.223488,0.019968,112.984832,164.587776,187.90144,391.65056,413.35808
0000000560,8,1764430855055461600,0.019712,0.188672,0.020224,7.435008,22.252288,42.740224,234.948352,255.98976
0000000359,6,1764430855056885800,0.033792,0.22912,0.03456,126.818816,178.49344,199.509248,218.24768,239.176704
0000000659,9,1764430855099791400,0.022528,0.237312,0.02304,85.380864,123.4368,143.920384,162.402304,183.70048
0000000261,5,1764430855149174500,0.023808,0.326144,0.02432,14.076928,91.034368,112.274176,328.678912,348.227328
0000000466,7,1764430855152289000,0.012032,0.777984,0.012288,19.13216,83.182848,104.098048,119.164672,139.990016
0000000060,3,1764430855153145300,0.013568,0.332032,0.013824,45.438464,95.37152,116.08448,316.63744,336.010752
0000000561,8,1764430855154671600,0.02816,0.272896,0.028672,132.052992,150.62016,171.14112,368.471808,389.904896
0000000162,4,1764430855154844700,0.020224,0.261888,0.020736,21.642496,70.520576,94.912512,291.301632,313.038848
0000000360,6,1764430855156953600,0.013568,0.188672,0.01408,27.14752,77.741312,99.552512,112.279552,134.271744
0000000660,9,1764430855199796500,0.014592,0.149248,0.014848,27.15648,51.93856,73.079552,280.965376,301.914368
0000000262,5,1764430855250177000,0.01408,0.262656,0.030976,13.04832,238.160384,258.937344,286.459904,307.3536
0000000467,7,1764430855252453600,0.015104,0.511488,0.015616,10.96704,242.025984,262.628096,279.91168,301.410304
0000000061,3,1764430855253160200,0.016128,0.184576,0.016384,207.376896,435.486208,456.075264,660.559872,682.486784
0000000163,4,1764430855255080000,0.10624,0.630528,0.10752,184.659968,403.968256,424.6528,630.514432,651.494656
0000000562,8,1764430855255291600,0.025856,1.05344,0.026368,31.883264,43.870464,64.3392,265.52576,287.694848
0000000361,6,1764430855257140200,0.0128,0.233984,0.013056,13.66528,242.441728,264.832512,468.744704,490.409216
0000000661,9,1764430855299878700,0.022272,0.222208,0.022784,174.85056,201.69728,222.542592,237.456128,257.410304
0000000263,5,1764430855350294000,0.020992,0.264704,0.021504,125.350656,171.95392,192.425216,205.182464,225.393664
0000000468,7,1764430855352541700,0.022528,0.225536,0.02304,128.314624,152.071168,172.498432,186.554112,207.58912
0000000062,3,1764430855353211600,0.020992,0.229376,0.021248,108.324608,336.435712,356.850432,568.7744,589.720832
0000000164,4,1764430855355008800,0.022528,0.245504,0.02304,84.690176,304.651264,325.147904,533.943552,554.45376
0000000563,8,1764430855355407000,0.027904,0.19968,0.028416,162.619648,188.663808,209.16096,417.775616,438.40128
0000000362,6,1764430855357213400,0.021504,0.230912,0.022016,133.021952,150.497536,171.332096,371.382272,391.818496
0000000662,9,1764430855400000800,0.029696,0.924928,0.030208,76.045312,110.737408,132.324096,145.036288,165.979392
0000000264,5,1764430855450384100,0.02304,0.233984,0.023296,25.67552,55.74528,76.894464,97.383424,117.844992
0000000469,7,1764430855452642300,0.021504,0.217088,0.022016,31.478784,68.686848,89.111296,294.323968,316.317184
0000000063,3,1764430855453349600,0.023296,0.446976,0.023552,8.413184,236.408576,256.864256,468.684032,489.179648
0000000165,4,1764430855455103500,0.019968,0.238336,0.02048,197.412096,211.986176,232.454144,436.700416,457.716992
0000000564,8,1764430855455513900,0.02176,0.245504,0.022272,62.826752,97.454848,117.93792,317.99936,338.211072
0000000363,6,1764430855457441300,0.015104,0.188672,0.01536,35.575296,55.659776,76.177664,270.60352,291.541504
0000000663,9,1764430855500311800,0.067072,0.703744,0.06784,18.110464,47.817216,68.271872,257.24032,279.385344
0000000265,5,1764430855550444500,0.0256,0.245504,0.025856,6.043136,237.71648,258.46656,477.362432,497.393152
0000000470,7,1764430855552715300,0.013824,0.384768,0.014336,191.679232,210.718464,231.416576,249.8496,270.749696
0000000064,3,1764430855554092800,0.025344,0.341504,0.025856,125.988864,138.97984,159.588608,368.844288,390.268928
0000000166,4,1764430855555229000,0.067584,1.239808,0.077312,98.477568,113.453824,133.992704,335.192576,356.218112
0000000565,8,1764430855555999700,0.019456,0.532992,0.019968,207.789056,233.657856,255.215872,471.18976,492.45952
0000000364,6,1764430855557531100,0.013568,0.169472,0.013824,165.53472,176.255488,196.837632,398.8864,419.695872
0000000664,9,1764430855600179000,0.018688,0.215296,0.0192,152.807168,199.905536,220.912896,434.112,455.431424
0000000266,5,1764430855650550300,0.021504,1.005056,0.02176,114.4,142.70592,163.42016,376.57216,393.48736
0000000471,7,1764430855652829400,0.019712,0.507136,0.019968,91.689216,130.299648,150.732544,360.920064,383.204864
0000000065,3,1764430855654148000,0.023296,0.342016,0.023552,27.929088,44.63872,65.1008,266.24896,289.079808
0000000167,4,1764430855655309600,0.0128,0.201984,0.013056,5.899776,18.26944,38.727936,238.946816,259.585024
0000000566,8,1764430855655899100,0.038912,0.736512,0.039424,110.511104,133.466368,155.645184,373.968128,395.310848
0000000365,6,1764430855658020400,0.043008,0.355584,0.04352,65.515264,81.51552,102.107904,298.719488,318.62784
0000000665,9,1764430855700291800,0.02688,0.248832,0.027136,53.872384,87.011328,107.537408,331.781632,352.815616
0000000267,5,1764430855750628900,0.02944,0.351488,0.029952,15.94624,51.832064,72.833536,279.904768,300.534784
0000000472,7,1764430855752923100,0.012544,0.255744,0.0128,17.011712,39.919104,60.397056,272.158464,294.363648
0000000066,3,1764430855754176800,0.018944,0.20736,0.0192,158.04544,184.188672,204.703232,397.16992,418.13888
0000000168,4,1764430855755427000,0.02176,1.227264,0.022272,129.094144,349.047808,369.523968,577.797632,599.384576
0000000567,8,1764430855755960000,0.032768,0.344832,0.03328,12.663552,46.354432,66.985216,277.995776,299.6864
0000000366,6,1764430855758133800,0.080128,0.521728,0.086784,188.131584,201.199872,222.151936,428.118016,449.614592
0000000666,9,1764430855800305400,0.012544,0.2304,0.0128,223.751168,254.942976,275.436288,478.307072,499.974656
0000000268,5,1764430855850719000,0.020736,0.2048,0.020992,177.805312,398.159872,419.299072,441.993216,462.472704
0000000473,7,1764430855853003300,0.023552,0.205056,0.023808,163.612928,196.18688,217.796608,430.006272,451.333888
0000000067,3,1764430855854208000,0.021504,0.259072,0.022016,57.674752,78.190848,99.237376,294.307072,315.7568
0000000169,4,1764430855855642000,0.04224,0.463104,0.043008,28.993792,249.645824,270.10304,472.891904,497.726464
0000000568,8,1764430855856178000,0.037632,0.219904,0.0384,167.14112,188.37888,208.857088,419.397632,440.979712
0000000367,6,1764430855858235400,0.020736,0.18944,0.020992,88.29568,103.888384,124.44672,330.523648,351.2064
0000000667,9,1764430855900564200,0.013568,1.157376,0.013824,123.057408,145.218304,165.754368,370.408448,393.227264
0000000269,5,1764430855951452200,0.021504,0.43008,0.022016,76.34944,291.922688,312.517888,331.931136,353.567488
0000000474,7,1764430855953127400,0.016128,0.20864,0.016384,74.126848,104.345344,124.937984,332.781056,354.779904
0000000068,3,1764430855954228700,0.029696,0.23808,0.030464,190.759424,410.290688,431.094016,637.805824,658.42304
0000000170,4,1764430855955732700,0.021248,0.36864,0.02176,141.739008,153.800704,174.565888,374.679552,395.404288
0000000569,8,1764430855956257500,0.01408,0.294144,0.014336,67.885568,98.891776,119.971072,329.923072,349.954816
0000000368,6,1764430855958930000,0.020224,0.57728,0.020736,5.122048,15.756032,36.378112,230.03136,250.862592
0000000668,9,1764430856000712400,0.021248,0.250368,0.021504,23.64672,50.283008,70.720256,272.180992,294.004992
0000000270,5,1764430856051615500,0.019712,0.204032,0.019968,186.3488,199.00032,219.795968,248.801024,268.68608
0000000475,7,1764430856053307100,0.03712,1.436928,0.037632,5.986048,15.964928,36.577536,235.74272,256.598784
0000000069,3,1764430856054370600,0.020224,0.205824,0.02048,90.87104,311.479552,331.934464,537.968384,558.38976
0000000171,4,1764430856056007000,0.075008,0.393984,0.081664,41.949184,59.635456,80.224256,276.200704,296.730112
0000000570,8,1764430856056398300,0.031232,0.457216,0.031744,205.671424,245.346048,266.351872,472.32512,491.423488
0000000369,6,1764430856058990800,0.023552,0.20352,0.023808,123.872,137.007104,157.549568,356.521728,376.46464
0000000669,9,1764430856100808200,0.04864,0.470784,0.049408,170.6432,387.449088,408.46464,612.815616,634.04544
0000000271,5,1764430856151730000,0.016128,0.208128,0.016384,86.485248,102.960896,123.73376,149.59872,170.024448
0000000476,7,1764430856153381000,0.030976,1.000704,0.031744,132.634368,151.4368,171.994112,373.028864,394.409984
0000000070,3,1764430856155378000,0.019456,0.264192,0.019712,202.15296,215.740416,236.865792,436.884736,457.487104
0000000172,4,1764430856155954000,0.044032,0.258816,0.045056,168.743936,390.797312,411.260416,621.02272,642.764288
0000000571,8,1764430856156518100,0.027904,0.230656,0.028672,116.728064,145.192704,167.085312,373.224704,393.689856
0000000370,6,1764430856159063800,0.028416,0.24192,0.030464,24.691456,42.33472,62.921216,255.931904,276.42112
0000000670,9,1764430856200949000,0.030464,0.74112,0.030976,77.993728,294.620416,315.184896,516.8192,537.324544
0000000272,5,1764430856251829800,0.02048,0.364544,0.020736,4.72832,45.32224,66.155008,260.846336,281.974272
0000000477,7,1764430856253483800,0.033024,0.316416,0.033792,33.014784,58.072576,78.587136,273.355776,296.634624
0000000071,3,1764430856255501300,0.019456,0.37632,0.115456,102.536448,124.88448,145.389312,340.536832,361.1584
0000000173,4,1764430856256103200,0.035072,0.239616,0.035584,68.525312,289.521408,310.774784,521.129216,541.583616
0000000572,8,1764430856256703700,0.019712,0.705024,0.02048,17.822464,49.478144,69.951744,272.882944,293.702144
0000000371,6,1764430856259540500,0.024576,0.190976,0.024832,150.93248,366.816768,387.749376,598.217984,619.798528
0000000671,9,1764430856301098200,0.03072,0.276224,0.031232,181.854464,194.719232,215.22176,417.323776,438.080256
0000000273,5,1764430856351941600,0.02048,0.306176,0.020736,156.516864,181.200896,201.910784,407.525632,429.833984
0000000478,7,1764430856353569800,0.030464,0.209152,0.03072,167.378688,184.95104,206.116096,414.375424,435.40864
0000000072,3,1764430856355616000,0.021248,0.288768,0.02176,4.957952,23.430656,43.955456,240.481536,260.854528
0000000174,4,1764430856356230000,0.124928,0.358912,0.125696,180.811776,196.754432,217.282304,423.602432,444.609024
0000000573,8,1764430856356693200,0.013056,0.380928,0.013312,159.543808,383.928576,404.600576,617.448192,638.343424
0000000372,6,1764430856359606300,0.022272,0.283904,0.022784,51.045888,266.98368,287.598848,493.710592,514.908928
0000000672,9,1764430856401176000,0.029952,0.253952,0.030208,81.998336,100.403968,121.499136,317.473536,338.33088
0000000274,5,1764430856452036000,0.0256,0.315904,0.026112,56.86784,90.82624,111.28448,309.820928,330.246912
0000000479,7,1764430856453682200,0.022016,0.259328,0.022272,68.037376,94.356224,114.907392,313.353984,334.665728
0000000073,3,1764430856455716400,0.022272,0.29568,0.022528,132.343552,357.290496,377.995008,589.2672,610.630144
0000000175,4,1764430856456349000,0.022784,0.248064,0.02304,82.92096,98.24256,118.836736,324.670976,345.6
0000000574,8,1764430856456845000,0.022272,0.25216,0.022784,63.076608,284.465664,305.059328,518.329856,538.797568
0000000373,6,1764430856459730700,0.020224,0.266752,0.020736,160.792832,173.755648,194.28992,400.730624,421.508864
0000000673,9,1764430856501152300,0.012288,1.08032,0.0128,206.429696,222.205952,242.78528,446.583552,467.5136
0000000275,5,1764430856553234700,0.375552,0.762624,0.377344,200.973568,238.406144,258.86848,457.084416,480.21504
0000000480,7,1764430856553883600,0.02944,0.269312,0.029952,208.509696,243.442432,263.913472,480.077312,503.858688
0000000074,3,1764430856555819500,0.022272,0.247808,0.022784,33.469184,255.515904,276.552448,488.339968,509.922304
0000000176,4,1764430856556480300,0.019968,0.236288,0.020224,210.318336,239.539456,260.248576,466.187776,487.97312
0000000575,8,1764430856556942000,0.020736,0.222208,0.020992,175.079168,189.004288,209.90336,417.944576,438.8608
0000000374,6,1764430856559833600,0.041472,0.261376,0.0512,61.114112,78.756864,99.195392,301.169408,321.506048
0000000674,9,1764430856601290800,0.021248,0.285696,0.02176,112.732672,131.382528,153.274112,351.149568,371.708416
0000000276,5,1764430856653027000,0.044032,0.29184,0.0448,100.539904,135.161856,156.02432,357.090048,378.322944
0000000481,7,1764430856654002700,0.04096,0.311552,0.044288,106.141696,142.783232,163.300864,375.744512,395.401216
0000000075,3,1764430856655933000,0.027392,0.214784,0.027904,150.396928,165.44896,185.983744,394.144768,415.6544
0000000177,4,1764430856656600600,0.035584,0.238848,0.036096,118.696192,141.331712,161.7984,371.773184,391.007232
0000000576,8,1764430856657056800,0.030976,0.205312,0.031744,77.2928,90.532096,111.063808,319.179776,340.023552
0000000375,6,1764430856659930000,0.020224,0.214528,0.020736,191.673856,204.49024,224.977408,424.521472,446.628352
0000000675,9,1764430856701454300,0.02176,0.189696,0.022272,10.63424,31.546112,52.899328,249.4784,270.14016
0000000277,5,1764430856753687600,0.012032,0.214528,0.012544,8.946944,45.814272,66.35008,259.591424,280.9856
0000000482,7,1764430856754251800,0.025088,1.698048,0.025344,18.614528,55.295744,75.76448,281.37344,303.50336
0000000076,3,1764430856756238600,0.039424,0.307456,0.040192,51.06816,65.973504,86.59456,293.619712,314.725376
0000000178,4,1764430856756788000,0.014336,0.370432,0.014592,18.967296,51.33312,71.795712,277.340416,297.431808
0000000577,8,1764430856757552000,0.014336,0.277504,0.014592,201.875456,230.447104,251.926016,448.851968,469.381632
0000000376,6,1764430856760138800,0.016384,1.811712,0.01664,91.515136,109.923072,130.33856,325.163776,346.36928
0000000676,9,1764430856801607200,0.021504,0.821504,0.022016,142.923264,362.879744,383.738624,585.452288,606.584064
0000000278,5,1764430856853221400,0.022016,0.325376,0.022528,153.594624,184.615168,205.330432,417.521408,438.807296
