gnbid,type,timestamp,SM5G_PDU_SESSION_INACTIVE,MM5G_NULL,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000643,9,1764427295286944000,0.043008,0.04224,0.612352,9.327872,27.791616,48.760064,246.62016,269.099264
0000000743,10,1764427295292246000,0.039168,0.038656,0.433664,5.04192,23.143168,44.263168,241.098496,262.661888
0000000243,5,1764427295310353700,0.033024,0.032256,0.696064,5.081088,22.09408,43.277056,234.327296,257.43232
0000000843,11,1764427295315591700,0.028672,0.027904,0.354816,5.993728,21.61152,42.412544,232.660736,255.039232
0000000443,7,1764427295320584200,0.040448,0.039424,0.589824,5.904896,19.260416,40.254976,231.5008,255.328256
0000000343,6,1764427295340921600,0.047104,0.046336,0.629504,4.872192,20.911616,41.96352,235.935744,257.5552
0000000543,8,1764427295345566500,0.03584,0.035328,0.76672,5.351424,23.666944,44.470016,235.88352,258.1312
0000000143,4,1764427295354000600,0.036608,0.03584,0.79616,5.639936,19.795968,40.652032,233.709056,255.398144
0000000043,3,1764427295354555600,0.02816,0.027648,0.859648,6.263808,21.018368,41.762048,232.39936,254.488576
0000000644,9,1764427295687147500,0.029952,0.02944,0.286208,56.30336,73.452544,94.011136,284.613888,306.05696
0000000744,10,1764427295692323800,0.04736,0.045568,0.918784,47.416064,64.203008,85.02656,276.153856,297.437696
0000000244,5,1764427295710411300,0.021504,0.021248,0.411392,41.629184,58.155776,78.846464,269.143296,290.225152
0000000844,11,1764427295715707400,0.023808,0.023296,0.419328,45.96096,61.160448,81.77664,275.933184,297.346304
0000000444,7,1764427295720679200,0.02304,0.022528,0.28032,41.1328,55.449856,75.974912,267.116544,288.291072
0000000344,6,1764427295741045000,0.035072,0.034304,0.385536,42.119424,57.292288,78.118144,266.297088,287.572992
0000000544,8,1764427295745690000,0.032768,0.032256,0.387584,48.32512,65.393152,86.106368,274.693888,295.677696
0000000144,4,1764427295754083000,0.032,0.031232,0.39936,42.665472,58.82112,79.483392,270.468096,291.716608
0000000044,3,1764427295754623500,0.02048,0.019712,1.499648,39.607808,56.9984,77.563392,267.475456,287.918336
0000000645,9,1764427296087341600,0.035584,0.035072,0.33152,94.102272,111.26784,132.082432,326.074368,347.219968
0000000745,10,1764427296092497000,0.026624,0.026368,0.36736,88.376832,106.72896,127.316736,324.279808,345.56544
0000000245,5,1764427296110585600,0.040192,0.039936,0.355584,72.61312,88.582912,109.125888,305.869312,327.421952
0000000845,11,1764427296115877400,0.058624,0.05632,0.351232,85.192192,98.593024,119.296256,311.89888,333.08544
0000000445,7,1764427296120746200,0.079616,0.079104,0.348672,75.08736,90.37184,110.869504,300.231424,320.838656
0000000345,6,1764427296141178000,0.083456,0.082176,0.67584,70.482688,82.045184,102.559232,290.707712,311.428864
0000000545,8,1764427296145870800,0.01536,0.014848,0.248064,82.16192,99.874304,120.358912,312.138752,333.514496
0000000145,4,1764427296154154800,0.032,0.030976,0.2496,78.131712,94.513664,114.944768,307.500032,328.974848
0000000045,3,1764427296154657800,0.020224,0.019968,0.27264,73.569792,91.203328,111.836416,303.780608,324.823552
0000000646,9,1764427296487396400,0.021504,0.021248,0.24704,132.034304,151.492352,172.095488,365.695232,387.086848
0000000746,10,1764427296492731100,0.083968,0.079616,0.376064,132.926976,151.899904,172.518656,370.036736,390.924288
0000000246,5,1764427296510725600,0.020992,0.020736,0.27136,113.196032,134.144512,154.978048,354.187776,374.979328
0000000846,11,1764427296516056600,0.028672,0.027904,0.279296,126.543104,145.873408,167.087104,356.033792,377.194752
0000000446,7,1764427296520945700,0.021248,0.020736,0.251904,108.404736,127.65312,148.387072,344.265984,365.677056
0000000346,6,1764427296541291500,0.016896,0.01664,0.409856,99.788288,117.3504,138.25152,328.81792,349.864192
0000000546,8,1764427296545986600,0.021504,0.021248,0.229888,118.051584,144.04608,164.680448,359.627264,380.627456
0000000146,4,1764427296554300000,0.012544,0.012032,0.275968,119.011072,140.265216,160.778752,352.107776,373.250304
0000000046,3,1764427296554786300,0.019712,0.019456,0.211712,119.003904,141.973504,162.53056,357.333504,378.509824
0000000647,9,1764427296887541800,0.022784,0.022272,0.346624,171.730688,184.184576,204.819968,392.40832,413.662208
0000000747,10,1764427296892811000,0.013056,0.012544,0.243712,174.920448,191.260416,212.392448,403.560704,424.89344
0000000247,5,1764427296910856200,0.019968,0.019712,0.223488,161.532672,180.09472,200.581376,395.19616,416.234752
0000000847,11,1764427296916109300,0.055808,0.045056,0.297472,166.708224,183.257088,204.759808,394.348032,415.346432
0000000447,7,1764427296921035000,0.019968,0.019456,0.272128,155.288832,175.170816,195.714816,399.143424,420.281344
0000000347,6,1764427296941486300,0.024832,0.024576,0.242688,138.103808,157.2672,177.996544,377.643008,398.80192
0000000547,8,1764427296946150100,0.020736,0.020224,0.256768,166.529024,183.6736,204.312064,400.55424,421.714944
0000000147,4,1764427296954489900,0.046336,0.045568,0.297984,158.102784,175.111936,196.332288,387.183104,407.5648
0000000047,3,1764427296954944800,0.024064,0.023552,0.304384,165.33376,179.687168,200.873216,390.571264,411.919872
0000000648,9,1764427297288010200,0.017152,0.01664,0.35072,199.359744,211.163392,231.790848,421.341184,442.205184
0000000748,10,1764427297292864000,0.020736,0.020224,0.191488,5.174016,25.55776,46.220032,240.6848,262.068736
0000000248,5,1764427297311007000,0.033024,0.032512,0.322304,200.390912,217.12384,237.703424,434.027776,455.554816
0000000848,11,1764427297316538000,0.016128,0.015872,0.204544,203.048704,221.097728,241.637376,437.890816,458.386944
0000000448,7,1764427297321065700,0.020736,0.02048,0.43136,209.32224,224.138752,244.68992,441.223168,461.792512
0000000348,6,1764427297341716700,0.013568,0.013312,0.1984,181.867008,200.68736,222.150912,413.561344,434.632448
0000000548,8,1764427297347184600,0.021248,0.020736,0.269056,206.159872,226.540288,247.42784,442.795776,463.7248
0000000148,4,1764427297354645000,0.02816,0.027648,0.39296,198.872576,218.989312,239.529728,437.003776,458.085888
0000000048,3,1764427297355785500,0.020224,0.019968,0.3008,197.611776,215.090688,235.744512,426.44736,446.917632
0000000649,9,1764427297688247600,0.041984,0.037888,0.328448,16.704512,231.924992,252.318464,444.0512,466.334464
0000000749,10,1764427297692993000,0.021248,0.020992,1.326336,47.813888,75.546112,96.083968,293.71648,314.720768
0000000249,5,1764427297711134700,0.03456,0.033792,0.326656,28.34176,54.409216,75.712768,265.586688,286.962176
0000000849,11,1764427297716651000,0.022528,0.022016,0.435968,34.70976,54.939392,76.045568,270.883072,291.958016
0000000449,7,1764427297721180200,0.02816,0.027904,0.189696,36.517376,256.184576,276.734208,476.485888,497.388032
0000000349,6,1764427297741841700,0.026112,0.025344,0.316928,10.405888,29.836544,50.372352,238.84672,259.739904
0000000549,8,1764427297747536000,0.033024,0.032256,0.285696,37.844736,56.500992,77.958912,269.367296,290.754304
0000000149,4,1764427297754907000,0.016384,0.016128,0.207872,33.38752,50.01472,71.378176,262.440192,283.417856
0000000049,3,1764427297755875000,0.033536,0.032768,0.414208,21.659904,41.529344,62.587136,251.1936,272.173312
0000000650,9,1764427298088380400,0.028672,0.028416,0.246016,40.224256,254.365696,275.01312,465.238272,486.829824
0000000750,10,1764427298093144300,0.02688,0.026624,0.224,101.353984,118.120192,138.695936,329.45792,350.499328
0000000250,5,1764427298111258400,0.020224,0.019968,0.200704,72.350976,93.7024,114.286592,309.538304,330.669056
0000000850,11,1764427298116864500,0.02048,0.020224,0.301056,75.137536,93.93024,114.471168,305.230336,326.88384
0000000450,7,1764427298121360000,0.030208,0.02944,0.25216,68.931328,86.597888,107.060224,299.713792,320.735488
0000000350,6,1764427298141992400,0.022528,0.022272,0.35072,46.244096,65.965824,87.538944,275.673344,296.57984
0000000550,8,1764427298147637800,0.033536,0.032768,0.399104,80.143872,93.061888,113.553152,303.820544,324.952064
0000000150,4,1764427298155046700,0.020736,0.020224,0.254208,67.73504,81.297408,101.805312,293.089024,313.652224
0000000050,3,1764427298156019000,0.032768,0.03072,0.250368,55.830784,66.599424,88.263168,274.587136,295.500544
0000000651,9,1764427298488554500,0.023808,0.023296,0.359936,60.977664,277.187072,297.724416,487.816704,509.19808
0000000751,10,1764427298493306000,0.023552,0.023296,0.379136,141.364992,162.189056,182.780928,374.1248,395.1104
0000000251,5,1764427298511551000,0.051712,0.0512,0.375552,116.1344,138.386944,158.912768,355.518208,376.917504
0000000851,11,1764427298517076500,0.016384,0.016128,0.38016,116.01024,134.369792,154.9824,346.195712,367.15008
0000000451,7,1764427298521508400,0.0384,0.037888,0.24448,113.350656,137.1776,158.577408,353.629184,375.126528
0000000351,6,1764427298542179800,0.02176,0.021248,0.284928,81.177856,103.380224,124.459008,314.734336,336.017664
0000000551,8,1764427298547847400,0.063488,0.062464,0.44416,111.925248,127.684864,149.443584,338.994944,360.187136
0000000151,4,1764427298555159600,0.043008,0.041728,0.329472,99.164928,113.846272,134.322432,324.171264,345.199872
0000000051,3,1764427298556102400,0.031232,0.030464,0.266496,79.534848,104.515072,125.166848,319.821568,340.596992
0000000652,9,1764427298888627000,0.024832,0.024576,0.2496,83.947776,298.905088,319.67872,508.093952,529.12128
0000000752,10,1764427298893495600,0.018688,0.018432,0.30208,179.119872,205.637632,226.197504,426.406144,447.561728
0000000252,5,1764427298911680000,0.02048,0.020224,0.727808,164.149248,189.286912,209.796096,410.281472,431.8336
0000000852,11,1764427298917268200,0.019456,0.018944,0.365056,149.94304,177.35296,197.96736,393.266176,413.956096
0000000452,7,1764427298921611500,0.032256,0.031744,0.302592,162.064128,185.921792,206.598656,407.063808,428.153344
0000000352,6,1764427298942367700,0.02304,0.022528,0.199936,125.21472,150.763776,172.864256,368.538368,388.933376
0000000552,8,1764427298947923200,0.038656,0.037888,0.367104,145.690368,162.852864,183.677952,385.815552,407.179008
0000000152,4,1764427298955312000,0.02176,0.021248,0.332544,129.284352,152.206592,172.812288,376.891136,398.620928
0000000052,3,1764427298956198100,0.02688,0.026368,0.30464,125.272832,146.674432,167.305728,364.041216,384.01792
0000000653,9,1764427299288681700,0.020224,0.019712,0.56192,104.296704,322.137344,342.618368,534.095616,555.494912
0000000753,10,1764427299293628700,0.02432,0.023808,0.287488,20.832,240.85632,261.476864,452.039936,473.628672
0000000253,5,1764427299311806700,0.03328,0.033024,1.078784,13.827072,29.940224,50.650368,241.462784,262.827264
0000000853,11,1764427299317607200,0.085248,0.08448,0.309248,198.672128,213.301248,233.840896,424.055296,445.136384
0000000453,7,1764427299321698800,0.033792,0.03328,0.435456,10.809344,223.891456,245.030656,441.218304,465.464576
0000000353,6,1764427299342486000,0.02944,0.028928,0.264704,173.877504,191.631616,213.188864,409.66528,431.177984
0000000553,8,1764427299348042800,0.026624,0.025856,0.227072,196.945152,211.354368,231.81568,430.644736,452.542464
0000000153,4,1764427299355394800,0.018176,0.01792,1.067776,183.975168,199.290368,219.7888,413.721088,434.881792
0000000053,3,1764427299356303600,0.029952,0.02944,0.242176,166.892032,181.202432,201.844736,396.998144,417.665792
0000000654,9,1764427299688787500,0.04736,0.047104,0.301056,129.254656,341.652992,362.263808,557.565952,577.566208
0000000754,10,1764427299693745700,0.022272,0.022016,0.231168,47.066368,72.797184,93.83296,287.485952,308.93184
0000000254,5,1764427299712058400,0.020224,0.019968,0.237056,53.16224,74.7264,95.51872,291.251968,310.986752
0000000854,11,1764427299717836500,0.020736,0.020224,0.58496,19.119104,234.01472,254.628352,447.09504,468.572416
0000000454,7,1764427299721799200,0.031488,0.030976,0.216832,32.346368,57.628928,78.227456,266.020864,286.963968
0000000354,6,1764427299742636300,0.021248,0.020992,1.274368,6.61888,226.658048,247.21792,438.271744,460.034304
0000000554,8,1764427299748295700,0.043008,0.042496,1.338368,20.202752,40.766976,61.351424,253.269248,274.50624
0000000154,4,1764427299755535600,0.017152,0.01664,0.305152,9.35552,29.780992,52.643584,241.613056,262.722048
0000000054,3,1764427299756522000,0.038656,0.038144,0.637696,206.740736,220.161536,240.828672,433.699072,454.84544
0000000655,9,1764427300088878000,0.045056,0.044288,0.31488,152.004864,365.413632,385.97248,578.692864,599.745536
0000000755,10,1764427300093931800,0.02048,0.020224,0.205568,93.360384,105.223168,125.788928,317.235456,338.329088
0000000255,5,1764427300112179000,0.022272,0.02176,0.306944,100.973824,114.414336,135.00928,328.125184,349.022464
0000000855,11,1764427300117976800,0.02304,0.022528,0.269824,43.083776,257.250048,278.5152,466.304,488.130048
0000000455,7,1764427300121997000,0.019712,0.019456,0.653056,77.001984,94.697472,115.856384,305.217024,326.465536
0000000355,6,1764427300142792200,0.020992,0.02048,0.404736,33.753088,252.59648,273.149184,461.871616,482.965504
0000000555,8,1764427300148209700,0.023808,0.023552,0.278272,60.6464,75.974912,96.674816,294.248448,315.648768
0000000155,4,1764427300155636700,0.021248,0.020992,0.444928,53.187328,70.454784,90.94528,286.4768,307.862016
0000000055,3,1764427300156562200,0.027904,0.027392,0.280832,28.056832,242.415104,262.938624,451.30752,472.32
0000000656,9,1764427300489146600,0.021248,0.020736,0.243968,175.85024,186.583552,207.085568,398.155008,418.711552
