gnbid,type,timestamp,MM5G_NULL,SM5G_PDU_SESSION_INACTIVE,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000543,8,1764490846580670200,0.054272,0.055296,0.71424,31.518464,254.336512,276.779264,525.617408,5548.570624
0000000043,3,1764490846585360400,0.056832,0.057856,0.54656,27.140864,315.528448,336.2624,641.735936,5665.870848
0000000643,9,1764490846593385000,0.049664,0.050688,0.653568,24.89984,243.178496,264.061952,527.262976,5549.20704
0000000143,4,1764490846601913600,0.066816,0.068352,0.59392,36.794368,299.264256,320.262912,635.708672,5660.708864
0000000243,5,1764490846602250200,0.042496,0.043008,2.141696,38.120448,276.382464,297.562368,578.113792,5599.563008
0000000343,6,1764490846611143700,0.031232,0.031744,0.595712,39.92704,300.394496,321.090048,627.67232,5648.217088
0000000743,10,1764490846618433000,0.042752,0.04352,0.420096,32.629504,266.296576,287.313408,538.720768,5565.123072
0000000843,11,1764490846622322400,0.227072,0.228096,0.825344,29.3568,288.729088,309.59872,615.026944,5636.671744
0000000443,7,1764490846628022000,0.047616,0.048384,0.534272,30.029312,228.09344,249.344,494.689792,5517.161984
0000000544,8,1764490847080804900,0.061952,0.062976,0.417024,92.6592,367.366656,388.169728,658.032896,690.411264
0000000044,3,1764490847085397500,0.032512,0.03328,0.909568,158.696192,211.58016,232.260352,462.66368,485.6512
0000000644,9,1764490847093462800,0.076544,0.089088,0.472576,77.889792,356.9664,377.790464,647.233536,669.335808
0000000144,4,1764490847102139000,0.054784,0.055552,0.665344,162.89152,420.073728,441.07776,706.255872,729.374464
0000000244,5,1764490847102430000,0.15616,0.185344,0.742144,99.652608,351.614976,372.515584,634.16192,657.112576
0000000344,6,1764490847111215600,0.066048,0.066816,0.366336,131.98848,189.791488,210.505728,449.132032,471.42656
0000000744,10,1764490847118739000,0.040704,0.041728,0.478208,86.31808,335.987712,356.820992,658.152704,681.384192
0000000844,11,1764490847122561000,0.07936,0.080896,0.544,145.136896,399.02464,419.727616,677.530624,702.258176
0000000444,7,1764490847128573200,0.022784,0.02304,0.381696,221.736448,264.190464,285.127424,531.235584,552.908544
0000000545,8,1764490847580916000,0.051968,0.052736,0.396288,166.010624,277.62816,298.480128,557.767168,580.143104
0000000045,3,1764490847585533000,0.036096,0.036864,0.369408,191.54688,279.207168,299.800576,545.4144,568.043776
0000000645,9,1764490847593588700,0.032,0.032256,0.35072,154.4832,266.522112,287.343616,553.951488,576.25472
0000000145,4,1764490847602147600,0.03968,0.040704,0.705792,228.25472,302.7456,323.52512,594.134528,617.014272
0000000245,5,1764490847602513400,0.032,0.032768,0.694784,142.889472,258.292224,278.797056,527.075584,550.044672
0000000345,6,1764490847611350800,0.043264,0.044544,0.324096,188.463104,266.092032,287.665152,553.356544,576.843264
0000000745,10,1764490847618713900,0.024064,0.024576,0.305664,163.987712,259.5328,280.353792,542.761728,564.789248
0000000845,11,1764490847622619100,0.066816,0.069376,0.352,215.77088,282.610176,303.465984,579.823104,602.692864
0000000445,7,1764490847628708600,0.04864,0.057088,0.283904,56.590848,307.44064,328.1024,597.211648,619.601152
0000000546,8,1764490848081092000,0.019712,0.020224,0.396288,109.259776,373.344,394.059264,662.226432,682.692864
