gnbid,type,timestamp,SM5G_PDU_SESSION_INACTIVE,MM5G_NULL,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000043,3,1764420416496936400,0.122624,0.121088,0.67712,8.712704,27.7888,48.701184,249.142272,269.207296
0000000243,5,1764420416506470400,0.038912,0.037888,0.507392,4.912896,19.921152,40.86528,237.947648,259.625472
0000000143,4,1764420416569492200,0.030976,0.030208,0.55168,4.738816,18.609664,39.712512,231.4304,252.927232
0000000044,3,1764420416896915200,0.016384,0.015872,0.23552,56.067328,69.80992,90.405888,281.723392,303.039744
0000000244,5,1764420416906689500,0.02304,0.022528,0.892672,45.804288,58.814208,79.627008,271.739648,293.1904
0000000144,4,1764420416969696800,0.054272,0.053504,0.379392,41.62432,53.791232,74.394112,262.140672,283.460096
0000000045,3,1764420417297184800,0.129536,0.127744,0.337408,88.104704,103.256064,123.899136,315.41376,336.4544
0000000245,5,1764420417306818600,0.022528,0.022016,0.259584,77.870336,93.060096,113.579776,302.5088,323.769856
0000000145,4,1764420417369779000,0.025344,0.025088,0.262912,69.886208,81.197824,101.83552,290.981632,312.519936
0000000046,3,1764420417697329700,0.040704,0.040192,0.399104,123.497216,137.272064,158.067712,346.385664,367.764992
0000000246,5,1764420417706955300,0.022272,0.021504,0.315904,108.857088,124.224512,145.128704,333.823488,355.276288
0000000146,4,1764420417769962500,0.026624,0.026112,0.389888,102.007296,114.624512,135.502336,326.561792,347.641856
0000000047,3,1764420418097374700,0.02432,0.023808,0.403968,153.778688,166.502144,187.267072,378.748928,399.298304
0000000247,5,1764420418107086600,0.033792,0.03328,0.297216,140.749824,154.190336,174.738432,366.000128,386.637568
0000000147,4,1764420418170077700,0.02176,0.021504,0.331776,133.112064,145.161984,165.802496,358.791424,380.018432
0000000048,3,1764420418497452300,0.018944,0.018432,0.259072,188.20608,202.451456,222.948608,420.195072,441.264128
0000000248,5,1764420418507299300,0.026368,0.026112,0.42752,178.560768,194.006784,215.27552,409.518848,430.717696
0000000148,4,1764420418570266400,0.021504,0.021248,0.2944,165.200896,177.327616,197.835264,384.904192,405.885184
0000000049,3,1764420418897730600,0.046336,0.045312,0.357632,13.4784,229.524736,250.065408,438.460928,459.612416
0000000249,5,1764420418907339500,0.02048,0.019968,0.360704,5.457408,18.551552,39.151616,231.196672,252.285952
0000000149,4,1764420418970471400,0.02304,0.022528,0.203008,188.649728,200.330496,220.841216,414.100992,435.226112
0000000050,3,1764420419297797600,0.022528,0.022272,0.255744,35.01824,249.725952,270.280704,459.938816,480.992768
0000000250,5,1764420419307572000,0.019712,0.019456,0.331264,35.666688,46.7712,67.206144,260.441344,281.709056
0000000150,4,1764420419370617900,0.025088,0.024576,0.284928,9.896448,21.206272,41.728,232.825088,254.61376
0000000051,3,1764420419697919200,0.031744,0.031488,0.256768,55.241984,272.006144,292.547328,483.920896,505.276416
0000000251,5,1764420419707667700,0.026368,0.025856,0.319744,67.47776,79.346432,100.144128,288.46336,309.568768
0000000151,4,1764420419770723600,0.023552,0.023296,0.294144,40.239872,51.232768,71.88352,261.768192,282.827776
0000000052,3,1764420420098110000,0.035584,0.034816,0.333568,79.09632,293.164032,313.842944,508.411648,528.374272
0000000252,5,1764420420108002800,0.137984,0.11904,0.39936,95.167744,107.038208,127.43168,315.869696,336.958208
0000000152,4,1764420420170900500,0.02432,0.024064,0.250368,68.00768,79.411968,99.908608,288.576,309.715712
0000000053,3,1764420420498303200,0.02816,0.027648,0.24064,102.510592,317.665792,338.241536,530.92224,552.049408
0000000253,5,1764420420508151800,0.04352,0.042752,0.320512,127.732224,140.1984,160.72448,352.188928,373.257984
0000000153,4,1764420420571026200,0.029696,0.028928,0.286976,92.162304,104.105472,124.596224,312.37888,334.184448
0000000054,3,1764420420898406700,0.021504,0.021248,0.321536,127.013632,340.792064,361.372672,549.44768,571.980032
0000000254,5,1764420420908204300,0.02304,0.022784,0.398848,159.400704,172.851968,193.417728,383.507968,404.49664
0000000154,4,1764420420971213600,0.026624,0.026368,0.900864,116.106752,128.779008,149.906688,339.99232,361.096192
0000000055,3,1764420421298518000,0.03328,0.032768,0.238848,146.374144,360.929536,381.553408,571.781376,592.401408
0000000255,5,1764420421308706000,0.031744,0.030976,0.231936,190.910976,202.122752,222.81984,416.80256,438.084352
0000000155,4,1764420421371458600,0.021248,0.020992,0.221696,143.478784,155.087104,175.681792,370.081536,392.916736
0000000056,3,1764420421698728700,0.02688,0.026368,0.218112,167.43168,383.093248,403.629056,594.22592,615.280896
0000000256,5,1764420421708892000,0.0256,0.025088,1.025024,12.758016,231.428608,251.9296,448.84352,470.008064
0000000156,4,1764420421771764700,0.045056,0.036864,0.2752,175.391488,186.821888,207.568128,395.667456,416.797696
0000000057,3,1764420422098818000,0.022784,0.022528,0.302592,189.515776,404.534528,425.67552,632.607744,653.666048
0000000257,5,1764420422109047600,0.023552,0.023296,0.32384,44.013312,258.65984,279.189248,468.494336,489.58336
0000000157,4,1764420422172528000,0.034048,0.03328,0.28416,198.721024,212.840704,233.412352,427.703552,448.830208
0000000058,3,1764420422498966800,0.029184,0.028928,0.243712,6.235392,18.217472,38.810624,233.059072,254.018048
0000000258,5,1764420422509220400,0.035328,0.03456,0.33152,64.157952,280.915456,301.607936,491.547392,512.944384
0000000158,4,1764420422572671500,0.029184,0.028416,0.316672,23.915776,238.718976,259.421184,452.29568,473.50784
0000000059,3,1764420422899099000,0.016896,0.01664,0.277248,36.647936,48.917504,69.467136,261.122816,282.31168
0000000259,5,1764420422909225500,0.022528,0.022016,0.274688,87.62624,303.19872,323.851776,516.377344,537.888
0000000159,4,1764420422972781600,0.024832,0.024064,0.212992,48.288768,262.890752,284.17664,475.453952,496.322816
0000000060,3,1764420423299321600,0.036608,0.03584,0.40704,68.712704,80.835584,101.310464,293.107968,314.173952
0000000260,5,1764420423309382700,0.046848,0.045568,0.393216,111.606784,326.518016,347.2832,540.296704,561.76384
0000000160,4,1764420423372909600,0.025088,0.024576,0.237056,71.543296,286.765568,307.382528,494.767616,516.572928
0000000061,3,1764420423699444700,0.026368,0.026112,0.41088,101.432064,116.819456,137.491456,328.649472,349.838848
0000000261,5,1764420423709493500,0.021248,0.020736,0.393728,135.336192,146.936832,167.442176,354.469888,375.585024
0000000161,4,1764420423773110800,0.028416,0.027904,0.374016,91.134464,305.91232,326.556928,514.630912,535.777536
0000000062,3,1764420424099597000,0.018944,0.018688,0.23552,136.095232,147.903744,168.461312,356.707328,377.83552
0000000262,5,1764420424109723400,0.020224,0.019712,0.228352,161.369856,172.5568,193.023744,381.965056,403.058432
0000000162,4,1764420424173264400,0.028416,0.027904,0.320512,110.98752,325.676544,346.445312,536.535296,558.115072
0000000063,3,1764420424499674000,0.02432,0.023808,0.217344,164.365312,175.752704,196.259072,384.203264,405.381632
0000000263,5,1764420424509889500,0.02176,0.021248,0.288,185.067776,197.678848,218.284544,405.911296,427.291392
0000000163,4,1764420424573436400,0.023296,0.022272,0.218368,131.559168,142.627584,163.129088,353.346816,374.490368
0000000064,3,1764420424900006400,0.022784,0.022528,0.236288,191.654144,203.491072,223.938304,413.572608,435.031552
0000000264,5,1764420424910003500,0.022784,0.022272,0.228864,3.867392,217.019392,237.6704,431.282688,452.103936
0000000164,4,1764420424973485800,0.023296,0.022784,0.24832,157.509888,167.917056,188.501248,377.395456,398.555648
0000000065,3,1764420425300154600,0.028928,0.028672,0.297728,8.835328,223.523584,244.182784,433.283584,454.042624
0000000265,5,1764420425310169000,0.036864,0.036096,0.290304,26.494464,244.565248,265.26976,453.480192,474.501632
0000000165,4,1764420425373614800,0.021248,0.020992,0.342016,181.274624,192.30464,213.0496,402.265856,423.209728
