gnbid,type,timestamp,MM5G_NULL,SM5G_PDU_SESSION_INACTIVE,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000043,3,1764491208139423700,0.067328,0.068608,0.726016,26.672128,116.463616,137.436672,373.13664,5397.348096
0000000044,3,1764491208539378000,0.024832,0.025344,0.51968,197.95328,244.64384,265.580544,486.733312,509.200128
0000000045,3,1764491208939479300,0.027648,0.02816,0.353024,94.605568,140.648448,161.957888,385.545728,408.102912
0000000046,3,1764491209339583200,0.026112,0.026624,0.35072,206.9568,254.912256,275.68128,511.773184,534.207232
0000000047,3,1764491209739782100,0.034304,0.034816,0.41216,124.959744,172.6656,194.097664,416.192512,438.904576
0000000048,3,1764491210139875300,0.029952,0.030464,0.370944,30.794752,272.991744,293.714688,519.82464,542.5792
0000000049,3,1764491210539922400,0.02944,0.029696,0.438784,130.649856,178.734336,199.54048,429.743616,451.7824
0000000050,3,1764491210940059100,0.041472,0.042496,0.32768,45.625344,286.505728,307.261696,529.856256,551.717376
0000000051,3,1764491211340210400,0.026624,0.02688,0.282112,135.76064,175.844096,196.948992,420.589824,443.188736
0000000052,3,1764491211740368100,0.040448,0.041216,0.336896,37.660928,283.371776,304.128768,538.473472,561.111808
0000000053,3,1764491212140522000,0.037888,0.0384,0.329984,145.805824,187.53408,208.592896,439.079168,461.082112
0000000054,3,1764491212540669000,0.036608,0.037376,0.41856,57.7856,301.016576,321.543424,543.824128,565.741824
0000000055,3,1764491212940777200,0.031232,0.031744,0.404736,152.932608,195.993088,216.567808,441.567744,464.780544
0000000056,3,1764491213340918300,0.028416,0.028672,0.251392,58.1376,303.925504,324.589568,558.40384,5581.492992
0000000057,3,1764491213741078800,0.028416,0.028928,0.356608,168.712704,214.164992,234.943488,462.6368,484.969984
0000000058,3,1764491214141220600,0.041728,0.042752,0.346624,70.061824,123.474688,144.11008,363.190272,385.497856
0000000059,3,1764491214541192000,0.034048,0.035072,0.379648,187.555584,237.925888,258.573312,488.412672,511.101184
0000000060,3,1764491214941331000,0.035584,0.03584,0.350208,101.515264,152.875776,173.732864,392.5568,441.831168
0000000061,3,1764491215341871600,0.042496,0.043264,0.360704,214.620416,255.486208,276.375808,505.183744,528.019456
0000000062,3,1764491215742041900,0.026368,0.026624,0.447232,113.2544,161.120768,181.934336,415.47904,438.093568
