gnbid,type,timestamp,SM5G_PDU_SESSION_INACTIVE,MM5G_NULL,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000043,3,1764492294944180000,0.058368,0.057344,0.660224,24.306944,166.156032,187.076352,419.010816,5458.873088
0000000044,3,1764492295244329200,0.029184,0.028672,0.354048,123.91808,168.06656,188.724736,410.868992,432.773888
0000000045,3,1764492295544351700,0.030208,0.029952,0.37376,119.89248,160.034816,180.524032,406.925312,429.122048
0000000046,3,1764492295844435200,0.02304,0.022528,0.389888,115.59936,184.473088,204.98176,434.685696,456.756224
0000000047,3,1764492296144633300,0.035072,0.03456,0.302592,142.871552,182.428928,202.980096,423.268096,445.252864
0000000048,3,1764492296444640300,0.022528,0.022016,0.280064,132.29184,169.651456,190.132224,404.822016,426.83776
0000000049,3,1764492296744724700,0.028416,0.02816,0.235008,112.608,150.202624,170.679296,390.567168,413.586176
0000000050,3,1764492297044848400,0.015872,0.015616,0.270336,98.92992,134.779904,155.336192,373.474816,395.658752
0000000051,3,1764492297345249300,0.02688,0.026624,0.885248,80.227584,117.590016,138.24896,359.166208,381.666816
0000000052,3,1764492297645410300,0.029696,0.029184,0.338176,68.638464,103.450112,124.489984,341.208576,363.13472
0000000053,3,1764492297945432300,0.02176,0.021504,0.19712,49.0368,87.214848,107.700224,321.831168,344.438528
0000000054,3,1764492298245810700,0.023296,0.022784,0.233216,37.123072,282.42688,303.511808,563.20384,585.221888
0000000055,3,1764492298546026800,0.04224,0.041728,0.305408,200.386816,286.36928,307.323648,539.792384,562.187008
0000000056,3,1764492298846978000,0.05248,0.051456,0.981248,204.73472,273.0176,293.555712,517.942272,540.62976
0000000057,3,1764492299147050800,0.035328,0.034816,0.240896,225.943808,262.244352,282.801408,504.307456,526.068736
0000000058,3,1764492299447190300,0.020736,0.02048,0.342784,210.377728,247.147008,267.751936,487.755264,510.069504
0000000059,3,1764492299747296500,0.022272,0.022016,0.257536,193.039616,229.839104,250.5152,466.74176,488.943616
0000000060,3,1764492300047532500,0.045312,0.045056,0.309504,173.345536,210.667008,231.30368,454.153984,476.812544
