gnbid,type,timestamp,MM5G_NULL,SM5G_PDU_SESSION_INACTIVE,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000343,6,1764423116491443200,0.11392,0.1152,0.604416,8.437248,26.279936,47.142144,244.994304,266.479872
0000000143,4,1764423116632630500,0.065024,0.066816,0.443136,5.225216,18.915584,39.699712,229.868032,250.32704
0000000443,7,1764423116636487200,0.022016,0.022784,0.431616,4.562432,17.092608,37.92128,229.975552,250.699264
0000000344,6,1764423116691707400,0.046848,0.047872,0.39808,34.705408,48.02048,68.702464,257.463296,278.778368
0000000043,3,1764423116815734500,0.045312,0.04608,0.648192,5.574656,19.633664,40.508416,230.395136,251.181312
0000000243,5,1764423116817012700,0.04224,0.04352,0.498944,4.674304,19.261696,40.666624,232.640768,253.644032
0000000144,4,1764423116832671700,0.022016,0.022272,0.26112,24.48384,38.606336,59.103232,249.31968,270.377728
0000000444,7,1764423116836675000,0.036096,0.036608,0.25344,24.620288,239.884288,261.4656,464.399616,485.619968
0000000345,6,1764423116891835600,0.05888,0.060416,0.361216,52.96512,267.897088,289.005056,490.567936,511.159552
0000000044,3,1764423117016123600,0.089088,0.089344,0.39168,24.999936,241.024,261.60896,453.574912,474.660352
0000000244,5,1764423117017069300,0.033792,0.034816,0.269568,30.148096,244.178176,264.790272,465.073152,486.004736
0000000145,4,1764423117032754700,0.032512,0.033024,0.525824,45.6448,262.157568,282.896896,473.984768,495.329792
0000000445,7,1764423117036793600,0.034304,0.034816,0.377344,35.396608,50.904832,71.499264,264.90752,285.711616
0000000346,6,1764423117091926300,0.022272,0.022528,0.358656,64.285696,76.148736,96.921088,290.535168,311.1488
0000000045,3,1764423117216195000,0.02432,0.024832,0.30592,36.368896,255.016448,276.301824,467.263232,487.632128
0000000245,5,1764423117217203000,0.030464,0.031232,0.438016,38.882816,51.166976,72.048384,266.959872,287.937024
0000000146,4,1764423117232934100,0.022016,0.022272,0.335104,55.413504,274.703872,295.305984,484.839424,506.053888
0000000446,7,1764423117236969200,0.015104,0.01536,0.234496,58.729984,71.62112,92.084992,278.848512,300.01664
0000000347,6,1764423117292007400,0.02176,0.022272,0.296448,85.919744,302.347264,322.899968,515.90528,536.365056
0000000046,3,1764423117416269000,0.026624,0.027136,0.233216,49.568512,266.90304,287.395072,478.81344,498.318592
0000000246,5,1764423117417242000,0.022784,0.02304,0.295936,60.084736,275.883008,297.07392,497.15584,518.42304
0000000147,4,1764423117433108500,0.027904,0.028672,0.279296,68.834816,286.01728,306.508288,496.618496,517.320704
0000000447,7,1764423117437049000,0.043776,0.05376,0.308992,75.44192,294.322176,314.752512,514.271744,536.056832
0000000348,6,1764423117492104700,0.023296,0.023808,1.4848,97.148928,317.066496,337.86496,529.544192,550.511872
0000000047,3,1764423117616361500,0.045824,0.046592,0.35072,61.48864,278.757376,299.791104,488.999168,509.94944
0000000247,5,1764423117617353700,0.019456,0.019968,0.228096,71.004672,82.318592,102.860544,297.46432,324.63872
0000000148,4,1764423117633132800,0.041216,0.041472,0.848128,80.638208,297.213696,318.54592,513.312512,534.534144
0000000448,7,1764423117637211600,0.032,0.032512,1.010176,90.967808,311.184896,333.012992,534.74816,555.841792
0000000349,6,1764423117692221400,0.018432,0.018944,0.424448,109.63456,330.978816,351.526144,541.829888,562.834944
0000000048,3,1764423117816486100,0.034816,0.035328,0.408064,73.46304,290.202624,310.725632,501.815552,523.163392
0000000248,5,1764423117817447700,0.030464,0.031232,0.247296,96.261632,309.92256,330.418432,521.31072,543.083264
0000000149,4,1764423117833242400,0.028672,0.029184,0.850688,92.003584,312.333568,332.890624,524.427264,545.5296
0000000449,7,1764423117837359600,0.032256,0.032768,0.220928,105.863936,119.1808,139.725056,335.59296,356.60032
0000000350,6,1764423117892306200,0.021504,0.02176,0.166656,125.223424,343.638016,364.360704,568.09344,588.28672
0000000049,3,1764423118016488200,0.034048,0.03456,0.284928,85.438976,302.927872,323.995136,521.116672,541.195264
0000000249,5,1764423118017591000,0.022016,0.022528,0.264448,106.64832,320.318208,341.0368,531.289344,554.923008
0000000150,4,1764423118033346800,0.021504,0.02176,0.244736,108.239616,326.03392,346.729216,541.522432,562.652416
0000000450,7,1764423118037427200,0.02176,0.022272,0.294144,131.84256,346.153216,366.800384,559.834368,580.29568
0000000351,6,1764423118092350500,0.0256,0.025856,0.288,137.562624,150.866432,171.403776,368.198912,388.946944
0000000050,3,1764423118216574000,0.02176,0.022272,0.190208,96.738304,108.339712,128.764672,321.594368,342.416896
0000000250,5,1764423118217659000,0.021248,0.02176,0.87936,115.936256,333.731584,354.212352,543.934464,565.846272
0000000151,4,1764423118233480400,0.08704,0.091648,0.474368,119.929088,343.772416,364.305408,570.784768,593.112576
0000000451,7,1764423118237770200,0.014848,0.015104,0.168192,142.351872,361.784064,382.347776,582.872064,603.106048
0000000352,6,1764423118292431600,0.019712,0.019968,0.299264,161.318912,375.270144,395.95264,597.670912,617.879296
0000000051,3,1764423118416590800,0.021248,0.021504,0.224,116.532736,331.236608,351.711488,544.500224,565.537024
0000000251,5,1764423118417752000,0.018944,0.019456,0.207616,127.567616,344.357888,364.846848,556.189952,575.577856
0000000152,4,1764423118433586700,0.023808,0.02432,0.256,136.105216,153.724928,174.185472,371.656192,393.067776
0000000452,7,1764423118437905000,0.020736,0.020992,0.335616,157.429248,380.663552,401.265664,610.162688,631.568384
0000000353,6,1764423118492476400,0.020224,0.02048,0.28032,171.894528,184.462592,204.942336,398.176768,418.823424
0000000052,3,1764423118616692700,0.023552,0.023808,0.274688,127.901952,342.868736,363.746304,561.081088,581.636096
0000000252,5,1764423118617928700,0.021504,0.022016,0.244736,139.292672,355.79264,376.293888,568.137984,589.373696
0000000153,4,1764423118633674800,0.0192,0.019712,0.266752,163.718912,181.917696,202.425344,391.228416,412.501248
0000000453,7,1764423118638033400,0.013056,0.013568,0.179712,174.053632,186.504448,206.96832,410.422528,430.32576
0000000354,6,1764423118692647200,0.033024,0.033792,0.2752,192.397056,407.771136,428.424192,632.641024,653.304064
0000000053,3,1764423118816818000,0.088832,0.098304,0.332544,136.891648,149.84704,170.572544,364.004608,384.667904
0000000253,5,1764423118817972200,0.014336,0.014592,0.350208,151.704576,367.541504,388.118784,585.238784,606.615296
0000000154,4,1764423118833762000,0.020224,0.02048,0.185344,186.972672,402.277376,423.404032,611.942144,633.676544
0000000454,7,1764423118838154000,0.025856,0.026368,0.857856,207.035648,420.69248,441.383936,648.811008,670.945792
0000000355,6,1764423118892698400,0.019712,0.020224,0.238848,204.497664,217.30176,237.889792,434.089216,455.063296
0000000054,3,1764423119016968200,0.01408,0.014592,0.28032,156.887808,171.857152,192.335616,384.80512,405.125376
0000000254,5,1764423119018012000,0.022016,0.022272,0.305152,164.195328,382.748928,403.285504,601.591808,632.298496
0000000155,4,1764423119034977300,0.017664,0.01792,0.210432,197.185024,413.141504,433.854464,637.788672,659.296512
0000000455,7,1764423119041076700,0.036352,0.036864,0.406272,211.846912,227.590912,248.448256,449.484288,470.223872
0000000356,6,1764423119092832300,0.024064,0.02432,0.944128,5.83552,22.116096,42.595584,235.187712,256.475648
0000000055,3,1764423119216978200,0.021504,0.022016,0.196608,179.239936,415.769344,436.293376,641.865472,663.456256
0000000255,5,1764423119218142700,0.019712,0.020224,0.230912,180.136192,413.010944,433.5168,625.97248,647.04
0000000156,4,1764423119235118600,0.014336,0.014848,0.45184,204.439552,217.3568,237.889024,441.101824,462.134784
0000000456,7,1764423119241241900,0.020992,0.021248,0.246528,13.596672,32.527616,53.055232,251.430912,272.11392
0000000357,6,1764423119292968400,0.022016,0.022272,0.20864,28.959232,242.853632,263.613696,456.077824,477.49248
0000000056,3,1764423119417123000,0.03712,0.037376,0.292608,192.59392,224.07808,247.874304,442.676736,463.41504
0000000256,5,1764423119418236400,0.037632,0.037888,0.200704,193.47328,427.209216,447.817216,662.450944,683.385856
0000000157,4,1764423119435242800,0.045568,0.046336,0.359424,6.408704,22.625536,43.77728,241.056256,261.877504
0000000457,7,1764423119441341700,0.014592,0.015104,0.195584,42.439424,54.697472,75.240192,266.930432,288.105216
0000000358,6,1764423119492996000,0.034048,0.03456,1.201408,39.353344,257.15328,277.726976,472.8128,493.718016
0000000057,3,1764423119618720300,0.039168,0.03968,1.880576,22.665728,243.090432,263.550208,465.87776,487.1744
0000000257,5,1764423119619293200,0.014848,0.015104,5.62048,12.930304,228.880128,249.519616,462.182144,483.28064
0000000158,4,1764423119635418000,0.036096,0.036608,0.299008,33.139712,248.293376,269.391616,470.596096,491.337472
0000000458,7,1764423119641435600,0.030464,0.030976,0.465408,63.104256,282.119936,302.65344,500.393984,521.5488
0000000359,6,1764423119693117000,0.041472,0.042496,0.638976,51.921152,273.951744,295.028992,484.677632,505.717248
0000000058,3,1764423119818903600,0.030464,0.030976,0.362496,31.65952,46.185216,66.712576,271.885568,292.62336
0000000258,5,1764423119819429600,0.03328,0.034048,0.332544,20.491008,40.804608,61.275648,263.852032,284.5376
0000000159,4,1764423119835411000,0.02304,0.023552,0.375552,45.682688,56.82432,77.351936,271.296512,292.197632
0000000459,7,1764423119841550000,0.050944,0.062464,0.306688,78.99776,90.066176,110.596096,301.785856,322.861824
0000000360,6,1764423119893221400,0.02176,0.030976,0.298752,68.27264,283.596288,304.130816,495.737344,516.623104
0000000059,3,1764423120019072800,0.025088,0.0256,0.247552,59.072,280.033536,300.856064,506.209536,527.022848
0000000259,5,1764423120019546400,0.025856,0.026368,0.23424,58.044672,274.798592,295.418368,485.3248,507.054336
0000000160,4,1764423120035542300,0.022272,0.022528,0.251136,65.968896,279.816704,300.344832,490.667008,511.598592
0000000460,7,1764423120041656600,0.03072,0.031232,0.530176,95.695872,309.441024,329.936128,528.154368,548.900352
0000000361,6,1764423120093389300,0.024576,0.024832,0.253952,80.241664,296.887808,317.38752,507.30496,528.304384
0000000060,3,1764423120219262500,0.025856,0.026368,0.402432,73.52832,86.27456,106.83392,306.430976,327.349248
0000000260,5,1764423120219668700,0.019456,0.019968,0.643328,68.76544,286.560768,307.052288,497.907712,518.978304
0000000161,4,1764423120235764500,0.021504,0.022016,0.69504,76.173056,292.977664,313.354752,510.028288,531.400448
0000000461,7,1764423120241770200,0.02176,0.022016,0.278528,106.247936,117.835264,138.334208,328.2944,349.829888
0000000362,6,1764423120293559000,0.046592,0.047872,1.683968,91.2768,308.567552,329.332736,519.030784,540.17152
0000000061,3,1764423120419415600,0.021248,0.02176,0.237568,100.097536,325.492736,345.96096,543.459072,564.52608
0000000261,5,1764423120419699500,0.02176,0.022016,0.364288,81.543936,298.401536,319.48928,512.027648,532.726272
0000000162,4,1764423120435903700,0.027136,0.027648,0.302336,87.208448,307.951872,328.494592,518.677504,539.441152
0000000462,7,1764423120441929500,0.020992,0.021504,0.560384,122.924288,133.977344,154.452736,342.659584,363.01312
0000000363,6,1764423120493709800,0.020736,0.020992,0.179456,103.259136,320.004608,340.461056,529.992704,551.117824
0000000062,3,1764423120619561000,0.029184,0.029952,0.285952,117.460224,129.042176,149.516288,343.95264,365.340416
0000000262,5,1764423120619809800,0.02304,0.023296,0.301312,93.504768,311.58656,332.456448,522.317056,543.204608
0000000163,4,1764423120636077300,0.022272,0.022528,0.317184,102.573568,318.449664,338.886912,529.174528,550.367744
0000000463,7,1764423120642082800,0.020992,0.021248,0.201984,138.28096,356.903424,377.510144,579.139328,599.059456
0000000364,6,1764423120693877200,0.025856,0.026112,0.287232,115.238656,330.98112,351.428608,548.083456,569.095424
0000000063,3,1764423120819656000,0.022016,0.022528,0.26112,138.048768,150.386688,171.17056,355.984384,376.928256
0000000263,5,1764423120819963600,0.035072,0.035584,0.227072,105.920768,323.033088,344.176896,533.537024,554.38848
0000000164,4,1764423120836186000,0.030208,0.030976,0.195584,112.969728,330.358528,350.817792,546.90048,568.08832
0000000464,7,1764423120842145300,0.019456,0.019968,0.36736,154.161664,165.238784,185.967872,379.032832,399.80928
0000000365,6,1764423120893976600,0.057344,0.0576,0.349184,127.280128,349.05728,369.560832,563.885568,584.903936
0000000064,3,1764423121019776000,0.02048,0.021248,0.555264,152.708608,366.351104,386.8416,588.517632,609.112576
0000000264,5,1764423121020122400,0.02048,0.020736,0.418816,117.784576,333.657856,354.112,560.014336,580.015104
0000000165,4,1764423121036409600,0.04352,0.044288,0.412928,124.944384,346.839296,367.300096,561.777152,584.818944
0000000465,7,1764423121042516000,0.041216,0.053248,0.30976,174.410496,388.702464,409.162496,608.034304,630.59712
0000000366,6,1764423121094227200,0.057856,0.059136,1.105664,143.807232,364.06144,384.586496,576.402944,598.248192
0000000065,3,1764423121219881000,0.048128,0.04864,0.36096,159.572736,170.883584,192.174848,388.554752,408.958208
0000000265,5,1764423121221092600,0.013056,0.013312,0.250112,128.086272,139.299328,159.82976,358.625024,379.898112
0000000166,4,1764423121236469800,0.024576,0.025088,0.21632,140.559104,363.716352,384.339456,589.39648,624.318464
0000000466,7,1764423121242622500,0.022784,0.023296,0.240128,185.5488,196.429312,216.956416,408.429312,431.44704
0000000367,6,1764423121294346000,0.0128,0.013056,0.186624,159.098112,378.044672,398.600192,588.875264,610.263296
0000000066,3,1764423121420019000,0.051456,0.05248,0.32,182.087936,194.530816,214.973952,407.73504,430.50624
0000000266,5,1764423121421228800,0.019712,0.020224,0.282368,152.251136,366.456576,387.052288,577.929472,599.596032
0000000167,4,1764423121436563700,0.020992,0.021248,0.18432,156.6976,172.370688,193.016064,391.91168,424.159744
0000000467,7,1764423121443128800,0.0256,0.026112,0.21632,202.011392,218.165504,238.761216,447.942656,469.042176
0000000368,6,1764423121494665200,0.041472,0.04224,0.29184,171.26528,393.488128,414.073088,602.118912,623.20384
0000000067,3,1764423121620373000,0.013824,0.01408,0.24704,201.588736,219.090432,239.55328,442.106112,463.275008
0000000267,5,1764423121621334500,0.02048,0.020992,0.24832,163.244032,379.83616,400.417792,593.31328,612.950528
0000000168,4,1764423121636689200,0.02176,0.022272,0.26496,181.965824,399.199488,419.872768,615.156992,635.063296
0000000468,7,1764423121643186700,0.019968,0.020224,0.415488,5.18784,29.333248,50.394368,247.182848,268.00384
0000000369,6,1764423121694722800,0.030976,0.031488,0.282624,185.020928,402.387712,422.921216,429.982976,451.212032
0000000068,3,1764423121820938800,0.029184,0.029952,0.285696,5.24928,24.64896,45.14176,241.976832,263.10528
0000000268,5,1764423121821574400,0.063488,0.064,0.579328,172.083456,392.903424,413.494016,604.550656,625.632768
0000000169,4,1764423121836829400,0.032768,0.03328,0.343552,195.729152,415.113728,435.609344,626.146304,648.135168
0000000469,7,1764423121843264000,0.024576,0.024832,0.536576,40.677632,54.187264,74.793984,270.393856,291.48032
0000000370,6,1764423121894935600,0.03328,0.034048,0.680704,196.996096,220.111872,241.349632,442.466816,463.861248
0000000069,3,1764423122020600600,0.031744,0.032256,0.495104,36.919296,250.336768,271.123968,463.955712,485.221888
0000000269,5,1764423122021585000,0.020224,0.02048,0.287232,187.996416,407.21536,428.492544,640.649472,664.338688
0000000170,4,1764423122037127000,0.032768,0.03328,0.351232,207.04896,426.53696,447.225856,636.414208,657.42464
0000000470,7,1764423122043398700,0.02176,0.022272,0.208384,66.162944,279.908096,300.4224,491.208448,512.188672
0000000371,6,1764423122094996500,0.01536,0.015616,0.203776,4.830208,23.86176,44.371968,241.238016,262.112256
0000000070,3,1764423122220703700,0.022272,0.022784,0.226048,47.505408,264.939776,285.368576,479.76576,500.831744
0000000270,5,1764423122222109700,0.013568,0.013824,0.326912,200.124672,212.046336,232.680704,441.59616,463.277824
0000000171,4,1764423122237356800,0.030208,0.03072,0.281856,9.159424,227.385344,248.531456,440.961536,461.978624
0000000471,7,1764423122243535400,0.022528,0.02304,0.272384,76.56192,291.711232,312.154112,513.748224,534.417664
0000000372,6,1764423122295166700,0.039168,0.03968,0.262656,37.36704,255.890176,276.498432,466.484736,489.115904
0000000071,3,1764423122420817400,0.022528,0.022784,0.187136,59.84,280.4672,301.05344,499.990272,521.146112
0000000271,5,1764423122422367000,0.017408,0.018176,1.306112,5.2352,21.804544,42.383616,241.446144,262.840832
0000000172,4,1764423122437439200,0.030208,0.03072,0.430336,20.907008,239.276288,259.75296,456.788736,478.089728
0000000472,7,1764423122443629300,0.050688,0.06272,1.541376,85.836032,309.4592,330.024704,522.129152,543.045376
0000000373,6,1764423122495255300,0.03328,0.033792,0.373248,52.90496,266.624,287.157248,478.254848,499.38304
0000000072,3,1764423122621003500,0.033024,0.033792,0.283392,77.717504,300.131328,320.692736,521.154816,542.235648
0000000272,5,1764423122622604000,0.01536,0.015616,0.251648,35.502848,54.360064,75.081728,261.570048,285.208832
0000000173,4,1764423122637664800,0.029184,0.029696,0.267264,33.71136,257.714176,278.360832,468.022784,489.026816
0000000473,7,1764423122643799800,0.021504,0.022016,0.297472,105.10336,323.05024,343.555072,537.169664,555.748352
0000000374,6,1764423122695393500,0.022272,0.022528,0.20352,63.401728,279.497728,299.99872,490.694912,511.658496
0000000073,3,1764423122821370600,0.059648,0.06016,0.268544,89.964544,106.980608,127.574016,320.963328,341.779712
0000000273,5,1764423122822724400,0.045312,0.054784,0.265984,57.869312,76.947968,97.524736,287.828992,309.04192
0000000174,4,1764423122837699300,0.022016,0.022528,0.223232,52.951296,269.2352,289.773056,479.663104,500.708096
0000000474,7,1764423122844107300,0.061696,0.062208,0.310272,117.371904,336.578816,357.02784,545.64096,565.726208
0000000375,6,1764423122895515100,0.02432,0.024832,0.378368,73.84448,291.69024,312.667904,505.792512,526.868992
0000000074,3,1764423123021620000,0.027648,0.027904,0.218368,115.460352,126.414336,147.199232,338.010624,359.457536
0000000274,5,1764423123023053300,0.043776,0.044544,0.29312,82.284032,299.58272,320.163072,520.548864,542.036224
0000000175,4,1764423123037928700,0.02048,0.020992,0.193536,64.839424,282.283776,302.934784,497.047808,517.105408
0000000475,7,1764423123044176400,0.020224,0.02048,0.201216,130.492928,346.736128,367.307264,557.3184,578.494976
0000000376,6,1764423123095753000,0.035328,0.03584,0.200192,86.628864,304.698368,325.308416,523.232,543.621376
0000000075,3,1764423123221695000,0.034304,0.035072,0.233472,134.487296,349.031424,369.627136,559.922176,581.113344
0000000275,5,1764423123223165400,0.022528,0.022784,0.23808,93.846016,105.91872,126.664704,321.259264,341.947392
0000000176,4,1764423123238039000,0.030976,0.031488,0.261376,76.241664,298.265088,319.077888,507.228672,530.6368
0000000476,7,1764423123244193300,0.01408,0.014336,0.17024,140.896256,358.220288,378.723584,570.186752,591.567872
0000000377,6,1764423123295918600,0.019968,0.020224,0.187904,97.699328,108.530432,129.028864,323.01184,343.628032
0000000076,3,1764423123421803300,0.047104,0.049152,0.243968,146.054144,360.845824,381.3056,575.787776,593.082624
0000000276,5,1764423123423248000,0.031232,0.032,0.33792,113.023744,124.721152,145.231616,333.678336,354.08384
0000000177,4,1764423123438173000,0.022528,0.02304,0.344064,91.785216,308.485376,329.07136,520.538112,541.709824
0000000477,7,1764423123444310000,0.039168,0.040704,0.230912,152.6016,372.262912,392.826624,582.922496,603.999744
0000000378,6,1764423123496171800,0.022784,0.023296,0.274944,116.681216,127.924992,148.456192,335.633664,356.594176
0000000077,3,1764423123621965800,0.023808,0.02432,0.262912,155.720448,375.686912,396.3456,584.851712,606.293248
0000000277,5,1764423123623358700,0.06016,0.060672,0.232704,129.58208,143.773952,164.325632,355.768064,376.859904
0000000178,4,1764423123638384000,0.037632,0.037888,0.224768,102.955264,320.818688,341.911808,531.491328,552.50816
0000000478,7,1764423123644465200,0.029696,0.030208,0.228096,165.051904,381.585408,402.224128,609.075712,630.65984
0000000379,6,1764423123696360000,0.03712,0.037632,0.231424,131.87968,343.435264,363.920896,553.873408,574.687744
0000000078,3,1764423123822092000,0.036352,0.036864,0.242688,167.833856,384.205312,404.691456,603.072256,624.437504
0000000278,5,1764423123823526100,0.022272,0.022784,0.27648,152.578048,367.958016,388.547328,590.556928,615.258624
0000000179,4,1764423123838553000,0.032,0.032768,0.314112,115.79648,332.447232,353.223936,543.772416,564.807168
0000000479,7,1764423123844642600,0.031488,0.032256,0.278528,176.6848,194.11456,214.928896,410.089216,431.207168
0000000380,6,1764423123896636200,0.02176,0.022272,0.22912,139.448064,358.21952,378.886656,583.58656,603.817472
0000000079,3,1764423124022225400,0.029696,0.054528,0.303616,179.938816,403.997696,424.434944,617.318656,639.135488
0000000279,5,1764423124023638500,0.029952,0.03072,0.306176,164.70528,176.862464,197.374976,393.433344,415.940352
0000000180,4,1764423124038853400,0.025344,0.025856,0.338944,126.921984,343.956992,364.677632,554.655232,575.8912
0000000480,7,1764423124044732700,0.019712,0.019968,0.184064,199.276288,218.424832,239.186432,435.523072,456.419072
0000000381,6,1764423124096952800,0.054016,0.054528,1.147392,150.720768,165.444864,186.25408,387.33312,407.879424
0000000080,3,1764423124222355000,0.037632,0.081152,0.34048,197.950464,421.748736,442.260224,645.412608,667.399424
0000000280,5,1764423124223724000,0.02048,0.020736,0.233728,185.796096,404.102656,424.526592,432.440576,453.470976
0000000181,4,1764423124239120100,0.041216,0.041984,0.281088,138.629632,355.398656,375.897088,573.125376,593.62688
0000000481,7,1764423124244805600,0.104192,0.116992,0.37632,9.701888,238.241024,258.785792,464.811776,485.390848
0000000382,6,1764423124297093400,0.021248,0.02176,0.271104,179.172096,196.431872,216.99712,405.078784,425.564928
0000000081,3,1764423124422818600,0.021248,0.02176,0.44416,4.46464,224.807424,245.268224,447.059456,468.138752
0000000281,5,1764423124423879000,0.0128,0.013056,0.382464,201.150976,222.925824,244.396032,451.795968,472.88704
0000000182,4,1764423124439132000,0.043008,0.044544,0.283136,150.309888,376.402176,396.981504,586.675968,608.04608
0000000482,7,1764423124444902400,0.034048,0.03456,0.309504,30.861312,47.300352,67.872768,262.360064,283.460864
0000000383,6,1764423124497226500,0.041216,0.041728,0.284928,198.537216,215.314432,236.290048,438.07616,458.928384
0000000082,3,1764423124622980400,0.027136,0.027648,0.47872,13.367808,29.30432,49.851136,248.423168,269.443584
