gnbid,type,timestamp,MM5G_NULL,SM5G_PDU_SESSION_INACTIVE,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000043,3,1764484662554516700,0.044544,0.045312,0.52096,24.621824,159.516416,180.684544,408.321024,5430.227456
0000000044,3,1764484662954806000,0.026624,0.02688,0.406272,22.057728,259.295488,279.959808,498.813952,521.36192
0000000045,3,1764484663354940400,0.02688,0.027392,0.454656,105.620992,145.519104,166.30144,384.087552,405.78432
0000000046,3,1764484663755003000,0.051456,0.051968,0.274176,201.892864,236.294912,256.845056,478.321408,500.083968
0000000047,3,1764484664155144000,0.026624,0.027136,0.268288,87.275264,128.64768,149.302528,370.262272,392.141824
0000000048,3,1764484664555234600,0.028416,0.028928,0.260608,188.113664,223.79392,244.947968,462.100736,484.352256
0000000049,3,1764484664955451100,0.02048,0.020992,0.233728,70.985216,112.02048,132.581632,352.819456,374.66752
0000000050,3,1764484665355603700,0.041728,0.041984,0.248832,173.18016,206.068224,226.548736,450.023168,472.135168
0000000051,3,1764484665755761000,0.027392,0.027904,0.26752,60.980736,104.708608,125.466112,352.253184,373.84192
0000000052,3,1764484666155824400,0.029952,0.032768,0.293376,173.078016,211.394304,232.110336,448.795136,470.599424
0000000053,3,1764484666555975700,0.02816,0.028672,0.254208,59.503616,97.996032,118.509312,343.2256,365.367552
0000000054,3,1764484666956006400,0.02048,0.020736,0.263936,173.7856,209.523712,230.59584,454.262528,476.30848
0000000055,3,1764484667356174800,0.036096,0.036864,0.339712,62.384896,105.922304,126.549248,343.73504,365.73056
0000000056,3,1764484667756311600,0.028928,0.02944,0.271872,163.958528,199.315968,219.86944,440.89856,463.889408
0000000057,3,1764484668156475400,0.029696,0.029952,0.373248,50.491904,89.056,109.71136,332.736512,5355.283456
0000000058,3,1764484668556585000,0.026112,0.026624,0.283904,151.641856,187.309568,207.960064,427.204608,449.540608
0000000059,3,1764484668956680700,0.037888,0.0384,0.975872,42.335232,282.889728,304.088576,522.088704,544.00768
