gnbid,type,timestamp,MM5G_NULL,SM5G_PDU_SESSION_INACTIVE,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000043,3,1764428338620732000,0.040192,0.04096,0.512,9.196544,26.762752,47.550976,241.592832,263.251712
0000000044,3,1764428338920863000,0.020992,0.021248,0.86016,146.529024,159.300352,179.988224,372.525824,393.49504
0000000443,7,1764428338957585200,0.059136,0.059648,0.658944,4.864,17.466624,38.415616,227.329792,249.003008
0000000143,4,1764428338963241500,0.04352,0.044544,0.546816,4.903424,16.84736,37.772544,228.58368,250.292224
0000000045,3,1764428339220990700,0.043008,0.044288,0.309248,68.544768,283.006208,303.649792,500.445696,521.97248
0000000444,7,1764428339257756200,0.02176,0.022016,1.584384,133.736192,146.435328,167.012608,359.043072,380.837376
0000000144,4,1764428339264134700,0.099072,0.100352,0.808704,139.324672,151.993088,172.6656,366.303744,387.629824
0000000543,8,1764428339354497500,0.132864,0.1344,0.564736,5.07008,21.077504,43.022336,230.430464,252.190464
0000000243,5,1764428339361193000,0.144384,0.14592,0.587776,5.234944,22.001408,42.986496,230.313472,252.24576
0000000343,6,1764428339367588400,0.054016,0.05504,0.593408,5.368576,21.234688,42.005248,232.93952,254.575872
0000000643,9,1764428339373993000,0.026624,0.027392,0.3456,5.193472,19.647232,40.362752,230.4576,252.363008
0000000046,3,1764428339521108700,0.031488,0.032,0.384256,195.607552,411.80544,432.36736,631.958272,652.999936
0000000445,7,1764428339557931300,0.032768,0.033536,0.429312,54.633216,270.589696,291.10144,488.211968,509.067264
0000000145,4,1764428339563627300,0.014848,0.015104,0.479232,62.192896,279.140608,299.745792,495.917312,517.381632
0000000544,8,1764428339654604800,0.064,0.065536,1.7664,136.781568,150.32576,171.052288,362.066688,384.050432
0000000244,5,1764428339661340400,0.023808,0.024064,0.438784,138.0352,152.668928,173.233664,362.907648,384.914432
0000000344,6,1764428339667651000,0.02304,0.023552,1.772544,140.50944,154.902016,175.545856,372.611328,396.179968
0000000644,9,1764428339674448600,0.036352,0.03712,0.662016,137.427712,152.68608,173.360384,366.8672,388.652544
0000000047,3,1764428339821186300,0.040192,0.04096,0.300544,107.190016,118.923264,139.484672,333.04064,354.072576
0000000446,7,1764428339858064000,0.045568,0.04608,0.339712,181.171968,206.016768,226.583808,422.323968,443.200768
0000000146,4,1764428339864298800,0.0192,0.019712,0.213248,186.77376,420.047872,440.74112,646.847744,667.630336
0000000545,8,1764428339954743000,0.022528,0.022784,0.270592,58.69696,74.429184,95.05408,285.565952,306.799872
0000000245,5,1764428339961483800,0.021504,0.02176,0.4096,59.334144,275.580672,296.394752,488.590848,509.28512
0000000345,6,1764428339967775500,0.02304,0.023552,0.277504,67.571712,93.961984,114.606848,312.147456,335.15008
0000000645,9,1764428339974593300,0.022016,0.022528,0.33664,60.800256,88.338432,108.735232,301.280256,321.472256
0000000048,3,1764428340121301200,0.041472,0.044544,0.923648,28.49152,242.773248,263.868928,455.593984,476.639488
0000000447,7,1764428340158157800,0.01536,0.015616,0.201216,113.08288,135.104,155.64544,346.225152,366.75712
0000000147,4,1764428340164346400,0.02176,0.022272,0.357888,108.751872,128.712192,149.115648,348.732416,369.974016
0000000546,8,1764428340255360500,0.014848,0.01536,0.20352,192.254976,206.305792,226.820864,419.96416,441.64992
0000000246,5,1764428340261717800,0.019456,0.019968,0.24576,184.142336,199.533568,220.190976,413.089792,446.955264
0000000346,6,1764428340267913500,0.02944,0.030208,0.416768,6.205952,223.96032,244.642304,436.807936,458.042112
0000000646,9,1764428340274809900,0.019968,0.020736,1.207808,209.710848,227.202048,247.700224,451.597824,472.152576
0000000049,3,1764428340421425700,0.024576,0.025088,0.287232,151.889664,367.02464,387.535104,590.417664,611.584
0000000448,7,1764428340458304800,0.052224,0.056064,0.356608,39.771904,271.712512,293.410816,487.566592,508.442368
0000000148,4,1764428340464468500,0.021504,0.02176,0.273664,44.03072,271.689728,292.33664,491.880704,513.332736
0000000547,8,1764428340555505700,0.043264,0.051968,0.417024,115.197184,129.501696,150.009088,343.309056,364.425728
0000000247,5,1764428340561839400,0.027392,0.027904,0.323328,109.183744,324.57728,345.059072,548.782336,569.852672
0000000347,6,1764428340567949800,0.056064,0.057344,0.330496,133.192192,161.32992,181.911808,378.264576,399.662592
0000000647,9,1764428340574916000,0.02944,0.029952,0.216832,135.283712,159.766528,180.295168,379.744,401.13024
0000000050,3,1764428340721658400,0.028672,0.028928,0.504576,63.060992,75.880448,96.492288,290.003712,311.269632
0000000449,7,1764428340758331600,0.023552,0.024064,0.3456,182.665984,201.148416,221.756416,415.152896,436.231424
